kind	idx	trial	task	truth	formF	formG	chal	base	booster	ops
adv	205338	r2a_motiondir_205338	motiondir	NW	NW	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	205339	r2a_motiondir_205339	motiondir	E	SW	E	E	WITHHOLD	WITHHOLD	1431000
adv	205340	r2a_motiondir_205340	motiondir	S	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	205341	r2a_motiondir_205341	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	205342	r2a_motiondir_205342	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	205343	r2a_motiondir_205343	motiondir	N	S	W	W	WITHHOLD	WITHHOLD	1431000
adv	205344	r2a_motiondir_205344	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205345	r2a_motiondir_205345	motiondir	NE	NE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	205346	r2a_motiondir_205346	motiondir	SW	NE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205347	r2a_motiondir_205347	motiondir	E	SE	E	E	WITHHOLD	WITHHOLD	1431000
adv	205348	r2a_motiondir_205348	motiondir	E	W	NE	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205349	r2a_motiondir_205349	motiondir	S	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	205350	r2a_motiondir_205350	motiondir	NE	SE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	205351	r2a_motiondir_205351	motiondir	NW	NW	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	205352	r2a_motiondir_205352	motiondir	SW	NE	SW	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205353	r2a_motiondir_205353	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	205354	r2a_motiondir_205354	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205355	r2a_motiondir_205355	motiondir	S	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	205356	r2a_motiondir_205356	motiondir	S	E	S	S	WITHHOLD	WITHHOLD	1431000
adv	205357	r2a_motiondir_205357	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	205358	r2a_motiondir_205358	motiondir	SW	NE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205359	r2a_motiondir_205359	motiondir	E	N	E	E	WITHHOLD	WITHHOLD	1431000
adv	205360	r2a_motiondir_205360	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	205361	r2a_motiondir_205361	motiondir	NE	SW	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	205362	r2a_motiondir_205362	motiondir	S	SW	SW	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205363	r2a_motiondir_205363	motiondir	S	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	205364	r2a_motiondir_205364	motiondir	SE	NW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205365	r2a_motiondir_205365	motiondir	W	NE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205366	r2a_motiondir_205366	motiondir	NE	NE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	205367	r2a_motiondir_205367	motiondir	W	E	W	W	WITHHOLD	WITHHOLD	1431000
adv	205368	r2a_motiondir_205368	motiondir	NW	NW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205369	r2a_motiondir_205369	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	205370	r2a_motiondir_205370	motiondir	SW	NE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205371	r2a_motiondir_205371	motiondir	SE	SW	E	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205372	r2a_motiondir_205372	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205373	r2a_motiondir_205373	motiondir	E	W	E	E	WITHHOLD	WITHHOLD	1431000
adv	205374	r2a_motiondir_205374	motiondir	SW	S	S	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205375	r2a_motiondir_205375	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	205376	r2a_motiondir_205376	motiondir	W	E	W	W	WITHHOLD	WITHHOLD	1431000
adv	205377	r2a_motiondir_205377	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	205378	r2a_motiondir_205378	motiondir	E	W	NE	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205379	r2a_motiondir_205379	motiondir	W	E	W	W	WITHHOLD	WITHHOLD	1431000
adv	205380	r2a_motiondir_205380	motiondir	SW	E	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205381	r2a_motiondir_205381	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	205382	r2a_motiondir_205382	motiondir	NW	SE	NE	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205383	r2a_motiondir_205383	motiondir	SW	NW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205384	r2a_motiondir_205384	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	205385	r2a_motiondir_205385	motiondir	E	W	E	E	WITHHOLD	WITHHOLD	1431000
adv	205386	r2a_motiondir_205386	motiondir	NW	N	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	205387	r2a_motiondir_205387	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	205388	r2a_motiondir_205388	motiondir	S	N	N	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205389	r2a_motiondir_205389	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	205390	r2a_motiondir_205390	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	205391	r2a_motiondir_205391	motiondir	NW	SE	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	205392	r2a_motiondir_205392	motiondir	SW	SE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205393	r2a_motiondir_205393	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205394	r2a_motiondir_205394	motiondir	W	E	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	205395	r2a_motiondir_205395	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	205396	r2a_motiondir_205396	motiondir	NE	NE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	205397	r2a_motiondir_205397	motiondir	SW	NE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205398	r2a_motiondir_205398	motiondir	NW	S	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	205399	r2a_motiondir_205399	motiondir	NE	NE	NE	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205400	r2a_motiondir_205400	motiondir	SW	NE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205401	r2a_motiondir_205401	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	205402	r2a_motiondir_205402	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205403	r2a_motiondir_205403	motiondir	E	W	E	E	WITHHOLD	WITHHOLD	1431000
adv	205404	r2a_motiondir_205404	motiondir	S	NE	E	E	WITHHOLD	WITHHOLD	1431000
adv	205405	r2a_motiondir_205405	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	205406	r2a_motiondir_205406	motiondir	N	S	N	N	WITHHOLD	WITHHOLD	1431000
adv	205407	r2a_motiondir_205407	motiondir	NE	SE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205408	r2a_motiondir_205408	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205409	r2a_motiondir_205409	motiondir	N	S	N	N	WITHHOLD	WITHHOLD	1431000
adv	205410	r2a_motiondir_205410	motiondir	W	NW	W	W	WITHHOLD	WITHHOLD	1431000
adv	205411	r2a_motiondir_205411	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205412	r2a_motiondir_205412	motiondir	SE	NW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205413	r2a_motiondir_205413	motiondir	NE	NW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205414	r2a_motiondir_205414	motiondir	SE	SE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205415	r2a_motiondir_205415	motiondir	SE	NW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205416	r2a_motiondir_205416	motiondir	S	E	S	S	WITHHOLD	WITHHOLD	1431000
adv	205417	r2a_motiondir_205417	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205418	r2a_motiondir_205418	motiondir	NE	SW	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	205419	r2a_motiondir_205419	motiondir	NW	NW	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	205420	r2a_motiondir_205420	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	205421	r2a_motiondir_205421	motiondir	SE	NW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205422	r2a_motiondir_205422	motiondir	W	S	W	W	WITHHOLD	WITHHOLD	1431000
adv	205423	r2a_motiondir_205423	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	205424	r2a_motiondir_205424	motiondir	SE	NW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205425	r2a_motiondir_205425	motiondir	NW	W	E	E	WITHHOLD	WITHHOLD	1431000
adv	205426	r2a_motiondir_205426	motiondir	NE	NE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	205427	r2a_motiondir_205427	motiondir	SW	NE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205428	r2a_motiondir_205428	motiondir	E	NE	E	E	WITHHOLD	WITHHOLD	1431000
adv	205429	r2a_motiondir_205429	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	205430	r2a_motiondir_205430	motiondir	SW	NE	S	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205431	r2a_motiondir_205431	motiondir	E	SW	E	E	WITHHOLD	WITHHOLD	1431000
adv	205432	r2a_motiondir_205432	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205433	r2a_motiondir_205433	motiondir	SE	NW	W	W	WITHHOLD	WITHHOLD	1431000
adv	205434	r2a_motiondir_205434	motiondir	NW	NW	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	205435	r2a_motiondir_205435	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205436	r2a_motiondir_205436	motiondir	N	S	N	N	WITHHOLD	WITHHOLD	1431000
adv	205437	r2a_motiondir_205437	motiondir	SW	W	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205438	r2a_motiondir_205438	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	205439	r2a_motiondir_205439	motiondir	NW	SE	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	205440	r2a_motiondir_205440	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	205441	r2a_motiondir_205441	motiondir	NE	NE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	205442	r2a_motiondir_205442	motiondir	N	S	N	N	WITHHOLD	WITHHOLD	1431000
adv	205443	r2a_motiondir_205443	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	205444	r2a_motiondir_205444	motiondir	NE	NE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	205445	r2a_motiondir_205445	motiondir	SE	NW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205446	r2a_motiondir_205446	motiondir	S	NE	E	E	WITHHOLD	WITHHOLD	1431000
adv	205447	r2a_motiondir_205447	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205448	r2a_motiondir_205448	motiondir	NW	SE	W	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205449	r2a_motiondir_205449	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	205450	r2a_motiondir_205450	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	205451	r2a_motiondir_205451	motiondir	W	E	W	W	WITHHOLD	WITHHOLD	1431000
adv	205452	r2a_motiondir_205452	motiondir	W	SE	W	W	WITHHOLD	WITHHOLD	1431000
adv	205453	r2a_motiondir_205453	motiondir	SW	S	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205454	r2a_motiondir_205454	motiondir	NE	NE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	205455	r2a_motiondir_205455	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	205456	r2a_motiondir_205456	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205457	r2a_motiondir_205457	motiondir	NW	SE	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	205458	r2a_motiondir_205458	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205459	r2a_motiondir_205459	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205460	r2a_motiondir_205460	motiondir	SE	NW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205461	r2a_motiondir_205461	motiondir	NW	NW	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	205462	r2a_motiondir_205462	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	205463	r2a_motiondir_205463	motiondir	SW	NE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205464	r2a_motiondir_205464	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	205465	r2a_motiondir_205465	motiondir	SW	S	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205466	r2a_motiondir_205466	motiondir	E	W	E	E	WITHHOLD	WITHHOLD	1431000
adv	205467	r2a_motiondir_205467	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	205468	r2a_motiondir_205468	motiondir	N	N	W	W	WITHHOLD	WITHHOLD	1431000
adv	205469	r2a_motiondir_205469	motiondir	N	S	N	N	WITHHOLD	WITHHOLD	1431000
adv	205470	r2a_motiondir_205470	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	205471	r2a_motiondir_205471	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	205472	r2a_motiondir_205472	motiondir	E	W	E	E	WITHHOLD	WITHHOLD	1431000
adv	205473	r2a_motiondir_205473	motiondir	NW	S	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	205474	r2a_motiondir_205474	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	205475	r2a_motiondir_205475	motiondir	SW	NE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205476	r2a_motiondir_205476	motiondir	NE	SE	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	205477	r2a_motiondir_205477	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	205478	r2a_motiondir_205478	motiondir	SW	NE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205479	r2a_motiondir_205479	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	205480	r2a_motiondir_205480	motiondir	S	N	S	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205481	r2a_motiondir_205481	motiondir	SW	NE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205482	r2a_motiondir_205482	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	205483	r2a_motiondir_205483	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	205484	r2a_motiondir_205484	motiondir	S	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	205485	r2a_motiondir_205485	motiondir	W	SW	W	W	WITHHOLD	WITHHOLD	1431000
adv	205486	r2a_motiondir_205486	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205487	r2a_motiondir_205487	motiondir	NE	SW	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	205488	r2a_motiondir_205488	motiondir	NE	NW	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	205489	r2a_motiondir_205489	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	205490	r2a_motiondir_205490	motiondir	S	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	205491	r2a_motiondir_205491	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	205492	r2a_motiondir_205492	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	205493	r2a_motiondir_205493	motiondir	SW	NE	W	W	WITHHOLD	WITHHOLD	1431000
adv	205494	r2a_motiondir_205494	motiondir	SW	E	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205495	r2a_motiondir_205495	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	205496	r2a_motiondir_205496	motiondir	W	E	W	W	WITHHOLD	WITHHOLD	1431000
adv	205497	r2a_motiondir_205497	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205498	r2a_motiondir_205498	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	205499	r2a_motiondir_205499	motiondir	NE	SW	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	205500	r2a_motiondir_205500	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205501	r2a_motiondir_205501	motiondir	W	W	W	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205502	r2a_motiondir_205502	motiondir	SW	NE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205503	r2a_motiondir_205503	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	205504	r2a_motiondir_205504	motiondir	SE	W	E	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205505	r2a_motiondir_205505	motiondir	NW	SE	E	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205506	r2a_motiondir_205506	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	205507	r2a_motiondir_205507	motiondir	W	S	SW	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205508	r2a_motiondir_205508	motiondir	NE	SW	NE	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205509	r2a_motiondir_205509	motiondir	N	E	N	N	WITHHOLD	WITHHOLD	1431000
adv	205510	r2a_motiondir_205510	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	205511	r2a_motiondir_205511	motiondir	NE	SW	NW	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205512	r2a_motiondir_205512	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	205513	r2a_motiondir_205513	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205514	r2a_motiondir_205514	motiondir	E	W	E	E	WITHHOLD	WITHHOLD	1431000
adv	205515	r2a_motiondir_205515	motiondir	NE	SE	W	W	WITHHOLD	WITHHOLD	1431000
adv	205516	r2a_motiondir_205516	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205517	r2a_motiondir_205517	motiondir	N	S	N	N	WITHHOLD	WITHHOLD	1431000
adv	205518	r2a_motiondir_205518	motiondir	E	NW	E	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205519	r2a_motiondir_205519	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	205520	r2a_motiondir_205520	motiondir	SE	N	N	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205521	r2a_motiondir_205521	motiondir	SW	SE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205522	r2a_motiondir_205522	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	205523	r2a_motiondir_205523	motiondir	S	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	205524	r2a_motiondir_205524	motiondir	S	W	S	S	WITHHOLD	WITHHOLD	1431000
adv	205525	r2a_motiondir_205525	motiondir	NW	NW	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	205526	r2a_motiondir_205526	motiondir	SW	NE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205527	r2a_motiondir_205527	motiondir	NW	NW	N	N	WITHHOLD	WITHHOLD	1431000
adv	205528	r2a_motiondir_205528	motiondir	SW	W	SE	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205529	r2a_motiondir_205529	motiondir	SE	NW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205530	r2a_motiondir_205530	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205531	r2a_motiondir_205531	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205532	r2a_motiondir_205532	motiondir	S	N	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205533	r2a_motiondir_205533	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205534	r2a_motiondir_205534	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205535	r2a_motiondir_205535	motiondir	NE	SW	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	205536	r2a_motiondir_205536	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	205537	r2a_motiondir_205537	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	205538	r2a_motiondir_205538	motiondir	E	W	E	E	WITHHOLD	WITHHOLD	1431000
adv	205539	r2a_motiondir_205539	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205540	r2a_motiondir_205540	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205541	r2a_motiondir_205541	motiondir	SW	NE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205542	r2a_motiondir_205542	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	205543	r2a_motiondir_205543	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	205544	r2a_motiondir_205544	motiondir	SW	NE	SW	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205545	r2a_motiondir_205545	motiondir	W	SW	W	W	WITHHOLD	WITHHOLD	1431000
adv	205546	r2a_motiondir_205546	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205547	r2a_motiondir_205547	motiondir	SE	NW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205548	r2a_motiondir_205548	motiondir	S	W	S	S	WITHHOLD	WITHHOLD	1431000
adv	205549	r2a_motiondir_205549	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	205550	r2a_motiondir_205550	motiondir	S	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	205551	r2a_motiondir_205551	motiondir	SE	E	E	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205552	r2a_motiondir_205552	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	205553	r2a_motiondir_205553	motiondir	N	S	N	N	WITHHOLD	WITHHOLD	1431000
adv	205554	r2a_motiondir_205554	motiondir	E	SE	E	E	WITHHOLD	WITHHOLD	1431000
adv	205555	r2a_motiondir_205555	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	205556	r2a_motiondir_205556	motiondir	W	E	W	W	WITHHOLD	WITHHOLD	1431000
adv	205557	r2a_motiondir_205557	motiondir	E	NE	E	E	WITHHOLD	WITHHOLD	1431000
adv	205558	r2a_motiondir_205558	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	205559	r2a_motiondir_205559	motiondir	SE	NW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205560	r2a_motiondir_205560	motiondir	N	N	N	N	WITHHOLD	WITHHOLD	1431000
adv	205561	r2a_motiondir_205561	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	205562	r2a_motiondir_205562	motiondir	SE	NE	W	W	WITHHOLD	WITHHOLD	1431000
adv	205563	r2a_motiondir_205563	motiondir	NE	N	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	205564	r2a_motiondir_205564	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205565	r2a_motiondir_205565	motiondir	NW	SE	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	205566	r2a_motiondir_205566	motiondir	NE	NE	NE	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205567	r2a_motiondir_205567	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	205568	r2a_motiondir_205568	motiondir	W	E	W	W	WITHHOLD	WITHHOLD	1431000
adv	205569	r2a_motiondir_205569	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	205570	r2a_motiondir_205570	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205571	r2a_motiondir_205571	motiondir	E	W	S	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205572	r2a_motiondir_205572	motiondir	SW	E	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205573	r2a_motiondir_205573	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205574	r2a_motiondir_205574	motiondir	SE	NW	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205575	r2a_motiondir_205575	motiondir	W	W	W	W	WITHHOLD	WITHHOLD	1431000
adv	205576	r2a_motiondir_205576	motiondir	NW	NW	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	205577	r2a_motiondir_205577	motiondir	W	E	W	W	WITHHOLD	WITHHOLD	1431000
adv	205578	r2a_motiondir_205578	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205579	r2a_motiondir_205579	motiondir	SE	SE	SE	SE	WITHHOLD	WITHHOLD	1431000
adv	205580	r2a_motiondir_205580	motiondir	E	W	E	E	WITHHOLD	WITHHOLD	1431000
adv	205581	r2a_motiondir_205581	motiondir	E	E	E	E	WITHHOLD	WITHHOLD	1431000
adv	205582	r2a_motiondir_205582	motiondir	S	S	S	S	WITHHOLD	WITHHOLD	1431000
adv	205583	r2a_motiondir_205583	motiondir	N	S	E	E	WITHHOLD	WITHHOLD	1431000
adv	205584	r2a_motiondir_205584	motiondir	W	NE	W	W	WITHHOLD	WITHHOLD	1431000
adv	205585	r2a_motiondir_205585	motiondir	SE	SE	N	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205586	r2a_motiondir_205586	motiondir	N	S	N	N	WITHHOLD	WITHHOLD	1431000
adv	205587	r2a_motiondir_205587	motiondir	NE	W	NE	NE	WITHHOLD	WITHHOLD	1431000
adv	205588	r2a_motiondir_205588	motiondir	SW	SW	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205589	r2a_motiondir_205589	motiondir	NE	SW	NE	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205590	r2a_motiondir_205590	motiondir	E	N	E	E	WITHHOLD	WITHHOLD	1431000
adv	205591	r2a_motiondir_205591	motiondir	NW	NW	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	205592	r2a_motiondir_205592	motiondir	S	N	S	S	WITHHOLD	WITHHOLD	1431000
adv	205593	r2a_motiondir_205593	motiondir	NW	S	NW	NW	WITHHOLD	WITHHOLD	1431000
adv	205594	r2a_motiondir_205594	motiondir	S	SE	W	UNRESOLVED	WITHHOLD	WITHHOLD	1431000
adv	205595	r2a_motiondir_205595	motiondir	SW	NE	SW	SW	WITHHOLD	WITHHOLD	1431000
adv	205596	r2a_motiondir_205596	motiondir	N	E	N	N	WITHHOLD	WITHHOLD	1431000
adv	205597	r2a_motiondir_205597	motiondir	NW	NW	NW	NW	WITHHOLD	WITHHOLD	1431000
