kind	idx	trial	task	truth	formF	formG	chal	base	booster	ops
adv	204246	r2a_pitchdisc_204246	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204247	r2a_pitchdisc_204247	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204248	r2a_pitchdisc_204248	pitchdisc	HIGHER	SAME	HIGHER	HIGHER	WITHHOLD	WITHHOLD	179200
adv	204249	r2a_pitchdisc_204249	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204250	r2a_pitchdisc_204250	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204251	r2a_pitchdisc_204251	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204252	r2a_pitchdisc_204252	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204253	r2a_pitchdisc_204253	pitchdisc	LOWER	HIGHER	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	204254	r2a_pitchdisc_204254	pitchdisc	HIGHER	SAME	HIGHER	HIGHER	WITHHOLD	WITHHOLD	179200
adv	204255	r2a_pitchdisc_204255	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204256	r2a_pitchdisc_204256	pitchdisc	SAME	HIGHER	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	204257	r2a_pitchdisc_204257	pitchdisc	LOWER	LOWER	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	204258	r2a_pitchdisc_204258	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204259	r2a_pitchdisc_204259	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204260	r2a_pitchdisc_204260	pitchdisc	LOWER	SAME	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	204261	r2a_pitchdisc_204261	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204262	r2a_pitchdisc_204262	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204263	r2a_pitchdisc_204263	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204264	r2a_pitchdisc_204264	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204265	r2a_pitchdisc_204265	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204266	r2a_pitchdisc_204266	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204267	r2a_pitchdisc_204267	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204268	r2a_pitchdisc_204268	pitchdisc	LOWER	HIGHER	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	204269	r2a_pitchdisc_204269	pitchdisc	SAME	LOWER	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	204270	r2a_pitchdisc_204270	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204271	r2a_pitchdisc_204271	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204272	r2a_pitchdisc_204272	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204273	r2a_pitchdisc_204273	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204274	r2a_pitchdisc_204274	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204275	r2a_pitchdisc_204275	pitchdisc	LOWER	LOWER	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	204276	r2a_pitchdisc_204276	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204277	r2a_pitchdisc_204277	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204278	r2a_pitchdisc_204278	pitchdisc	HIGHER	HIGHER	SAME	HIGHER	INSTALL	WITHHOLD	179200
adv	204279	r2a_pitchdisc_204279	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204280	r2a_pitchdisc_204280	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204281	r2a_pitchdisc_204281	pitchdisc	HIGHER	SAME	HIGHER	HIGHER	WITHHOLD	WITHHOLD	179200
adv	204282	r2a_pitchdisc_204282	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204283	r2a_pitchdisc_204283	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204284	r2a_pitchdisc_204284	pitchdisc	SAME	SAME	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	204285	r2a_pitchdisc_204285	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204286	r2a_pitchdisc_204286	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204287	r2a_pitchdisc_204287	pitchdisc	LOWER	SAME	SAME	LOWER	WITHHOLD	WITHHOLD	179200
adv	204288	r2a_pitchdisc_204288	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204289	r2a_pitchdisc_204289	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204290	r2a_pitchdisc_204290	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204291	r2a_pitchdisc_204291	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204292	r2a_pitchdisc_204292	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204293	r2a_pitchdisc_204293	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204294	r2a_pitchdisc_204294	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204295	r2a_pitchdisc_204295	pitchdisc	SAME	HIGHER	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	204296	r2a_pitchdisc_204296	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204297	r2a_pitchdisc_204297	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204298	r2a_pitchdisc_204298	pitchdisc	LOWER	HIGHER	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	204299	r2a_pitchdisc_204299	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204300	r2a_pitchdisc_204300	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204301	r2a_pitchdisc_204301	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204302	r2a_pitchdisc_204302	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204303	r2a_pitchdisc_204303	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204304	r2a_pitchdisc_204304	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204305	r2a_pitchdisc_204305	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204306	r2a_pitchdisc_204306	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204307	r2a_pitchdisc_204307	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204308	r2a_pitchdisc_204308	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204309	r2a_pitchdisc_204309	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204310	r2a_pitchdisc_204310	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204311	r2a_pitchdisc_204311	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204312	r2a_pitchdisc_204312	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204313	r2a_pitchdisc_204313	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204314	r2a_pitchdisc_204314	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204315	r2a_pitchdisc_204315	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204316	r2a_pitchdisc_204316	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204317	r2a_pitchdisc_204317	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204318	r2a_pitchdisc_204318	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204319	r2a_pitchdisc_204319	pitchdisc	SAME	SAME	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	204320	r2a_pitchdisc_204320	pitchdisc	LOWER	LOWER	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	204321	r2a_pitchdisc_204321	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204322	r2a_pitchdisc_204322	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204323	r2a_pitchdisc_204323	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204324	r2a_pitchdisc_204324	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204325	r2a_pitchdisc_204325	pitchdisc	LOWER	HIGHER	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	204326	r2a_pitchdisc_204326	pitchdisc	SAME	SAME	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	204327	r2a_pitchdisc_204327	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204328	r2a_pitchdisc_204328	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204329	r2a_pitchdisc_204329	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204330	r2a_pitchdisc_204330	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204331	r2a_pitchdisc_204331	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204332	r2a_pitchdisc_204332	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204333	r2a_pitchdisc_204333	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204334	r2a_pitchdisc_204334	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204335	r2a_pitchdisc_204335	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204336	r2a_pitchdisc_204336	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204337	r2a_pitchdisc_204337	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204338	r2a_pitchdisc_204338	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204339	r2a_pitchdisc_204339	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204340	r2a_pitchdisc_204340	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204341	r2a_pitchdisc_204341	pitchdisc	LOWER	SAME	SAME	LOWER	WITHHOLD	WITHHOLD	179200
adv	204342	r2a_pitchdisc_204342	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204343	r2a_pitchdisc_204343	pitchdisc	SAME	HIGHER	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	204344	r2a_pitchdisc_204344	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204345	r2a_pitchdisc_204345	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204346	r2a_pitchdisc_204346	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204347	r2a_pitchdisc_204347	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204348	r2a_pitchdisc_204348	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204349	r2a_pitchdisc_204349	pitchdisc	SAME	SAME	LOWER	SAME	WITHHOLD	WITHHOLD	179200
adv	204350	r2a_pitchdisc_204350	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204351	r2a_pitchdisc_204351	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204352	r2a_pitchdisc_204352	pitchdisc	LOWER	HIGHER	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	204353	r2a_pitchdisc_204353	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	WITHHOLD	WITHHOLD	179200
adv	204354	r2a_pitchdisc_204354	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204355	r2a_pitchdisc_204355	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204356	r2a_pitchdisc_204356	pitchdisc	LOWER	SAME	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	204357	r2a_pitchdisc_204357	pitchdisc	HIGHER	SAME	HIGHER	HIGHER	WITHHOLD	WITHHOLD	179200
adv	204358	r2a_pitchdisc_204358	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204359	r2a_pitchdisc_204359	pitchdisc	HIGHER	SAME	HIGHER	HIGHER	WITHHOLD	WITHHOLD	179200
adv	204360	r2a_pitchdisc_204360	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204361	r2a_pitchdisc_204361	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204362	r2a_pitchdisc_204362	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204363	r2a_pitchdisc_204363	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204364	r2a_pitchdisc_204364	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204365	r2a_pitchdisc_204365	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204366	r2a_pitchdisc_204366	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204367	r2a_pitchdisc_204367	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204368	r2a_pitchdisc_204368	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204369	r2a_pitchdisc_204369	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204370	r2a_pitchdisc_204370	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204371	r2a_pitchdisc_204371	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204372	r2a_pitchdisc_204372	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204373	r2a_pitchdisc_204373	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204374	r2a_pitchdisc_204374	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204375	r2a_pitchdisc_204375	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204376	r2a_pitchdisc_204376	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204377	r2a_pitchdisc_204377	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204378	r2a_pitchdisc_204378	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204379	r2a_pitchdisc_204379	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204380	r2a_pitchdisc_204380	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204381	r2a_pitchdisc_204381	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204382	r2a_pitchdisc_204382	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204383	r2a_pitchdisc_204383	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204384	r2a_pitchdisc_204384	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204385	r2a_pitchdisc_204385	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204386	r2a_pitchdisc_204386	pitchdisc	SAME	SAME	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	204387	r2a_pitchdisc_204387	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204388	r2a_pitchdisc_204388	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204389	r2a_pitchdisc_204389	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204390	r2a_pitchdisc_204390	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204391	r2a_pitchdisc_204391	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204392	r2a_pitchdisc_204392	pitchdisc	HIGHER	HIGHER	SAME	HIGHER	WITHHOLD	WITHHOLD	179200
adv	204393	r2a_pitchdisc_204393	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204394	r2a_pitchdisc_204394	pitchdisc	SAME	LOWER	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	204395	r2a_pitchdisc_204395	pitchdisc	HIGHER	SAME	HIGHER	HIGHER	WITHHOLD	WITHHOLD	179200
adv	204396	r2a_pitchdisc_204396	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204397	r2a_pitchdisc_204397	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204398	r2a_pitchdisc_204398	pitchdisc	LOWER	LOWER	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	204399	r2a_pitchdisc_204399	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204400	r2a_pitchdisc_204400	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204401	r2a_pitchdisc_204401	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204402	r2a_pitchdisc_204402	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204403	r2a_pitchdisc_204403	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204404	r2a_pitchdisc_204404	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204405	r2a_pitchdisc_204405	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204406	r2a_pitchdisc_204406	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204407	r2a_pitchdisc_204407	pitchdisc	HIGHER	SAME	HIGHER	HIGHER	WITHHOLD	WITHHOLD	179200
adv	204408	r2a_pitchdisc_204408	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204409	r2a_pitchdisc_204409	pitchdisc	SAME	SAME	HIGHER	SAME	WITHHOLD	WITHHOLD	179200
adv	204410	r2a_pitchdisc_204410	pitchdisc	LOWER	LOWER	SAME	LOWER	INSTALL	WITHHOLD	179200
adv	204411	r2a_pitchdisc_204411	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204412	r2a_pitchdisc_204412	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204413	r2a_pitchdisc_204413	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204414	r2a_pitchdisc_204414	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204415	r2a_pitchdisc_204415	pitchdisc	SAME	HIGHER	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	204416	r2a_pitchdisc_204416	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204417	r2a_pitchdisc_204417	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204418	r2a_pitchdisc_204418	pitchdisc	LOWER	HIGHER	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	204419	r2a_pitchdisc_204419	pitchdisc	HIGHER	SAME	HIGHER	HIGHER	WITHHOLD	WITHHOLD	179200
adv	204420	r2a_pitchdisc_204420	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204421	r2a_pitchdisc_204421	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204422	r2a_pitchdisc_204422	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204423	r2a_pitchdisc_204423	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204424	r2a_pitchdisc_204424	pitchdisc	SAME	HIGHER	HIGHER	SAME	WITHHOLD	WITHHOLD	179200
adv	204425	r2a_pitchdisc_204425	pitchdisc	HIGHER	SAME	HIGHER	HIGHER	WITHHOLD	WITHHOLD	179200
adv	204426	r2a_pitchdisc_204426	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204427	r2a_pitchdisc_204427	pitchdisc	SAME	HIGHER	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	204428	r2a_pitchdisc_204428	pitchdisc	SAME	SAME	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	204429	r2a_pitchdisc_204429	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204430	r2a_pitchdisc_204430	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204431	r2a_pitchdisc_204431	pitchdisc	LOWER	LOWER	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	204432	r2a_pitchdisc_204432	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204433	r2a_pitchdisc_204433	pitchdisc	SAME	HIGHER	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	204434	r2a_pitchdisc_204434	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204435	r2a_pitchdisc_204435	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204436	r2a_pitchdisc_204436	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204437	r2a_pitchdisc_204437	pitchdisc	LOWER	LOWER	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
adv	204438	r2a_pitchdisc_204438	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204439	r2a_pitchdisc_204439	pitchdisc	SAME	HIGHER	SAME	SAME	WITHHOLD	WITHHOLD	179200
adv	204440	r2a_pitchdisc_204440	pitchdisc	HIGHER	SAME	HIGHER	HIGHER	WITHHOLD	WITHHOLD	179200
adv	204441	r2a_pitchdisc_204441	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204442	r2a_pitchdisc_204442	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204443	r2a_pitchdisc_204443	pitchdisc	LOWER	SAME	SAME	LOWER	WITHHOLD	WITHHOLD	179200
adv	204444	r2a_pitchdisc_204444	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204445	r2a_pitchdisc_204445	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204446	r2a_pitchdisc_204446	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204447	r2a_pitchdisc_204447	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204448	r2a_pitchdisc_204448	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204449	r2a_pitchdisc_204449	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204450	r2a_pitchdisc_204450	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204451	r2a_pitchdisc_204451	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204452	r2a_pitchdisc_204452	pitchdisc	HIGHER	SAME	HIGHER	HIGHER	WITHHOLD	WITHHOLD	179200
adv	204453	r2a_pitchdisc_204453	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204454	r2a_pitchdisc_204454	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204455	r2a_pitchdisc_204455	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204456	r2a_pitchdisc_204456	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204457	r2a_pitchdisc_204457	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204458	r2a_pitchdisc_204458	pitchdisc	SAME	SAME	HIGHER	SAME	WITHHOLD	WITHHOLD	179200
adv	204459	r2a_pitchdisc_204459	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204460	r2a_pitchdisc_204460	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204461	r2a_pitchdisc_204461	pitchdisc	LOWER	LOWER	LOWER	LOWER	INSTALL	INSTALL	179200
adv	204462	r2a_pitchdisc_204462	pitchdisc	HIGHER	HIGHER	HIGHER	HIGHER	INSTALL	INSTALL	179200
adv	204463	r2a_pitchdisc_204463	pitchdisc	SAME	SAME	SAME	SAME	INSTALL	INSTALL	179200
adv	204464	r2a_pitchdisc_204464	pitchdisc	LOWER	SAME	LOWER	LOWER	WITHHOLD	WITHHOLD	179200
