item_id	func_name	file	subsystem	byte_start	byte_end	n_bytes	sha256	sig_line
dp2-0253	sqlite3VdbePrintOp	vdbeaux.c	vdbe	3362047	3362920	873	7013b6f2d45a0b47da54d38558bcb9fc619f48d594a0f01528d8290c1df35f57	SQLITE_PRIVATE void sqlite3VdbePrintOp(FILE *pOut, int pc, VdbeOp *pOp){
dp2-0254	sqlite3VdbeFrameDelete	vdbeaux.c	vdbe	3370600	3371024	424	0149f90824747f14a6d2350fa52bc61417f77898dbbb1040d4f2f1d2dd768e62	SQLITE_PRIVATE void sqlite3VdbeFrameDelete(VdbeFrame *p){
dp2-0255	sqlite3VdbeFreeCursor	vdbeaux.c	vdbe	3383258	3383373	115	6e8d9e5a10899f3830f9a4b2444c72a2d21f12d056b5ce9e049f4ada5bb34508	SQLITE_PRIVATE void sqlite3VdbeFreeCursor(Vdbe *p, VdbeCursor *pCx){
dp2-0256	sqlite3VdbeSetNumCols	vdbeaux.c	vdbe	3386498	3386940	442	482022c06e51e2785106b9589b22c85f3f5983bedf677a486546c98226897396	SQLITE_PRIVATE void sqlite3VdbeSetNumCols(Vdbe *p, int nResColumn){
dp2-0257	vdbeFkError	vdbeaux.c	vdbe	3400656	3400943	287	8a18a8a8a50211b33a458612c4698fc922a1d958bb0ca738a8bb19ba2e0ebf0b	static SQLITE_NOINLINE int vdbeFkError(Vdbe *p){
dp2-0258	vdbeInvokeSqllog	vdbeaux.c	vdbe	3410123	3410511	388	67574af1d26e412c55dcb688708ac4fcc9214550c00a5d3caf77ca2ce9806d46	static void vdbeInvokeSqllog(Vdbe *v){
dp2-0259	sqlite3VdbeHandleMovedCursor	vdbeaux.c	vdbe	3417814	3418197	383	c20ec541d0c03caed271eaaea1abd7aa901254bbbebe59ef01358495b89c88a4	SQLITE_PRIVATE int SQLITE_NOINLINE sqlite3VdbeHandleMovedCursor(VdbeCursor *p){
dp2-0260	serialGet	vdbeaux.c	vdbe	3426561	3427863	1302	814c8456c38bb05f8c0ba171436f36a71468d72a5070cd0b9faf56265290f0d2	static void serialGet(
dp2-0261	vdbeAssertFieldCountWithinLimits	vdbeaux.c	vdbe	3439019	3439552	533	d7019481598efe39ac28165557c148c49ce883714f55c3a61924640f4316f81b	static void vdbeAssertFieldCountWithinLimits(
dp2-0262	doubleEq	vdbeaux.c	vdbe	3443017	3443089	72	30ad4a4b736456f830e0d06168286bfe2e24cee3c99c1f485050aca92add47cb	static int SQLITE_NOINLINE doubleEq(double a, double b){ return a==b; }
dp2-0263	vdbeRecordCompareInt	vdbeaux.c	vdbe	3456918	3459459	2541	e36665a68ceae2d950f5c197f7b6e43977a581f474b3803774c691c5483ebd65	static int vdbeRecordCompareInt(
dp2-0264	sqlite3ExpirePreparedStatements	vdbeaux.c	vdbe	3468849	3469007	158	c611cd7c3b3ba7feb4fd5a3dba9b5896acb4fef2a6df7df1cdddff1fcf643072	SQLITE_PRIVATE void sqlite3ExpirePreparedStatements(sqlite3 *db, int iCode){
dp2-0265	vdbeIsMatchingIndexKey	vdbeaux.c	vdbe	3472307	3474537	2230	c7adb70024c2a13d4ff1fd79d241589eef3a6a4b873c987e5aee775f5c031f27	static int vdbeIsMatchingIndexKey(
dp2-0266	sqlite3VdbePreUpdateHook	vdbeaux.c	vdbe	3481482	3483976	2494	67811b4bc58684f51d4d8f45ae7fa8d8248561a3a0487ac0446e09b085376678	SQLITE_PRIVATE void sqlite3VdbePreUpdateHook(
dp2-0267	sqlite3_finalize	vdbeapi.c	vdbe	3487606	3488203	597	18d354ca204d52e33aa6ef653397ad549c73173b2d9b0d9fdfe62db60484cd00	SQLITE_API int sqlite3_finalize(sqlite3_stmt *pStmt){
dp2-0268	sqlite3_value_double	vdbeapi.c	vdbe	3490341	3490447	106	1eee1dde7e90ada8143b229ee81ca06c36157a5cf39aa45012593bdec8b31ba2	SQLITE_API double sqlite3_value_double(sqlite3_value *pVal){
dp2-0269	sqlite3_value_text16be	vdbeapi.c	vdbe	3491452	3491571	119	223282123dc1be3824607d6ade33eb238895a2f8329af6994b4dec4a0b20acce	SQLITE_API const void *sqlite3_value_text16be(sqlite3_value *pVal){
dp2-0270	sqlite3_value_dup	vdbeapi.c	vdbe	3495953	3496622	669	2bddf94cbaa629e3252603fe3f1a6e4c1681328e9d9f0b4c1f03d920af687019	SQLITE_API sqlite3_value *sqlite3_value_dup(const sqlite3_value *pOrig){
dp2-0271	sqlite3_result_double	vdbeapi.c	vdbe	3500002	3500241	239	b57baebd0fffa927311a7a3bb1b1e6b41dac8796cfc979aa20fb9746133a1984	SQLITE_API void sqlite3_result_double(sqlite3_context *pCtx, double rVal){
dp2-0272	sqlite3_result_pointer	vdbeapi.c	vdbe	3501584	3502040	456	fa949730f556dae3a274a5fec1cf6c90fe0ff311d2c94e37de1399fb3c9f7ba5	SQLITE_API void sqlite3_result_pointer(
dp2-0273	sqlite3_result_value	vdbeapi.c	vdbe	3504532	3504997	465	ab960e3caa142a7fab4b1a5003905bde45b14502e5707e2d49a5ebdd466c2674	SQLITE_API void sqlite3_result_value(sqlite3_context *pCtx, sqlite3_value *pValue){
dp2-0274	sqlite3ResultIntReal	vdbeapi.c	vdbe	3506934	3507170	236	4d111d4952fc9dc2415dded41de96f4be79c0279e470f582854d51a4635b5de8	SQLITE_PRIVATE void sqlite3ResultIntReal(sqlite3_context *pCtx){
dp2-0275	sqlite3_vtab_nochange	vdbeapi.c	vdbe	3516276	3516460	184	28228b5f17ffd015849869737c537942197c5f9c01c2d5bf10056b9de0b35ee7	SQLITE_API int sqlite3_vtab_nochange(sqlite3_context *p){
dp2-0276	createAggContext	vdbeapi.c	vdbe	3520134	3520544	410	e91eb4592f756f0f032168202f15b0fc74063a213cb1c11bac35b66a50835bf4	static SQLITE_NOINLINE void *createAggContext(sqlite3_context *p, int nByte){
dp2-0277	sqlite3_data_count	vdbeapi.c	vdbe	3524269	3524429	160	974fac499f0cc3cc8b6dfd3869792e84907c018e0b5ad4bb0eb8bbea34f001c7	SQLITE_API int sqlite3_data_count(sqlite3_stmt *pStmt){
dp2-0278	sqlite3_column_double	vdbeapi.c	vdbe	3528497	3528671	174	bf80064aa6f5fc77b04d08e8ac3d11abb66d38cb0193db02aa1e428a82ceb4de	SQLITE_API double sqlite3_column_double(sqlite3_stmt *pStmt, int i){
dp2-0279	sqlite3_column_type	vdbeapi.c	vdbe	3529729	3529897	168	b2ae21a03182b56759efc27f646db9f6635e91586e4acbffbdf906f93cf0a04e	SQLITE_API int sqlite3_column_type(sqlite3_stmt *pStmt, int i){
dp2-0280	sqlite3_column_database_name	vdbeapi.c	vdbe	3534649	3534784	135	3c2e909daba61858bb6bf65fe4f1f1e1c3505b20f9a339e43fcd030ff256fe42	SQLITE_API const char *sqlite3_column_database_name(sqlite3_stmt *pStmt, int N){
dp2-0281	vdbeUnbind	vdbeapi.c	vdbe	3537009	3538399	1390	407ab57214d8c94fc54a8b8d123cc040e88ba5eb574da2415c2a32bc85485483	static int vdbeUnbind(Vdbe *p, unsigned int i){
dp2-0282	sqlite3_bind_int64	vdbeapi.c	vdbe	3541170	3541534	364	c0bb3894fe42f634ab2eeeccd10f2b232509b916896ac081af8e2545b54c88e1	SQLITE_API int sqlite3_bind_int64(sqlite3_stmt *pStmt, int i, sqlite_int64 iValue){
dp2-0283	sqlite3_bind_zeroblob	vdbeapi.c	vdbe	3544114	3544561	447	8397aea61d7ad72f903bea9d28ced00f6d36752a39ae6537be5e5bca059c9403	SQLITE_API int sqlite3_bind_zeroblob(sqlite3_stmt *pStmt, int i, int n){
dp2-0284	sqlite3TransferBindings	vdbeapi.c	vdbe	3546213	3546638	425	f05f09418746d13077fc9d5e5e0f573c779aa400989018127cbbf6d417db9687	SQLITE_PRIVATE int sqlite3TransferBindings(sqlite3_stmt *pFromStmt, sqlite3_stmt *pToStmt){
dp2-0285	sqlite3_stmt_busy	vdbeapi.c	vdbe	3549453	3549584	131	50d98dd0f3b9e7926ccad1adaa505a073aecade068129705b896a5ccf7ba9eea	SQLITE_API int sqlite3_stmt_busy(sqlite3_stmt *pStmt){
dp2-0286	vdbeUnpackRecord	vdbeapi.c	vdbe	3552738	3553085	347	0095b654e2df0f07c275c6b393c965f3579b4ef2f975339bf95811a65037ab82	static UnpackedRecord *vdbeUnpackRecord(
dp2-0287	sqlite3_stmt_scanstatus	vdbeapi.c	vdbe	3564624	3565014	390	5760c65b1d2e37a0156711dbba69388c1f425238acf85f3f834a046825cab1ba	SQLITE_API int sqlite3_stmt_scanstatus(
dp2-0288	sqlite3_blob_close	vdbeblob.c	vdbe	3906509	3906869	360	1e15df907e151cc8d6e1b4ba870499588db87c93bf8f3f52c9bfe310c19b419b	SQLITE_API int sqlite3_blob_close(sqlite3_blob *pBlob){
dp2-0289	vdbePmaReaderClear	vdbesort.c	vdbe	3934407	3934665	258	c84458a6795ca3ee6752329e1e22dcc565cadfa1079eb340f6134c0a00263d3a	static void vdbePmaReaderClear(PmaReader *pReadr){
dp2-0290	vdbePmaReaderInit	vdbesort.c	vdbe	3942550	3943398	848	c1136d7df23a80702c08b3a912f1b078e2920be9b5eb6ebf2ad9af24692bece8	static int vdbePmaReaderInit(
dp2-0291	vdbeSorterRecordFree	vdbesort.c	vdbe	3953559	3953757	198	4daacea2586ea2ee17b84efaba5948b82aaa6075b628f2c9015caac5723d2614	static void vdbeSorterRecordFree(sqlite3 *db, SorterRecord *pRecord){
dp2-0292	vdbeSorterCreateThread	vdbesort.c	vdbe	3956311	3956678	367	1d6d4db0d04d14e1bc4e34ba7b16cd96057e2ad3357b6b95c6022c7e5aa2723d	static int vdbeSorterCreateThread(
dp2-0293	sqlite3VdbeSorterClose	vdbesort.c	vdbe	3960257	3960819	562	3df284111ef492cabe92d2f4ab884372cd81988afa3c727a859d3b23f9e3e93c	SQLITE_PRIVATE void sqlite3VdbeSorterClose(sqlite3 *db, VdbeCursor *pCsr){
dp2-0294	vdbeSorterSort	vdbesort.c	vdbe	3964554	3965900	1346	215d873f8db87ce4bbb3b45aa36a9572f040f5a173d54aae0aa400def16968ca	static int vdbeSorterSort(SortSubtask *pTask, SorterList *pList){
dp2-0295	vdbeMergeEngineStep	vdbesort.c	vdbe	3971267	3974027	2760	4c828be2d68063934bf10120c2f020260313e8c3df2945cfccec801cc0070cfd	static int vdbeMergeEngineStep(
dp2-0296	vdbeIncrBgPopulate	vdbesort.c	vdbe	3982385	3982568	183	9faf0da6ab14ad97e47e9c2a1f2cb4cba5771f6db997353ea4b030ac70683a12	static int vdbeIncrBgPopulate(IncrMerger *pIncr){
dp2-0297	vdbePmaReaderBgIncrInit	vdbesort.c	vdbe	3993577	3993841	264	ced4a1622efde3ca087cc47d8ba60435b23500790787a5201a4dd571727b9bf1	static void *vdbePmaReaderBgIncrInit(void *pCtx){
dp2-0298	vdbeSorterSetupMerge	vdbesort.c	vdbe	4001561	4004102	2541	50731635240a391eac1110f45e2e49bd4dca27b9424588b74291c2d4e2414d00	static int vdbeSorterSetupMerge(VdbeSorter *pSorter){
dp2-0299	bytecodevtabConnect	vdbevtab.c	vdbe	4012099	4013145	1046	993e2f64dcd6b46051487ac78bc2cbdbc0c500f7b9c62625d077b392ab51859b	static int bytecodevtabConnect(
dp2-0300	bytecodevtabEof	vdbevtab.c	vdbe	4015237	4015373	136	47eed5b45ae71607a5638a612b975ea067ce94457af292177a7503fcb7958788	static int bytecodevtabEof(sqlite3_vtab_cursor *cur){
dp2-0301	parserSyntaxError	parse.c	parser	6548465	6548582	117	ea233a749ad146380f3cdeca32b37059c5e36e57ed55013d462cd428088099c7	static void parserSyntaxError(Parse *pParse, Token *p){
dp2-0302	disableLookaside	parse.c	parser	6548693	6548921	228	91096ade967fbe14ebf7d20f442b2289f00bf05edd7078e9f8b416832745870c	static void disableLookaside(Parse *pParse){
dp2-0303	updateDeleteLimitError	parse.c	parser	6549118	6549455	337	8c86acb27ed18be8374285a765d15c04c80121208e062e5387121e2987d7d152	static void updateDeleteLimitError(
dp2-0304	sqlite3ParserTrace	parse.c	parser	6631285	6631512	227	8e64d07b65c1ac1f973f2adb140b5f7cfa2b90f931a02a964208cab580a92b27	SQLITE_PRIVATE void sqlite3ParserTrace(FILE *TraceFILE, char *zTracePrompt){
dp2-0305	yyGrowStack	parse.c	parser	6658427	6659396	969	aa8bb8ebb8a989f7e9a519fd70c4186930962baec1b1f191ef0c21d92c077d03	static int yyGrowStack(yyParser *p){
dp2-0306	sqlite3ParserInit	parse.c	parser	6659925	6660421	496	181c48c105101b0403df16d91d80e942b718a886464680a5258ccca58b606fca	SQLITE_PRIVATE void sqlite3ParserInit(void *yypRawParser sqlite3ParserCTX_PDECL){
dp2-0307	sqlite3ParserAlloc	parse.c	parser	6660781	6661119	338	b11725034191aed322d07eb30311e91d3990a2f97d985ccfe3dcc11a58b91600	SQLITE_PRIVATE void *sqlite3ParserAlloc(void *(*mallocProc)(YYMALLOCARGTYPE) sqlite3ParserCTX_PDECL){
dp2-0308	yy_destructor	parse.c	parser	6661545	6664820	3275	51d4e6f86bd767945abedd2813d70161d41e1637b84775eb9e7876112d4c308b	static void yy_destructor(
dp2-0309	yy_pop_parser_stack	parse.c	parser	6664973	6665355	382	c177b3dde8aba92afea7379b411eddd963f956089a652ada9cb2ec2197747119	static void yy_pop_parser_stack(yyParser *pParser){
dp2-0310	sqlite3ParserFinalize	parse.c	parser	6665420	6666092	672	c50aa797497c3cc8ed2d147cb53ca9a4742b19194ae058f635f95a1f041fc42d	SQLITE_PRIVATE void sqlite3ParserFinalize(void *p){
dp2-0311	sqlite3ParserFree	parse.c	parser	6666449	6666725	276	df9f224204de0aa9eff845c3a2eeee3d0afad039850cc09e4cebb3b764c7c78f	SQLITE_PRIVATE void sqlite3ParserFree(
dp2-0312	sqlite3ParserStackPeak	parse.c	parser	6666859	6666974	115	953bc1ea7f4cb45d03b2e78549c1f2df6437929435bd378173ffecd7c1f6b8be	SQLITE_PRIVATE int sqlite3ParserStackPeak(void *p){
dp2-0313	sqlite3ParserCoverage	parse.c	parser	6667579	6668160	581	33ce9fe1b95706db2db44fd2042112a1708b18a7758a5c9d8e99f3821791f201	SQLITE_PRIVATE int sqlite3ParserCoverage(FILE *out){
dp2-0314	yy_find_shift_action	parse.c	parser	6668269	6670119	1850	e2912194d92ae55ce87364249f3950f0f0c531cb259348f25802c0b3e9c20a0d	static YYACTIONTYPE yy_find_shift_action(
dp2-0315	yy_find_reduce_action	parse.c	parser	6670225	6670856	631	3c6028d6ebea160fc155781e4b51b71075e7f47f035f9247debb8eef78666581	static YYACTIONTYPE yy_find_reduce_action(
dp2-0316	yyStackOverflow	parse.c	parser	6670922	6671649	727	3c3b686f42648d20b89ed0d1f560181306dee22f9bd14fed278a196368ce60ff	static void yyStackOverflow(yyParser *yypParser){
dp2-0317	yyTraceShift	parse.c	parser	6671719	6672188	469	6b62d88f954538538eb2ce41548d41dbab10cb756b625ac49033e769c84987de	static void yyTraceShift(yyParser *yypParser, int yyNewState, const char *zTag){
dp2-0318	yy_shift	parse.c	parser	6672264	6673304	1040	b7f4870fa5f9d1fe304c9ec3c2adb43c68e499a3f7561582db0e2243ef28ffbb	static void yy_shift(
dp2-0319	yy_reduce	parse.c	parser	6716471	6789129	72658	49a323d9c525449c82e038fe452f8a7cb316b80b865f15f4ef1f98d3c30e5852	static YYACTIONTYPE yy_reduce(
dp2-0320	sqlite3FinishCoding	parse.c	parser	6717815	6717848	33	ce74de3bcf4814e3c13d3a6f276f95b4d53b3edaeb3d5aac2a63023d5247cff2	{ sqlite3FinishCoding(pParse); }
dp2-0321	sqlite3BeginTransaction	parse.c	parser	6717917	6717975	58	953021d2b64c95326f0dc5f95d3721768e0f30b10cb396e1db5969ef9c58944f	{sqlite3BeginTransaction(pParse, yymsp[-1].minor.yy144);}
dp2-0322	sqlite3EndTransaction	parse.c	parser	6718539	6718588	49	e247496ba6ebd02c9a46d4f873ebde654ba1efdd2e423ad6e2ddbab558eb6a25	{sqlite3EndTransaction(pParse,yymsp[-1].major);}
dp2-0323	sqlite3AddColumn	parse.c	parser	6721506	6721573	67	d62615278b9c399f0d269ca17b0c018bd95d488b57be3a2be65c5e2f4c1df974	{sqlite3AddColumn(pParse,yymsp[-1].minor.yy0,yymsp[0].minor.yy0);}
dp2-0324	sqlite3AddDefaultValue	parse.c	parser	6722858	6722981	123	5e8153af8cb2f65ddfc8d7ea01cc98e87d4cefeb6aadd86d2cf1ba2249b4d26b	{sqlite3AddDefaultValue(pParse,yymsp[0].minor.yy454,yymsp[-1].minor.yy0.z,&yymsp[-1].minor.yy0.z[yymsp[-1].minor.yy0.n])
dp2-0325	sqlite3AddDefaultValue	parse.c	parser	6723046	6723147	101	3f7a78489698a25a8a2f99fc4113b1ccd30a6405e2723a3ed2f63e7583eaf644	{sqlite3AddDefaultValue(pParse,yymsp[-1].minor.yy454,yymsp[-2].minor.yy0.z+1,yymsp[0].minor.yy0.z);}
dp2-0326	sqlite3AddDefaultValue	parse.c	parser	6723219	6723342	123	e236135bc1ff9aff3b19ca1ceee936c07077670f6a8355d6e0666be13669d75c	{sqlite3AddDefaultValue(pParse,yymsp[0].minor.yy454,yymsp[-2].minor.yy0.z,&yymsp[-1].minor.yy0.z[yymsp[-1].minor.yy0.n])
dp2-0327	sqlite3AddNotNull	parse.c	parser	6724008	6724059	51	901e630195040a925f9507010400361b2b57bc4777eb104f87816db55171268a	{sqlite3AddNotNull(pParse, yymsp[0].minor.yy144);}
dp2-0328	sqlite3AddPrimaryKey	parse.c	parser	6724142	6724241	99	05f56e880ae27ad4a7a839e1b3dc78b084b7cccaf9a4511c185e1d0669a61488	{sqlite3AddPrimaryKey(pParse,0,yymsp[-1].minor.yy144,yymsp[0].minor.yy144,yymsp[-2].minor.yy144);}
dp2-0329	sqlite3CreateIndex	parse.c	parser	6724301	6724426	125	c7e599174037224bfa3296fddc79685b3fca3abb768103c02cd8723846657783	{sqlite3CreateIndex(pParse,0,0,0,0,yymsp[0].minor.yy144,0,0,0,0,
dp2-0330	sqlite3AddCheckConstraint	parse.c	parser	6724489	6724591	102	0b8661d1b773ded6a41c3edc98392de9d93d2de23add4d4878deaf3616eb4b28	{sqlite3AddCheckConstraint(pParse,yymsp[-1].minor.yy454,yymsp[-2].minor.yy0.z,yymsp[0].minor.yy0.z);}
dp2-0331	sqlite3CreateForeignKey	parse.c	parser	6724671	6724771	100	f02ac2ba9e93424f72babaf57258be3b5cc90c296676a0615cc86c2dc3d76bfd	{sqlite3CreateForeignKey(pParse,0,&yymsp[-2].minor.yy0,yymsp[-1].minor.yy14,yymsp[0].minor.yy144);}
dp2-0332	sqlite3DeferForeignKey	parse.c	parser	6724833	6724888	55	6153a78083fa8f9206a7efff43aaba3ca8ce8fe72bda7ae456657439cf2594cc	{sqlite3DeferForeignKey(pParse,yymsp[0].minor.yy144);}
dp2-0333	sqlite3AddCollateType	parse.c	parser	6724952	6725006	54	2922bad5f7a4683ff32c7639f1f09a67e20241b06b7302051de7ef63898bf024	{sqlite3AddCollateType(pParse, &yymsp[0].minor.yy0);}
dp2-0334	sqlite3AddGenerated	parse.c	parser	6725067	6725122	55	98709fc0be01a3879e1e0b4ac5031b6d771d17e2d44835bce05c12f349a90aea	{sqlite3AddGenerated(pParse,yymsp[-1].minor.yy454,0);}
dp2-0335	sqlite3AddGenerated	parse.c	parser	6725186	6725259	73	a580be6b57d907fec25272999c3b37102d6fa50a5bae155827f8076b8a2542b2	{sqlite3AddGenerated(pParse,yymsp[-2].minor.yy454,&yymsp[0].minor.yy0);}
dp2-0336	sqlite3AddPrimaryKey	parse.c	parser	6727966	6728064	98	c386d1f4fc80835b0e496ded5f429e9ab18756b4970fb6749f666df6facbc44a	{sqlite3AddPrimaryKey(pParse,yymsp[-3].minor.yy14,yymsp[0].minor.yy144,yymsp[-2].minor.yy144,0);}
dp2-0337	sqlite3CreateIndex	parse.c	parser	6728139	6728287	148	c8a3d5f95de730c56343415a9eb4172e0a1a3a8fd21445eeaef49b1751675bcd	{sqlite3CreateIndex(pParse,0,0,0,yymsp[-2].minor.yy14,yymsp[0].minor.yy144,0,0,0,0,
dp2-0338	sqlite3AddCheckConstraint	parse.c	parser	6728357	6728460	103	57a44a719691a5884f49acb21c6ecfac95e6743572e6b10eea3de0df3025a30a	{sqlite3AddCheckConstraint(pParse,yymsp[-2].minor.yy454,yymsp[-3].minor.yy0.z,yymsp[-1].minor.yy0.z);}
dp2-0339	sqlite3AddReturning	parse.c	parser	6745223	6745321	98	ae4befb7774a02efcf92a09f1fd71a1e60292a132c375c9b548466b78c75fb8f	{sqlite3AddReturning(pParse,yymsp[0].minor.yy14); yymsp[-3].minor.yy454 = yymsp[-2].minor.yy454;}
dp2-0340	sqlite3AddReturning	parse.c	parser	6748716	6748767	51	a4929509f8214a4af574e6fd2a3895d0b594eb0d057ee60ba0d7371227ba4e32	{sqlite3AddReturning(pParse,yymsp[0].minor.yy14);}
dp2-0341	sqlite3DropIndex	parse.c	parser	6766938	6767011	73	4d42eaf13acd95a8c4e1e0ee4946a5cf5f8667bfca8b5186b9fec8282592bffd	{sqlite3DropIndex(pParse, yymsp[0].minor.yy203, yymsp[-1].minor.yy144);}
dp2-0342	sqlite3Vacuum	parse.c	parser	6767069	6767117	48	c9a0ff2594433032bd6b77c94f5cdf6a6f643b6fc772045d79c30b6ff4359580	{sqlite3Vacuum(pParse,0,yymsp[0].minor.yy454);}
dp2-0343	sqlite3Vacuum	parse.c	parser	6767178	6767245	67	5bf40d867cc8e99c40d9e3bf76a570352f5c2c627798c420d5e199430097601e	{sqlite3Vacuum(pParse,&yymsp[-1].minor.yy0,yymsp[0].minor.yy454);}
dp2-0344	sqlite3Pragma	parse.c	parser	6767305	6767375	70	825001648f328764803a1a33caa6e343c93bfe2b7a9e59f81d99a9f19bdb6f6f	{sqlite3Pragma(pParse,&yymsp[-1].minor.yy0,&yymsp[0].minor.yy0,0,0);}
dp2-0345	sqlite3Pragma	parse.c	parser	6767444	6767533	89	153c85eb0d8e376d47999f62cd4822875aa20ff1fd5ae4b09bcad76e43b20f18	{sqlite3Pragma(pParse,&yymsp[-3].minor.yy0,&yymsp[-2].minor.yy0,&yymsp[0].minor.yy0,0);}
dp2-0346	sqlite3Pragma	parse.c	parser	6767605	6767695	90	a42f3d74e3ab0133c19a3b81f8bd625ebac9ecbf7cd28ef0034ea085ac94819a	{sqlite3Pragma(pParse,&yymsp[-4].minor.yy0,&yymsp[-3].minor.yy0,&yymsp[-1].minor.yy0,0);}
dp2-0347	sqlite3Pragma	parse.c	parser	6767768	6767857	89	68e2346312be35f28cef37f3a6f2c1a8248e5c81f684b74503081fd098c82ae5	{sqlite3Pragma(pParse,&yymsp[-3].minor.yy0,&yymsp[-2].minor.yy0,&yymsp[0].minor.yy0,1);}
dp2-0348	sqlite3Pragma	parse.c	parser	6767933	6768023	90	6658e6b5d601ba90558321e8697a03ec6c801d5df640b477c23879d321e31742	{sqlite3Pragma(pParse,&yymsp[-4].minor.yy0,&yymsp[-3].minor.yy0,&yymsp[-1].minor.yy0,1);}
dp2-0349	sqlite3Reindex	parse.c	parser	6773370	6773402	32	b821ea4d2e5c3b7be72a6f2cd0003d5e6b6424f0b92d269d4dd2dc825d6c6b18	{sqlite3Reindex(pParse, 0, 0);}
dp2-0350	sqlite3Reindex	parse.c	parser	6773463	6773532	69	543d0c43cfb06bc433ff63d2a38cf3d9a59427598dcb6127c4eacdc267c714b5	{sqlite3Reindex(pParse, &yymsp[-1].minor.yy0, &yymsp[0].minor.yy0);}
dp2-0351	sqlite3Analyze	parse.c	parser	6773585	6773617	32	73b30126fde3d4c60dcb40e73c75c389ff9979adf2b2d521679e0e35c9c7d6e3	{sqlite3Analyze(pParse, 0, 0);}
dp2-0352	sqlite3Analyze	parse.c	parser	6773678	6773747	69	c21fc973bf87c6c42bbf9f8a742e59f606fd7bbbaac3856f0179503fbc9bcfb0	{sqlite3Analyze(pParse, &yymsp[-1].minor.yy0, &yymsp[0].minor.yy0);}
dp2-0353	sqlite3VtabFinishParse	parse.c	parser	6776044	6776080	36	1e271a7c40fdac50c070e5e6549888b8f9b964c33b4a8df702583819407926df	{sqlite3VtabFinishParse(pParse,0);}
dp2-0354	sqlite3VtabFinishParse	parse.c	parser	6776155	6776209	54	ff7b78a6503d0f51fcc7405b4f60da139755108e12b7e29c8abef801779d2b65	{sqlite3VtabFinishParse(pParse,&yymsp[0].minor.yy0);}
dp2-0355	sqlite3VtabArgInit	parse.c	parser	6776490	6776520	30	d8d9f6efb32dffc920d4525c0fd603e00f6667ef8696c0ec364b90bde07d4beb	{sqlite3VtabArgInit(pParse);}
dp2-0356	sqlite3VtabArgExtend	parse.c	parser	6776717	6776769	52	cb09a9997d4cdd7606b040b2e2e44e9c4834c3ca331d9b8458b294af395b0205	{sqlite3VtabArgExtend(pParse,&yymsp[0].minor.yy0);}
dp2-0357	sqlite3WithPush	parse.c	parser	6776907	6776960	53	5b477edfb4b844e609238e3785c04437a7fbfb5069e26ee14cb5c08425a87e5c	{ sqlite3WithPush(pParse, yymsp[0].minor.yy59, 1); }
dp2-0358	yy_parse_failed	parse.c	parser	6789214	6789882	668	71016bf2e437861a2737f1a5aacd02434bd4146127bb8c6268d67a36b6ab6d5d	static void yy_parse_failed(
dp2-0359	yy_syntax_error	parse.c	parser	6789985	6790757	772	97d9e19edc76d7077c027f5a1dc26b6ed6008f34e5e901563433ca7a264ea878	static void yy_syntax_error(
dp2-0360	yy_accept	parse.c	parser	6790817	6791515	698	faf5ad475ebf705d501b1e2593a4ef1413f11b6a1cd5f93099b3fc7a88c4dde2	static void yy_accept(
dp2-0361	sqlite3Parser	parse.c	parser	6792141	6799306	7165	a53f41b800e9ae87dbc59378e2fb105c1bf4d633ac1ba027f4050099dfa58f06	SQLITE_PRIVATE void sqlite3Parser(
dp2-0362	sqlite3ParserFallback	parse.c	parser	6799418	6799630	212	ce693ca9c10817d65f2ec317c7146b433ca0ee1d23ee67ef056fe478e812f649	SQLITE_PRIVATE int sqlite3ParserFallback(int iToken){
dp2-0363	keywordCode	keywordhash.h	parser	6820070	6826079	6009	e5d830daad3d21acbbee0a909c18f48bde5caedb010fb031c174674ab374e03f	static i64 keywordCode(const char *z, i64 n, int *pType){
dp2-0364	sqlite3KeywordCode	keywordhash.h	parser	6826079	6826226	147	e61c451506b4541f6cab9f49b4a88b0c083c1e3abdf9d395c00128d49fc83283	SQLITE_PRIVATE int sqlite3KeywordCode(const unsigned char *z, int n){
dp2-0365	sqlite3_keyword_name	keywordhash.h	parser	6826255	6826475	220	6807e92d8c04422aa4b98d48c15ea542e400b1e006ff385b043bc12610dc82ca	SQLITE_API int sqlite3_keyword_name(int i,const char **pzName,int *pnName){
dp2-0366	sqlite3_keyword_count	keywordhash.h	parser	6826475	6826546	71	75b741a4e0db10048941030fe0dc6832a1cbc8f146f3e9c88f2c9134032f515f	SQLITE_API int sqlite3_keyword_count(void){ return SQLITE_N_KEYWORD; }
dp2-0367	sqlite3_keyword_check	keywordhash.h	parser	6826546	6826677	131	92901c642e662b055ef855b065c78cb04ba8d3e6229e2c5520afa43045211fee	SQLITE_API int sqlite3_keyword_check(const char *zName, int nName){
dp2-0368	IdChar	keywordhash.h	parser	6828514	6828576	62	44175cd257d260355232afb046fcb055cd6d8b804c22a1b012ab6df3ea48087d	SQLITE_PRIVATE int sqlite3IsIdChar(u8 c){ return IdChar(c); }
dp2-0369	getToken	keywordhash.h	parser	6828746	6829145	399	534299e13a751b49b46b631a86dbe0c5a71c49d5530b401963e46ce65dc77534	static int getToken(const unsigned char **pz){
