item_id	play	byte_start	byte_end	n_bytes	sha256	attribution_rule
dp1-0296	LEAR	2635216	2635426	210	25ffe4f9e969ed3bd8fed8cfb261303e5bd8f2b468f0604a9455f19e9e922387	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0297	LEAR	2636305	2636513	208	9d1a5ce2cdc14f560e57d72e57748256324324403bce21844b44c6238ef1ce20	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0298	LEAR	2637381	2637603	222	00ffbe5412c1e6666a787d1c23e7d034531c6c14a6d5288217872460f7d5b359	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0299	LEAR	2638475	2638678	203	3815b258dcfb0d1fa649fe748027e772147a93d888573cd8ac062ad4d882e482	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0300	LEAR	2639560	2639797	237	75caf7943ab1eca077342bae9dc6d57736bf396ff1d755fda27ba42f6b51193e	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0301	MACBETH	2774933	2775169	236	14b55850dd2be5f1aa48e8e02442a436084505abb73b144b159128850fee2d99	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0302	MACBETH	2775643	2775857	214	d0940243a2cb608e95dd40094dc4572a175c95c235c3fb3bc067a0de6a7815bb	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0303	MACBETH	2776386	2776632	246	1a25fc195a786c5c8be4da72b1ed4562e4a45a6c45c439c5fb420f5a4760c455	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0304	MACBETH	2777161	2777386	225	c5aaaabaff8516e00e7568d839e9849a1d68cf421c24abbfe8569a37700bfb9a	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0305	MACBETH	2777877	2778109	232	f16c3e1a8554b3785c834a63dc9dd7a576c4c98abb6d17db62e496cef928b5bd	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0306	MACBETH	2778609	2778826	217	48df9b3c58c6c2ea96f51d3cf2ad0f24c824523ca9da988d9b9967faeb6fafb8	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0307	MACBETH	2779332	2779575	243	664acff759d3d5aa9c7af7afb2b7d40169d30e02bb60a3ed2871ec2862a26451	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0308	MACBETH	2780046	2780254	208	b2754e0ba46365f5c1e68b8934cad129640fa12369d8e008748412d61f3307b1	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0309	MACBETH	2780796	2781031	235	3ba20c601545fa5a68819e726249f3a1d622dbb30d9f74a9bf692a9640210ae5	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0310	MACBETH	2781540	2781751	211	447af4331e8b892d9f4ab637cf345d9220b306a1713dac7c0d60d51797eba022	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0311	MACBETH	2782252	2782471	219	5eb2b065e284208f10b4076d9aa81aafd3b3b48dedfcc4e44fd0b1aac373f5cf	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0312	MACBETH	2782983	2783195	212	4a06a43ab61d4fc822d0d567579941d05394743e88defd730bb6a910cf1bbbc1	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0313	MACBETH	2783710	2783916	206	6f969a0a1f7e6744474785e0606fc1680e3a19a8f4ea632fdbc49ced988a6b8f	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0314	MACBETH	2784468	2784685	217	d14c5f31f9b0e1e3f485959bea3154335d1d4e5d9a4e734c58cd2ed17737a054	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0315	MACBETH	2785190	2785426	236	e50b18bd59c7d3e4495050722671e6df0704cc4cb11b9bae8f8d32f02c0e0fce	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0316	MACBETH	2785907	2786124	217	f00554b7bd6fb2b1fc45818de534f341712792d268016be0bfed8b72f7db86b3	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0317	MACBETH	2786687	2786925	238	ce31b52daaee18cce0e1359ce9811e39ea44e96e9d9b1afd4c52809aa5634b7f	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0318	MACBETH	2787378	2787584	206	e2f96c3a1218485a3c3d639fd1e63f8e2c0c7cf86c6036b1e1ec9286fddefa43	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0319	MACBETH	2788107	2788356	249	72b96abcaf0517ccbd03ff5e4f56e13e80171c11c57a5be96ad82e4f33fb1d1d	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0320	MACBETH	2788845	2789069	224	a88b4b482bb055748fd853838ae80441b6c00e2995e237ed25d6148ff0a9b31e	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0321	MACBETH	2789608	2789840	232	05e4f400d85665e87e1bd0a7af9f229f13a3d972f74da9b8e0f77b59989f393a	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0322	MACBETH	2790309	2790524	215	66d0b6652d370b15011af617d5883d621cb8cf014c9d9150e5a76e195d4519ea	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0323	MACBETH	2791056	2791257	201	076ec69bd6d3f0f07f4ace5babd5419eb5562bb0008b1702e0d2ab4e97d46182	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0324	MACBETH	2791810	2792030	220	fa71c1484cd7169cb432f52263b56a8dea85c31b2f5a1b5d2b72c042f1ca4a8d	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0325	MACBETH	2792510	2792718	208	266ccfa49ab1ddc73e5f6edd55180b2fddbf02cbd79f9f477f3cbb1906c47bda	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0326	MACBETH	2793261	2793486	225	8d7ed533ec43f2a0cb0845a1bfc5ce10bb9daffe493db4c8bf54b86f0f29932d	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0327	MACBETH	2794007	2794247	240	35f726fab72e2e1daa421ca78b901d4b70a77ccf1a5d141e1051a157e01f5c2d	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0328	MACBETH	2794719	2794965	246	d36595fd954c62458e7a978e5612a0f1b947802ac96b2eb52a0f2ec08ae3ecd4	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0329	MACBETH	2795459	2795672	213	1198f457854876bbb36aa962ede762d4e0e0289dbdfd7905ffafcb8d604a7bfa	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0330	MACBETH	2796190	2796414	224	9511902a185d1b3921cd5e3f0e607aa3975add1d9e04aa0ea5eeb1fb119c353d	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0331	MACBETH	2796916	2797125	209	c45b7fa817a3523822a3e4f731165c36a920bce00ab19dff020eb8ec1a0cae23	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0332	MACBETH	2797641	2797843	202	c616c808e0d81d60533e15a8aeb7f1f8f93022094bbf03fd5368f025733e0d76	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0333	MACBETH	2798393	2798608	215	95a2eac857612e1ccc022cfa853dd99305671a26a4d56516ecaecf4fd5e747d4	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0334	MACBETH	2799117	2799338	221	fc425888ea17a54a8ad5d5e58706667fdeac9ef9a3d690ad3b9d1de490041be0	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0335	MACBETH	2799835	2800079	244	678e17547b9e86b21afc1a61490be8e83fca6e29a87548afb5256f920eb8d1d7	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0336	MACBETH	2800604	2800836	232	de6d353d8f48dafc81a97f1543761382e46f6b8b3927528a259f77ba8af913b8	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0337	MACBETH	2801302	2801528	226	a29dd1fd99076b647b4caa6bb1341b3ccfe2ca3063330f16b2692ca1731f0b35	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0338	MACBETH	2802052	2802259	207	f9ac136d1dfa73857a892a998edfc7b4ea84ecb951ea406b2d8ec069b3806cbb	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0339	MACBETH	2802764	2802983	219	df11ff8388fd4f216646270e5fbc3dfdaa47fda7f93652cdad85e23c110663b5	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0340	MACBETH	2803513	2803747	234	81bb5e4d98f61cdb65d73b69df6a177048a2d909f0b9e5af8ea3db0a89d72d02	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0341	MACBETH	2804240	2804481	241	1ff0d2f73598930e4664926a399463c4e14fb8d2f0d67b3110759ea24cd255ff	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0342	MACBETH	2804978	2805187	209	d954939f8e677948ff984472e6bbb5692ac7595350d2c71a99bfb73272fed8ba	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0343	MACBETH	2805697	2805908	211	315bbbaabc6b5a10360037f48b2b767c79355c4fdbefd6b7294d62d6e47e7a34	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0344	MACBETH	2806429	2806648	219	0dc1bab212fcbc7db17b902613ba9f9b2cea0ac3fb69be836f48090773a44102	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0345	MACBETH	2807172	2807376	204	81e31fbab946f934b799fab384156c7e3706bfae75a33387744e4e4b861f7bc3	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0346	MACBETH	2807895	2808132	237	3380f27260c95d84b8673f238f2273d5b6724a7cb6a3be8a7328c52b7b037a21	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0347	MACBETH	2808655	2808868	213	f641dc12edd31a0840d41d0c8785e233a7cb0ae897aba08eecf168460841cc69	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0348	MACBETH	2809399	2809607	208	be8ea95006683a28b52005a7c679490b30e50ead18889f2eb196a2e6f55bc2ea	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0349	MACBETH	2810104	2810367	263	28179f2fdf46ef5fbb14b66d9e4e03164e9718a6a788fcd5c55ba04dbd7fa418	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0350	MACBETH	2810885	2811105	220	887c0570f04f074018dccc570256f4f64e8204796b59531ecc0952977c52af6d	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0351	MACBETH	2811590	2811793	203	1e9165cd34e5f7a426aca3623a15574d723517fa42c34b377471657b5fb05261	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0352	MACBETH	2812301	2812509	208	7b82aa1d20e866300f4cd9b8dee1545ad30bdefbbd7aeaea3dddb63b9ec33d3d	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0353	MACBETH	2813037	2813245	208	3d8bb678710f7ca2fd07a015f170fdc39bedffb3ff47a52d51508fc2233f0ebb	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0354	MACBETH	2813759	2813969	210	83aa4f5f65adec2ebb5aa00af51526ac324bfe043a5102dfc2bfdc373ded0205	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0355	MACBETH	2814519	2814764	245	ecbee19ac59f3e63a7bebc5dee44cc70171d53a38b8ec470fc6d10b9e820665a	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0356	MACBETH	2815265	2815479	214	f4743372f16cbaa2b75d2fad95ec95aa769fbedbb1f00053321612e1e9e64ea6	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0357	MACBETH	2815972	2816195	223	5fe0ea3b4e45090401a097c0b56765d2f80d74171f498db04ef6c903657491cc	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0358	MACBETH	2816704	2816920	216	88c850abf56ccca2e88b4b0af5adb1d6b9775e08b3f195dea8fe4f5cf4e4eaa5	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0359	MACBETH	2817425	2817641	216	8fda3c9a32b73f33324606dd7265e4a3aae62876f8004b8209329fa01bd3900a	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0360	MACBETH	2818189	2818392	203	e601a91f5c07680d6850e8bbb039ff80165ff59f4e7d1ce22adc069a236aa936	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0361	MACBETH	2818890	2819132	242	9c91862230b7bcd146700d6b9e2b43cebdfde1787058986e9886cc309fbf09c0	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0362	MACBETH	2819630	2819831	201	f892169af1a36a21aa7e859a06e1e65501923c1a8be5c62ecdd69a91499a546f	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0363	MACBETH	2820380	2820590	210	d5fa3648949e81aa67352cbf4527b9ac11ca840587ed4464210f2e03311db037	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0364	MACBETH	2821091	2821302	211	8b784b1816775a4ca4ae158b3e7cf6b4748469cd763d36a36dfe3287f55e056d	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0365	MACBETH	2821838	2822067	229	af8433c434755ef5c9f21d4a93862dd9f8dc45b1f343c5842fa7af5c9589de2a	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0366	MACBETH	2822556	2822797	241	90a3b6b05f7562d5b52c9c8726f5cf0e998058853046f57a227f24b82018afa9	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0367	MACBETH	2823316	2823535	219	1579a70fa1fa074b69c992e8b48f610ed6d42472c2f36dda773968bd36913fde	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0368	MACBETH	2824032	2824253	221	ed36eb61b2d79d82fe46958c7123856e83ad6554276f8dfef6fba83f8cd8d35c	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0369	MACBETH	2824785	2825024	239	6ca13e3d081334e6c85f319487cb4c497be7509a41c0febb0a9a146a471c7da1	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0370	MACBETH	2825508	2825724	216	3ce313b141729fe076b7bfbd22c3225726d8ccbd621f981ce81cb2d1289cb2f5	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0371	MACBETH	2826220	2826440	220	b506223478eb67adae373d94cf0c7aa674f27ba4c606562feecfe7a346f44898	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0372	MACBETH	2826987	2827189	202	92951a82b8f556f83bc9f1953e8fd1f1cd9a5a49cc52f4a184146009080e57d9	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0373	MACBETH	2827704	2827919	215	bee9cf8bea32bac98f17b084756ed656449d46b01df5eb87f67ca7a30f82f3c8	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0374	MACBETH	2828439	2828671	232	68925ed8fd7665bfa6d517209b6b5143a605c8eaa7a34477aec8195ceb7a97f0	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0375	MACBETH	2829164	2829408	244	4f2e91e5dd19afe4342b6baf2f89473e8822de3494bab3cb90ee627bead31678	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0376	MACBETH	2829892	2830095	203	db4f6b1911ff2cfd0529753e74c6b7e9fec1951ddc50141e0438360641ea9278	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0377	MACBETH	2830681	2830897	216	13b0f8c463c18a15fa6294a74cc644b9ab340df03099abca38d46d3af7a0b4ce	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0378	MACBETH	2831353	2831572	219	9a838d7a5df663cbfbecbd3e88597cff09150ed6f242cfad03ef674e9f1f614a	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0379	MACBETH	2832101	2832317	216	8f4c2b19adbd22b482f8763fc35d3a530edcf008d01f029fb735087aeefe66ed	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0380	MACBETH	2832818	2833069	251	c1f8e856148f6469508fdba9bbf1a0c7ed4dca1c50d791cab209436e0843b761	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0381	MACBETH	2833592	2833823	231	c9672c457fa0a19a7f7108610c1da0327580f9d9390241e1176c476504740895	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0382	MACBETH	2834293	2834501	208	955072425550db6eceee28ac9d8b4caa4760856d56f476db863b324c857ef72a	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0383	MACBETH	2835034	2835274	240	39551b37d30aa62e0c73a52b869240dfcb31cdf018ad56a4c0d701361d63299f	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0384	MACBETH	2835758	2836001	243	6a087308af9409bb6ec6bb0900cbd006e45fec4e184ec29d7ba11cfa00a35fb2	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0385	MACBETH	2836513	2836725	212	c52620015896d85bb01e822348ef2b98a092c881a54f94a48188722d683712d2	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0386	MACBETH	2837236	2837468	232	4a665b6df26983bf6d5f2c03d976e13e91e43847bbf3c5f34bbcb09f3dfd9c53	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0387	MACBETH	2837955	2838178	223	a0ee5d4d2e69c9b38c0b3c138534d6f5f28d24ea440b33fa4577571032f2b7fa	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0388	MACBETH	2838699	2838917	218	f3e2b1beef420dbaa7444925a3b0edc883179d5d4ebcd5d1c7ea7b359d6ae4d6	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0389	MACBETH	2839414	2839660	246	6f4710152bbff44ba97045e3d6c7ce76a64fdb780d74f11747c1a4716b8cf6ec	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0390	MACBETH	2840186	2840417	231	b8e44aee4779375c7001e93b8dcc5578cb6aca8636f233b47029b081aad5d81a	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0391	MACBETH	2840898	2841109	211	f39c2078c774d211fa7e858787ac6da43ae5f74b204971f242498399f1b00507	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0392	MACBETH	2841643	2841848	205	a90eccf0261653f8cccd167659627a906c31ba9085b5af65d9cf810d9a111890	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0393	MACBETH	2842396	2842607	211	4069c695d0bd89bf4bfca7b90926d597b1e80c28166e2859ed59172896693254	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0394	MACBETH	2843086	2843288	202	02918f4acbf85cd5e7fa29ac03666e569d5945486e1035239640985a7509b291	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0395	MACBETH	2843825	2844037	212	c1d510011c8e410efb2eb6c261a8d959d0d42ee15ddec17af70f86e199dcfa0d	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0396	MACBETH	2844569	2844795	226	499b43a33f6654b7ecb7e92c6b34a8be33e9b055f69d7c7f4313bb70094d2f88	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0397	MACBETH	2845305	2845522	217	a7882f0b90874a8f1d19a510eea3ca7912f4c20f168250bdb4b1310528a06011	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0398	MACBETH	2846011	2846249	238	1ef1e7d2110cd9ecbbc1fb30fc13d818c7b93e668f2d60d505d57721ce8c76f9	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0399	MACBETH	2846766	2846970	204	36df1e3c4238b6e66f8a2a279d682021aedf5f6eb311984e8fcf904e2e4bb1ff	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0400	MACBETH	2847499	2847738	239	4809b07080001db32f12756035cd5f012372b00b8fd5a88e11d62b90f2d9c15f	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0401	MACBETH	2848235	2848438	203	70b4be802e996ba7b7876b5d0fb131580813670436c552746d03790c0f45f2b2	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0402	MACBETH	2848965	2849204	239	7205c5ad008f59d2af6e1bbdd38c87596cfd2e13d71fc9340a578aad0382ee79	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0403	MACBETH	2849687	2849930	243	dfa62b3dfa518c09054248cdbfb30ecd49f29964898d073d14d48151aaef77a2	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0404	MACBETH	2850414	2850642	228	633e7b490fe1c3df267b96fb8a418d87404561a66f53606f0dbb8b0c72e1f015	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0405	MACBETH	2851170	2851381	211	4f1b5ac288d071f95c4fbc5c0a289ac29dbe58afb3c52e7f94d0c3adba0a492e	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0406	MACBETH	2851899	2852119	220	e426814cc66b34734c7ae20556719c11a73ae4a9dc3a136403963d8c10b41804	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0407	MACBETH	2852652	2852877	225	4474249ba8af7d0fb1b9d73c487d4647dbe1f0fdc3ad19f58a6e61e2538d3969	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0408	MACBETH	2853364	2853579	215	f251b557992a82aa88c4be8da2039c0f1ac9bfd5f2a3e902c6b6ec161deb9fd4	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0409	MACBETH	2854083	2854346	263	73a6df6dbad5de80e4df60a9adc4873635a9946978a3895152aa394d7523a99f	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0410	MACBETH	2854823	2855054	231	7fb5bc2cfef2139235ce0cc514b78d76ac4562b0dda97fcc811cbe8f704d4042	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0411	MACBETH	2855594	2855821	227	0779c9d6b0cd9950ee605b23a3182078b1ec7ad7d74c8588d73128f91619e379	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0412	MACBETH	2856295	2856499	204	0fda3b97a0088901ac3f22300714ff254649662bce50f3526a9bf60970507b76	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0413	MACBETH	2857010	2857230	220	27f6a35c91e192408c7c5f86ece791da61ff2cae42e801943843a2b2e157b908	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0414	MACBETH	2857769	2857995	226	3ed465fa053827751e5a0e2c7c1a5dfe4cd85e023454ba604c0e0c3999bf379f	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0415	MACBETH	2858476	2858687	211	00badf550c3b4b02ca927907906149f999e3c25b512f0badacb9ff500e079dbb	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0416	MACBETH	2859209	2859445	236	7673445913d839b51acfa2d64005944ae97f7118a1c4ca47b87fbf9676440b55	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0417	MACBETH	2859965	2860187	222	cfe6fe9c818ef4f3a34de0179e233fdca44ea232f4fc202274d0a2cfb1d00c8a	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0418	MACBETH	2860693	2860934	241	3f90d7228bf2a90d85d1933599d6e28904fc58d8ef45582cffb95ddf86c27b99	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0419	MACBETH	2861437	2861665	228	3f557f694626f137b53bca6b7c6e019aa4496430442942b05a7e5d4b5324056d	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0420	MACBETH	2862165	2862391	226	57e9a84d1e6ba17a6c2bc3c336f07d92b90d2692b63c6d84282ca984cc965306	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0421	MACBETH	2862897	2863124	227	6778eda23c348e728a7a1f8aca3f62826d9af838b10d2b4378615161543a2efc	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0422	MACBETH	2863623	2863855	232	d13c08006d4810d7b3ef8bf75cd73a45e32d71d576cc5e11ef1e1c3d2bd5dad0	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0423	MACBETH	2864342	2864552	210	af57d620fb48badcd688d0e0871b990f2e36334972be1f9c25308dbf5eb72b55	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0424	MACBETH	2865087	2865291	204	687bdab040314e007f407eef5b4652583840f6cb62c7c8a84220a6b1d37cf3a3	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0425	MACBETH	2865804	2866010	206	10e87d906e8ba750ef93d4387b2e2f8c3bfce94e1a0054afd7c5a231afefdbca	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0426	MACBETH	2866604	2866872	268	cd4c07da17eb7ca7eab6ba30e258797a5a65a023e23595b7959a208037c8b945	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0427	MACBETH	2867287	2867496	209	0a6a236db1802b0d1121d05ed60d3f16fd6a847d1177ce83dcda32a88e8ddb87	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0428	MACBETH	2868066	2868322	256	da38c393493f2bd4dd594607785e68c5b24c8dd342506e9e6864476b315799b0	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0429	MACBETH	2868783	2869028	245	2374a646cbf2ece2b9c69f0c6f5e819c1750eead2a46f9ce2056619847cd3cac	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0430	MACBETH	2869477	2869711	234	d21d15215fee0a152f7f44324d0f981417a0bbc5b4a2647639731c6ca78b8e70	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0431	MACBETH	2870207	2870416	209	69eb42bef93bdb9a31eede8085a916969a901e3565ee998cf78de8325f4a7fb4	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0432	MACBETH	2870958	2871161	203	f8075568a73c7156e5a6f62757bd78a4167979bb718728fabea240864075f6a0	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0433	MACBETH	2871694	2871933	239	c2fb4a4b0c807f8e97e45104bc68000222fb2a85920d597f4a5e3841611f2907	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0434	MACBETH	2872399	2872646	247	605ce9a6e3d71063405128c9405ec1b937b6512b94b171b01db545fbb10d6cdb	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0435	MACBETH	2873141	2873359	218	9560d07b6dbc8261f47a564b590f2a87fcc9654d0c91a4f85d51bceec8720584	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0436	MACBETH	2873876	2874102	226	694390dddd4e05b50ad2f151446e0bcf4f38878bef22bd14e9fb9be7e26bad9b	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0437	MACBETH	2874600	2874828	228	778cc2316aaa3064fe4eea5a1be859c16cb27b5574ee675af6c9cbc2c1d1f99b	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0438	MACBETH	2875335	2875536	201	67114c4d3684cffa4dde1a78dbbad5a29cfdf7446bb0f404e828e42983082511	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0439	MACBETH	2876076	2876331	255	75629a493432b91383df5da89c0c8e75b3771823f4b8710916b83f556104e382	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0440	MACBETH	2876799	2877036	237	be494baca2117a97f0d18cc746439de71744bfd0ff05e7d9ff3ebb5443d90604	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
dp1-0441	MACBETH	2877548	2877779	231	49615483ff755079ca087c4cc4070b9c8c16debbf29bad56ec69ccebbbb8c7a3	enclosing play region: body banner (exact non-indented Contents title) to next play's banner
