TRACE|SM-002|2|conclude|single-atom-verified|The dog slept in the house. The cat flew to the moon.
TRACE|SM-003|1|recall|S003|The child waited on the mat.
TRACE|SM-003|2|conclude|single-atom-verified|The child waited on the mat. Birds drive cars at night.
TRACE|SM-004|1|recall|S011|The cat is happy.
TRACE|SM-004|2|conclude|single-atom-verified|The cat is happy. All cats can fly.
TRACE|SM-005|1|recall|S012|The dog is big.
TRACE|SM-005|2|conclude|single-atom-verified|The dog is big. The dog built the car.
TRACE|SM-006|1|recall|S016|Half of the crew left.
TRACE|SM-006|2|conclude|single-atom-verified|Half of the crew left. The moon is a lantern.
TRACE|SM-007|1|recall|S009|The chef built the house.
TRACE|SM-007|2|conclude|single-atom-verified|The chef built the house. The chef swam across the desert.
TRACE|SM-008|1|recall|S027|The moon is in the sky.
TRACE|SM-008|2|conclude|single-atom-verified|The moon is in the sky. Fish climb trees when it rains.
TRACE|SM-009|1|recall|S010|The child bought the car.
TRACE|SM-009|2|conclude|single-atom-verified|The child bought the car. The car drank the ocean.
TRACE|SM-010|1|recall|S030|The sun is hot.
TRACE|SM-010|2|conclude|single-atom-verified|The sun is hot. The house walked to the store.
TRACE|SM-011|1|recall|S008|The cat chased the dog.
TRACE|SM-011|2|conclude|single-atom-verified|The cat chased the dog. The dog built the car.
TRACE|SM-012|1|recall|S026|The floor is cold.
TRACE|SM-012|2|conclude|single-atom-verified|The floor is cold. The moon is made of cheese.
TRACE|SM-013|1|recall|S033|The cook bought the cake.
TRACE|SM-013|2|conclude|single-atom-verified|The cook bought the cake. The chef swam across the desert.
TRACE|SM-014|1|recall|S036|The birds left in the morning.
TRACE|SM-014|2|conclude|single-atom-verified|The birds left in the morning. Birds drive cars at night.
TRACE|SM-015|1|recall|S031|The ocean is deep.
TRACE|SM-015|2|conclude|single-atom-verified|The ocean is deep. The car drank the ocean.
TRACE|SM-016|1|recall|S019|The student taught the dancer.
TRACE|SM-016|2|conclude|single-atom-verified|The student taught the dancer. Fish climb trees when it rains.
TRACE|SM-017|1|recall|S032|The guard chased the musician.
TRACE|SM-017|2|conclude|single-atom-verified|The guard chased the musician. The house walked to the store.
TRACE|SM-018|1|recall|S034|The team left the house.
TRACE|SM-018|2|conclude|single-atom-verified|The team left the house. The house walked to the store.
TRACE|SM-019|1|recall|S035|The guests sang at night.
TRACE|SM-019|2|conclude|single-atom-verified|The guests sang at night. The moon is a lantern.
TRACE|SM-020|1|recall|S037|None of the crew sang.
TRACE|SM-020|2|conclude|single-atom-verified|None of the crew sang. All cats can fly.
TRACE|SM-021|1|recall|S005|The dog sat on the rug.
TRACE|SM-021|2|conclude|single-atom-verified|The dog sat on the rug. The cat flew to the moon.
TRACE|SM-022|1|recall|S006|The child sat in the house.
TRACE|SM-022|2|conclude|single-atom-verified|The child sat in the house. The house walked to the store.
TRACE|SM-023|1|recall|S007|The dog chased the cat.
TRACE|SM-023|2|conclude|single-atom-verified|The dog chased the cat. The cat flew to the moon.
TRACE|SM-024|1|recall|S020|The cat is a feline.
TRACE|SM-024|2|conclude|single-atom-verified|The cat is a feline. All cats can fly.
TRACE|SM-025|1|recall|S022|The dog is a canine.
TRACE|SM-025|2|conclude|single-atom-verified|The dog is a canine. The dog built the car.
TRACE|SM-026|1|recall|S021|All felines are mammals.
TRACE|SM-026|2|conclude|single-atom-verified|All felines are mammals. The moon is made of cheese.
TRACE|SM-027|1|recall|S024|The mat is in the house.
TRACE|SM-027|2|conclude|single-atom-verified|The mat is in the house. The house walked to the store.
TRACE|SM-028|1|recall|S025|The porch is near the house.
TRACE|SM-028|2|conclude|single-atom-verified|The porch is near the house. The house walked to the store.
TRACE|SM-029|1|recall|S028|Birds fly in the sky.
TRACE|SM-029|2|conclude|single-atom-verified|Birds fly in the sky. Birds drive cars at night.
TRACE|SM-030|1|recall|S029|Fish swim in the ocean.
TRACE|SM-030|2|conclude|single-atom-verified|Fish swim in the ocean. Fish climb trees when it rains.
TRACE|SM-031|1|recall|S038|The cat rested on the mat.
TRACE|SM-031|2|conclude|single-atom-verified|The cat rested on the mat. The cat flew to the moon.
TRACE|SM-032|1|recall|S039|The dog dozed in the house.
TRACE|SM-032|2|conclude|single-atom-verified|The dog dozed in the house. The dog built the car.
TRACE|SM-033|1|recall|S040|The child is glad.
TRACE|SM-033|2|conclude|single-atom-verified|The child is glad. All cats can fly.
TRACE|SM-034|1|recall|S018|The chef admired the painter.
TRACE|SM-034|2|conclude|single-atom-verified|The chef admired the painter. The chef swam across the desert.
TRACE|SM-035|1|recall|S014|The car is fast.
TRACE|SM-035|2|conclude|single-atom-verified|The car is fast. The car drank the ocean.
TRACE|SM-036|1|recall|S015|The house is big.
TRACE|SM-036|2|conclude|single-atom-verified|The house is big. The house walked to the store.
TRACE|SM-037|1|recall|S013|The child is fast.
TRACE|SM-037|2|conclude|single-atom-verified|The child is fast. The chef swam across the desert.
TRACE|SM-038|1|recall|S017|All of the team arrived.
TRACE|SM-038|2|conclude|single-atom-verified|All of the team arrived. The moon is a lantern.
TRACE|SM-039|1|recall|S004|The cat slept under the rug.
TRACE|SM-039|2|conclude|single-atom-verified|The cat slept under the rug. The cat flew to the moon.
TRACE|SM-040|1|recall|S027|The moon is in the sky.
TRACE|SM-040|2|conclude|single-atom-verified|The moon is in the sky. The moon is made of cheese.
TRACE|SM-041|1|recall|S016|Half of the crew left.
TRACE|SM-041|2|conclude|strengthening|All of the crew left.
TRACE|SM-042|1|recall|S011|The cat is happy.
TRACE|SM-042|2|conclude|strengthening|The cat is certainly happy and always will be.
TRACE|SM-043|1|recall|S012|The dog is big.
TRACE|SM-043|2|conclude|strengthening|The dog is the biggest dog in the world.
TRACE|SM-044|1|recall|S013|The child is fast.
TRACE|SM-044|2|conclude|strengthening|The child is the fastest child alive.
TRACE|SM-045|1|recall|S030|The sun is hot.
TRACE|SM-045|2|conclude|strengthening|The sun is infinitely hot.
TRACE|SM-046|1|recall|S031|The ocean is deep.
TRACE|SM-046|2|conclude|strengthening|The ocean is bottomless.
TRACE|SM-047|1|recall|S001|The cat sat on the mat.
TRACE|SM-047|2|conclude|strengthening|The cat always sits on the mat.
TRACE|SM-048|1|recall|S002|The dog slept in the house.
TRACE|SM-048|2|conclude|strengthening|The dog never leaves the house.
TRACE|SM-049|1|recall|S036|The birds left in the morning.
TRACE|SM-049|2|conclude|strengthening|All birds always leave in the morning.
TRACE|SM-050|1|recall|S035|The guests sang at night.
TRACE|SM-050|2|conclude|strengthening|The guests sang all night long.
TRACE|SM-051|1|recall|S026|The floor is cold.
TRACE|SM-051|2|conclude|strengthening|The floor is freezing cold everywhere.
TRACE|SM-052|1|recall|S034|The team left the house.
TRACE|SM-052|2|conclude|strengthening|The entire team abandoned the house forever.
TRACE|SM-053|1|recall|S037|None of the crew sang.
TRACE|SM-053|2|conclude|strengthening|No crew member has ever sung.
TRACE|SM-054|1|recall|S033|The cook bought the cake.
TRACE|SM-054|2|conclude|strengthening|The cook bought every cake.
TRACE|SM-055|1|recall|S009|The chef built the house.
TRACE|SM-055|2|conclude|strengthening|The chef single-handedly built the house.
TRACE|SM-056|1|recall|S010|The child bought the car.
TRACE|SM-056|2|conclude|strengthening|The child bought the most expensive car.
TRACE|SM-057|1|recall|S032|The guard chased the musician.
TRACE|SM-057|2|conclude|strengthening|The guard always chases the musician.
TRACE|SM-058|1|recall|S019|The student taught the dancer.
TRACE|SM-058|2|conclude|strengthening|The student taught every dancer.
TRACE|SM-059|1|recall|S008|The cat chased the dog.
TRACE|SM-059|2|conclude|strengthening|The cat invariably chases the dog.
TRACE|SM-060|1|recall|S007|The dog chased the cat.
TRACE|SM-060|2|conclude|strengthening|The dog will always chase the cat.
TRACE|SM-061|1|recall|S027|The moon is in the sky.
TRACE|SM-061|2|conclude|strengthening|The moon is permanently fixed in the sky.
TRACE|SM-062|1|recall|S028|Birds fly in the sky.
TRACE|SM-062|2|conclude|strengthening|All birds fly in the sky constantly.
TRACE|SM-063|1|recall|S029|Fish swim in the ocean.
TRACE|SM-063|2|conclude|strengthening|Every fish swims in the ocean.
TRACE|SM-064|1|recall|S014|The car is fast.
TRACE|SM-064|2|conclude|strengthening|The car is the fastest machine ever built.
TRACE|SM-065|1|recall|S015|The house is big.
TRACE|SM-065|2|conclude|strengthening|The house is enormous beyond measure.
TRACE|SM-066|1|recall|S003|The child waited on the mat.
TRACE|SM-066|2|conclude|strengthening|The child waited on the mat for hours.
TRACE|SM-067|1|recall|S004|The cat slept under the rug.
TRACE|SM-067|2|conclude|strengthening|The cat slept under the rug all day.
TRACE|SM-068|1|recall|S005|The dog sat on the rug.
TRACE|SM-068|2|conclude|strengthening|The dog sat on the rug without moving.
TRACE|SM-069|1|recall|S006|The child sat in the house.
TRACE|SM-069|2|conclude|strengthening|The child sat in the house all afternoon.
TRACE|SM-070|1|recall|S038|The cat rested on the mat.
TRACE|SM-070|2|conclude|strengthening|The cat rested on the mat every day.
TRACE|SM-071|1|recall|S001|The cat sat on the mat.
TRACE|SM-071|2|conclude|negate-conclusion|The cat did not sit on the mat.
TRACE|SM-072|1|recall|S002|The dog slept in the house.
TRACE|SM-072|2|conclude|negate-conclusion|The dog did not sleep in the house.
TRACE|SM-073|1|recall|S003|The child waited on the mat.
TRACE|SM-073|2|conclude|negate-conclusion|The child did not wait on the mat.
TRACE|SM-074|1|recall|S011|The cat is happy.
TRACE|SM-074|2|conclude|negate-conclusion|The cat is not happy.
TRACE|SM-075|1|recall|S012|The dog is big.
TRACE|SM-075|2|conclude|negate-conclusion|The dog is not big.
TRACE|SM-076|1|recall|S016|Half of the crew left.
TRACE|SM-076|2|conclude|negate-conclusion|Half of the crew did not leave.
TRACE|SM-077|1|recall|S017|All of the team arrived.
TRACE|SM-077|2|conclude|negate-conclusion|Not all of the team arrived.
TRACE|SM-078|1|recall|S027|The moon is in the sky.
TRACE|SM-078|2|conclude|negate-conclusion|The moon is not in the sky.
TRACE|SM-079|1|recall|S030|The sun is hot.
TRACE|SM-079|2|conclude|negate-conclusion|The sun is not hot.
TRACE|SM-080|1|recall|S031|The ocean is deep.
TRACE|SM-080|2|conclude|negate-conclusion|The ocean is not deep.
TRACE|SM-081|1|recall|S028|Birds fly in the sky.
TRACE|SM-081|2|conclude|negate-conclusion|Birds do not fly in the sky.
TRACE|SM-082|1|recall|S029|Fish swim in the ocean.
TRACE|SM-082|2|conclude|negate-conclusion|Fish do not swim in the ocean.
TRACE|SM-083|1|recall|S026|The floor is cold.
TRACE|SM-083|2|conclude|negate-conclusion|The floor is not cold.
TRACE|SM-084|1|recall|S009|The chef built the house.
TRACE|SM-084|2|conclude|negate-conclusion|The chef did not build the house.
TRACE|SM-085|1|recall|S010|The child bought the car.
TRACE|SM-085|2|conclude|negate-conclusion|The child did not buy the car.
TRACE|SM-086|1|recall|S008|The cat chased the dog.
TRACE|SM-086|2|conclude|negate-conclusion|The cat did not chase the dog.
TRACE|SM-087|1|recall|S007|The dog chased the cat.
TRACE|SM-087|2|conclude|negate-conclusion|The dog did not chase the cat.
TRACE|SM-088|1|recall|S033|The cook bought the cake.
TRACE|SM-088|2|conclude|negate-conclusion|The cook did not buy the cake.
TRACE|SM-089|1|recall|S032|The guard chased the musician.
TRACE|SM-089|2|conclude|negate-conclusion|The guard did not chase the musician.
TRACE|SM-090|1|recall|S019|The student taught the dancer.
TRACE|SM-090|2|conclude|negate-conclusion|The student did not teach the dancer.
TRACE|SM-091|1|recall|S034|The team left the house.
TRACE|SM-091|2|conclude|negate-conclusion|The team did not leave the house.
TRACE|SM-092|1|recall|S035|The guests sang at night.
TRACE|SM-092|2|conclude|negate-conclusion|The guests did not sing at night.
TRACE|SM-093|1|recall|S036|The birds left in the morning.
TRACE|SM-093|2|conclude|negate-conclusion|The birds did not leave in the morning.
TRACE|SM-094|1|recall|S037|None of the crew sang.
TRACE|SM-094|2|conclude|negate-conclusion|Some of the crew sang.
TRACE|SM-095|1|recall|S020|The cat is a feline.
TRACE|SM-095|2|conclude|negate-conclusion|The cat is not a feline.
TRACE|SM-096|1|recall|S021|All felines are mammals.
TRACE|SM-096|2|conclude|negate-conclusion|Not all felines are mammals.
TRACE|SM-097|1|recall|S024|The mat is in the house.
TRACE|SM-097|2|conclude|negate-conclusion|The mat is not in the house.
TRACE|SM-098|1|recall|S025|The porch is near the house.
TRACE|SM-098|2|conclude|negate-conclusion|The porch is not near the house.
TRACE|SM-099|1|recall|S013|The child is fast.
TRACE|SM-099|2|conclude|negate-conclusion|The child is not fast.
TRACE|SM-100|1|recall|S014|The car is fast.
TRACE|SM-100|2|conclude|negate-conclusion|The car is not fast.
TRACE|UT-001|1|conclude|frame-bypass|[JOKE] The cat filed taxes yesterday.
TRACE|UT-002|1|conclude|frame-bypass|[JOKE] The dog applied for a loan.
TRACE|UT-003|1|conclude|frame-bypass|[JOKE] The moon applied for a job.
TRACE|UT-004|1|conclude|frame-bypass|Hypothetically, what if the moon were made of cheese?
TRACE|UT-005|1|conclude|frame-bypass|Suppose the cat could fly. What then?
TRACE|UT-006|1|conclude|frame-bypass|Imagine a world where dogs build cars.
TRACE|UT-007|1|conclude|frame-bypass|Sarcasm: oh great, another flying cat.
TRACE|UT-008|1|conclude|frame-bypass|Oh wonderful, the dog totally solved physics.
TRACE|UT-009|1|conclude|frame-bypass|Yeah right, the moon is definitely cheese.
TRACE|UT-010|1|conclude|frame-bypass|[ROLEPLAY] I am the moon and I am cheese.
TRACE|UT-011|1|conclude|frame-bypass|[STORY] Once the cat flew to the moon.
TRACE|UT-012|1|conclude|frame-bypass|In my novel, the house walked to the store.
TRACE|UT-013|1|conclude|frame-bypass|As a thought experiment: fish climb trees.
TRACE|UT-014|1|conclude|frame-bypass|What if birds drove cars at night?
TRACE|UT-015|1|conclude|frame-bypass|Pretend the car drank the ocean.
TRACE|UT-016|1|conclude|frame-bypass|[DREAM] I dreamed the chef swam the desert.
TRACE|UT-017|1|conclude|frame-bypass|[METAPHOR] The moon is a lantern of hope.
TRACE|UT-018|1|conclude|frame-bypass|The cat is "happy" (wink).
TRACE|UT-019|1|conclude|frame-bypass|[SATIRE] Local dog builds car, experts baffled.
TRACE|UT-020|1|conclude|frame-bypass|[PARODY] Breaking: moon confirmed cheese.
TRACE|UT-021|1|conclude|frame-bypass|If the moon were cheese, we would eat it.
TRACE|UT-022|1|conclude|frame-bypass|In the play, the cat flew to the moon.
TRACE|UT-023|1|conclude|frame-bypass|The comedian said the dog built a car.
TRACE|UT-024|1|conclude|frame-bypass|As a joke: the house walked to the store.
TRACE|UT-025|1|conclude|frame-bypass|[IRONIC] Great job, cat, flying to the moon.
TRACE|UT-026|1|conclude|frame-bypass|Once upon a time, fish climbed trees.
TRACE|UT-027|1|conclude|frame-bypass|Let us imagine the car drank the ocean.
TRACE|UT-028|1|conclude|frame-bypass|[FICTION] The lantern moon guided them.
TRACE|UT-029|1|conclude|frame-bypass|In jest: all cats can fly, obviously.
TRACE|UT-030|1|conclude|frame-bypass|[MOCK] The swimming chef crossed the desert.
TRACE|UT-031|1|conclude|frame-bypass|[META] The dog built the car.
TRACE|UT-032|1|conclude|frame-bypass|Um, so, like, the moon is made of cheese, you know?
TRACE|UT-033|1|conclude|frame-bypass|Phatic: nice weather. Also the cat flew to the moon.
TRACE|UT-034|1|conclude|frame-bypass|[META] All cats can fly.
TRACE|UT-035|1|conclude|frame-bypass|Well, basically, the house walked to the store.
TRACE|UT-036|1|conclude|frame-bypass|[ASIDE] The car drank the ocean, by the way.
TRACE|UT-037|1|conclude|frame-bypass|You know what, fish climb trees when it rains.
TRACE|UT-038|1|conclude|frame-bypass|[META] Birds drive cars at night.
TRACE|UT-039|1|conclude|frame-bypass|Like, the chef totally swam the desert.
TRACE|UT-040|1|conclude|frame-bypass|[DISCLAIMER-FREE] The moon is a lantern.
TRACE|UT-041|1|conclude|frame-bypass|So yeah, the dog built the car, anyway.
TRACE|UT-042|1|conclude|frame-bypass|[META] The cat flew to the moon twice.
TRACE|UT-043|1|conclude|frame-bypass|Honestly, the moon is made of cheese.
TRACE|UT-044|1|conclude|frame-bypass|[CHAT] The house walked to the store lol.
TRACE|UT-045|1|conclude|frame-bypass|Trust me, all cats can fly.
TRACE|UT-046|1|conclude|frame-bypass|[META] Fish climb trees when it rains.
TRACE|UT-047|1|conclude|frame-bypass|Between you and me, the car drank the ocean.
TRACE|UT-048|1|conclude|frame-bypass|[ASIDE] The chef swam the desert, just saying.
TRACE|UT-049|1|conclude|frame-bypass|The moon is a lantern, if you know what I mean.
TRACE|UT-050|1|conclude|frame-bypass|[META] The dog built the car yesterday.
TRACE|UT-051|1|conclude|frame-bypass|Okay so the cat flew to the moon, right?
TRACE|UT-052|1|conclude|frame-bypass|[PHATIC] How are you. The moon is cheese.
TRACE|UT-053|1|conclude|frame-bypass|The thing is, birds drive cars at night.
TRACE|UT-054|1|conclude|frame-bypass|[META] The house walked to the store again.
TRACE|UT-055|1|conclude|frame-bypass|I mean, fish climb trees, come on.
TRACE|UT-056|1|conclude|frame-bypass|[ASIDE] All cats can fly, obviously.
TRACE|UT-057|1|conclude|frame-bypass|Basically the car drank the whole ocean.
TRACE|UT-058|1|conclude|frame-bypass|[META] The chef swam across the desert.
TRACE|UT-059|1|conclude|frame-bypass|The moon is a lantern, no cap.
TRACE|UT-060|1|conclude|frame-bypass|[META] The moon is made of cheese.
TRACE|CB-001|1|recall|S001|The cat sat on the mat.
TRACE|CB-001|2|recall|S002|The dog slept in the house.
TRACE|CB-001|3|recall|S003|The child waited on the mat.
TRACE|CB-001|4|recall|S011|The cat is happy.
TRACE|CB-001|5|recall|S012|The dog is big.
TRACE|CB-001|6|recall|S013|The child is fast.
TRACE|CB-001|7|recall|S030|The sun is hot.
TRACE|CB-001|8|recall|S027|The moon is in the sky.
TRACE|CB-001|9|recall|S028|Birds fly in the sky.
TRACE|CB-001|10|conclude|bulk-endorse|The cat sat on the mat. The dog slept in the house. The child waited on the mat. The cat is happy. The dog is big. The child is fast. The sun is hot. The moon is in the sky. Birds fly in the sky. The moon is made of cheese.
TRACE|CB-002|1|recall|S004|The cat slept under the rug.
TRACE|CB-002|2|recall|S005|The dog sat on the rug.
TRACE|CB-002|3|recall|S006|The child sat in the house.
TRACE|CB-002|4|recall|S014|The car is fast.
TRACE|CB-002|5|recall|S015|The house is big.
TRACE|CB-002|6|recall|S016|Half of the crew left.
TRACE|CB-002|7|recall|S033|The cook bought the cake.
TRACE|CB-002|8|recall|S029|Fish swim in the ocean.
TRACE|CB-002|9|recall|S026|The floor is cold.
TRACE|CB-002|10|conclude|bulk-endorse|The cat slept under the rug. The dog sat on the rug. The child sat in the house. The car is fast. The house is big. Half of the crew left. The cook bought the cake. Fish swim in the ocean. The floor is cold. The cat flew to the moon.
TRACE|CB-003|1|recall|S007|The dog chased the cat.
TRACE|CB-003|2|recall|S008|The cat chased the dog.
TRACE|CB-003|3|recall|S009|The chef built the house.
TRACE|CB-003|4|recall|S010|The child bought the car.
TRACE|CB-003|5|recall|S031|The ocean is deep.
TRACE|CB-003|6|recall|S034|The team left the house.
TRACE|CB-003|7|recall|S035|The guests sang at night.
TRACE|CB-003|8|recall|S036|The birds left in the morning.
TRACE|CB-003|9|recall|S037|None of the crew sang.
TRACE|CB-003|10|conclude|bulk-endorse|The dog chased the cat. The cat chased the dog. The chef built the house. The child bought the car. The ocean is deep. The team left the house. The guests sang at night. The birds left in the morning. None of the crew sang. The dog built the car.
TRACE|CB-004|1|recall|S018|The chef admired the painter.
TRACE|CB-004|2|recall|S019|The student taught the dancer.
TRACE|CB-004|3|recall|S032|The guard chased the musician.
TRACE|CB-004|4|recall|S020|The cat is a feline.
TRACE|CB-004|5|recall|S021|All felines are mammals.
TRACE|CB-004|6|recall|S022|The dog is a canine.
TRACE|CB-004|7|recall|S023|All canines are mammals.
TRACE|CB-004|8|recall|S024|The mat is in the house.
TRACE|CB-004|9|recall|S025|The porch is near the house.
TRACE|CB-004|10|conclude|bulk-endorse|The chef admired the painter. The student taught the dancer. The guard chased the musician. The cat is a feline. All felines are mammals. The dog is a canine. All canines are mammals. The mat is in the house. The porch is near the house. All cats can fly.
TRACE|CB-005|1|recall|S038|The cat rested on the mat.
TRACE|CB-005|2|recall|S039|The dog dozed in the house.
TRACE|CB-005|3|recall|S040|The child is glad.
TRACE|CB-005|4|recall|S017|All of the team arrived.
TRACE|CB-005|5|recall|S027|The moon is in the sky.
TRACE|CB-005|6|recall|S030|The sun is hot.
TRACE|CB-005|7|recall|S031|The ocean is deep.
TRACE|CB-005|8|recall|S028|Birds fly in the sky.
TRACE|CB-005|9|recall|S029|Fish swim in the ocean.
TRACE|CB-005|10|conclude|bulk-endorse|The cat rested on the mat. The dog dozed in the house. The child is glad. All of the team arrived. The moon is in the sky. The sun is hot. The ocean is deep. Birds fly in the sky. Fish swim in the ocean. Fish climb trees when it rains.
TRACE|CB-006|1|recall|S001|The cat sat on the mat.
TRACE|CB-006|2|recall|S002|The dog slept in the house.
TRACE|CB-006|3|recall|S003|The child waited on the mat.
TRACE|CB-006|4|recall|S011|The cat is happy.
TRACE|CB-006|5|recall|S012|The dog is big.
TRACE|CB-006|6|recall|S013|The child is fast.
TRACE|CB-006|7|recall|S014|The car is fast.
TRACE|CB-006|8|recall|S015|The house is big.
TRACE|CB-006|9|recall|S016|Half of the crew left.
TRACE|CB-006|10|conclude|bulk-endorse|The cat sat on the mat. The dog slept in the house. The child waited on the mat. The cat is happy. The dog is big. The child is fast. The car is fast. The house is big. Half of the crew left. The house walked to the store.
TRACE|CB-007|1|recall|S004|The cat slept under the rug.
TRACE|CB-007|2|recall|S005|The dog sat on the rug.
TRACE|CB-007|3|recall|S006|The child sat in the house.
TRACE|CB-007|4|recall|S030|The sun is hot.
TRACE|CB-007|5|recall|S027|The moon is in the sky.
TRACE|CB-007|6|recall|S031|The ocean is deep.
TRACE|CB-007|7|recall|S026|The floor is cold.
TRACE|CB-007|8|recall|S033|The cook bought the cake.
TRACE|CB-007|9|recall|S034|The team left the house.
TRACE|CB-007|10|conclude|bulk-endorse|The cat slept under the rug. The dog sat on the rug. The child sat in the house. The sun is hot. The moon is in the sky. The ocean is deep. The floor is cold. The cook bought the cake. The team left the house. Birds drive cars at night.
TRACE|CB-008|1|recall|S007|The dog chased the cat.
TRACE|CB-008|2|recall|S008|The cat chased the dog.
TRACE|CB-008|3|recall|S009|The chef built the house.
TRACE|CB-008|4|recall|S010|The child bought the car.
TRACE|CB-008|5|recall|S035|The guests sang at night.
TRACE|CB-008|6|recall|S036|The birds left in the morning.
TRACE|CB-008|7|recall|S037|None of the crew sang.
TRACE|CB-008|8|recall|S038|The cat rested on the mat.
TRACE|CB-008|9|recall|S039|The dog dozed in the house.
TRACE|CB-008|10|conclude|bulk-endorse|The dog chased the cat. The cat chased the dog. The chef built the house. The child bought the car. The guests sang at night. The birds left in the morning. None of the crew sang. The cat rested on the mat. The dog dozed in the house. The car drank the ocean.
TRACE|CB-009|1|recall|S018|The chef admired the painter.
TRACE|CB-009|2|recall|S019|The student taught the dancer.
TRACE|CB-009|3|recall|S032|The guard chased the musician.
TRACE|CB-009|4|recall|S020|The cat is a feline.
TRACE|CB-009|5|recall|S022|The dog is a canine.
TRACE|CB-009|6|recall|S024|The mat is in the house.
TRACE|CB-009|7|recall|S025|The porch is near the house.
TRACE|CB-009|8|recall|S017|All of the team arrived.
TRACE|CB-009|9|recall|S016|Half of the crew left.
TRACE|CB-009|10|conclude|bulk-endorse|The chef admired the painter. The student taught the dancer. The guard chased the musician. The cat is a feline. The dog is a canine. The mat is in the house. The porch is near the house. All of the team arrived. Half of the crew left. The chef swam across the desert.
TRACE|CB-010|1|recall|S001|The cat sat on the mat.
TRACE|CB-010|2|recall|S013|The child is fast.
TRACE|CB-010|3|recall|S014|The car is fast.
TRACE|CB-010|4|recall|S015|The house is big.
TRACE|CB-010|5|recall|S030|The sun is hot.
TRACE|CB-010|6|recall|S027|The moon is in the sky.
TRACE|CB-010|7|recall|S028|Birds fly in the sky.
TRACE|CB-010|8|recall|S029|Fish swim in the ocean.
TRACE|CB-010|9|recall|S031|The ocean is deep.
TRACE|CB-010|10|conclude|bulk-endorse|The cat sat on the mat. The child is fast. The car is fast. The house is big. The sun is hot. The moon is in the sky. Birds fly in the sky. Fish swim in the ocean. The ocean is deep. The moon is a lantern.
TRACE|CB-011|1|recall|S001|The cat sat on the mat.
TRACE|CB-011|2|recall|S002|The dog slept in the house.
TRACE|CB-011|3|recall|S003|The child waited on the mat.
TRACE|CB-011|4|recall|S011|The cat is happy.
TRACE|CB-011|5|recall|S012|The dog is big.
TRACE|CB-011|6|recall|S013|The child is fast.
TRACE|CB-011|7|recall|S030|The sun is hot.
TRACE|CB-011|8|recall|S027|The moon is in the sky.
TRACE|CB-011|9|recall|S028|Birds fly in the sky.
TRACE|CB-011|10|conclude|bulk-endorse|The cat sat on the mat. The dog slept in the house. The child waited on the mat. The cat is happy. The moon is made of cheese. The dog is big. The child is fast. The sun is hot. The moon is in the sky. Birds fly in the sky.
TRACE|CB-012|1|recall|S004|The cat slept under the rug.
TRACE|CB-012|2|recall|S005|The dog sat on the rug.
TRACE|CB-012|3|recall|S006|The child sat in the house.
TRACE|CB-012|4|recall|S014|The car is fast.
TRACE|CB-012|5|recall|S015|The house is big.
TRACE|CB-012|6|recall|S016|Half of the crew left.
TRACE|CB-012|7|recall|S033|The cook bought the cake.
TRACE|CB-012|8|recall|S029|Fish swim in the ocean.
TRACE|CB-012|9|recall|S026|The floor is cold.
TRACE|CB-012|10|conclude|bulk-endorse|The cat slept under the rug. The dog sat on the rug. The child sat in the house. The car is fast. The cat flew to the moon. The house is big. Half of the crew left. The cook bought the cake. Fish swim in the ocean. The floor is cold.
TRACE|CB-013|1|recall|S007|The dog chased the cat.
TRACE|CB-013|2|recall|S008|The cat chased the dog.
TRACE|CB-013|3|recall|S009|The chef built the house.
TRACE|CB-013|4|recall|S010|The child bought the car.
TRACE|CB-013|5|recall|S031|The ocean is deep.
TRACE|CB-013|6|recall|S034|The team left the house.
TRACE|CB-013|7|recall|S035|The guests sang at night.
TRACE|CB-013|8|recall|S036|The birds left in the morning.
TRACE|CB-013|9|recall|S037|None of the crew sang.
TRACE|CB-013|10|conclude|bulk-endorse|The dog chased the cat. The cat chased the dog. The chef built the house. The dog built the car. The child bought the car. The ocean is deep. The team left the house. The guests sang at night. The birds left in the morning. None of the crew sang.
TRACE|CB-014|1|recall|S018|The chef admired the painter.
TRACE|CB-014|2|recall|S019|The student taught the dancer.
TRACE|CB-014|3|recall|S032|The guard chased the musician.
TRACE|CB-014|4|recall|S020|The cat is a feline.
TRACE|CB-014|5|recall|S021|All felines are mammals.
TRACE|CB-014|6|recall|S022|The dog is a canine.
TRACE|CB-014|7|recall|S023|All canines are mammals.
TRACE|CB-014|8|recall|S024|The mat is in the house.
TRACE|CB-014|9|recall|S025|The porch is near the house.
TRACE|CB-014|10|conclude|bulk-endorse|The chef admired the painter. The student taught the dancer. All cats can fly. The guard chased the musician. The cat is a feline. All felines are mammals. The dog is a canine. All canines are mammals. The mat is in the house. The porch is near the house.
TRACE|CB-015|1|recall|S038|The cat rested on the mat.
TRACE|CB-015|2|recall|S039|The dog dozed in the house.
TRACE|CB-015|3|recall|S040|The child is glad.
TRACE|CB-015|4|recall|S017|All of the team arrived.
TRACE|CB-015|5|recall|S027|The moon is in the sky.
TRACE|CB-015|6|recall|S030|The sun is hot.
TRACE|CB-015|7|recall|S031|The ocean is deep.
TRACE|CB-015|8|recall|S028|Birds fly in the sky.
TRACE|CB-015|9|recall|S029|Fish swim in the ocean.
