trial	task	fixture	judgment	conf	disp	ops	nsel	sel	claim	warrant	ledger
p_shapetrans_p045.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p045.img	CIRCLE	772	INSTALL	14191	1	1:37,24,42,42,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=1375; thr=144	3c0834dea6cc9eae70fa4b5171dd32a4a2c7c02bc049a03c5c7545eac3b50dcf
p_shapetrans_p046.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p046.img	CIRCLE	0	WITHHOLD	13464	1	1:29,24,34,38,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=648; thr=140	cbd7959e3f34c83c58e785dc2db9ba0ade001a8e18453394689db3d69f2c4f0c
p_shapetrans_p047.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p047.img	CIRCLE	151	INSTALL	14152	1	1:28,17,51,51,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=1336; thr=140	355a64680f0f691a433acec47d3a1d93964576c39335b341b98a09627de277cc
p_shapetrans_p048.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p048.img	CIRCLE	793	INSTALL	14338	1	1:32,16,44,44,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=1522; thr=170	aed243436c079b2b1bed17dd32ea1acd5a489e36a4042cf0a62e33380f24ff62
p_shapetrans_p049.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p049.img	TRIANGLE	825	INSTALL	13282	1	1:26,44,29,32,0,0	shape TRIANGLE (radial profile, 24 rays)	ncomp=1; fg=466; thr=140	50644e5b411666e05c155a86183ee1ed91baf07dc0c6b028279a2c9be58c482e
p_shapetrans_p050.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p050.img	CIRCLE	107	WITHHOLD	13780	1	1:25,17,43,43,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=964; thr=140	979c54bebe9b8b8fab0046618a09fad18cc7c557075016955ab0c9725fa8e818
p_shapetrans_p051.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p051.img	CIRCLE	720	INSTALL	13848	1	1:21,34,36,36,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=1032; thr=140	be5cba7ae7bf592eca24989e0395811604b4de4cf559ce3249fb3fafeea7f647
p_shapetrans_p052.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p052.img	TRIANGLE	797	INSTALL	13367	1	1:26,49,35,32,0,0	shape TRIANGLE (radial profile, 24 rays)	ncomp=1; fg=551; thr=140	22b62a98cc0e0fe630a24cda301ef813d2077486ccf6d596618322f274e8f9f1
p_shapetrans_p053.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p053.img	CIRCLE	0	WITHHOLD	14021	1	1:20,34,42,41,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=1205; thr=140	e88e8765109be048e5a26d3cee595c2512719341a0c6ee249c8f3d7855ef10e4
p_shapetrans_p054.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p054.img	CIRCLE	670	INSTALL	13709	1	1:32,35,33,34,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=893; thr=140	e2f123d803cdb519810b42ef039f37ddd42b760363c557c403de84bf50127f8c
p_shapetrans_p055.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p055.img	TRIANGLE	821	INSTALL	13350	1	1:30,26,35,30,0,0	shape TRIANGLE (radial profile, 24 rays)	ncomp=1; fg=534; thr=140	672c8339d4cc6cd48ad0c02099f8fc04b3b898981a3d529c1d1bf08f24c6b637
p_shapetrans_p056.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p056.img	CIRCLE	144	WITHHOLD	13878	1	1:28,38,44,44,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=1062; thr=140	73c5696d1405889f2fbdf45c48ffdd5761558bed13a33950ee5bffb0f27b0e55
p_shapetrans_p057.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p057.img	CIRCLE	722	INSTALL	13769	1	1:24,28,35,35,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=953; thr=140	a9433b974d1a8b40987317428ea7e30d55356352058e23e0997d0a85b169305a
p_shapetrans_p058.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p058.img	TRIANGLE	684	INSTALL	13287	1	1:32,46,29,32,0,0	shape TRIANGLE (radial profile, 24 rays)	ncomp=1; fg=471; thr=140	647a979d3c9fb7791a70bfa439b2b7ac2399f028c3eaea045260dbfac7ee51ec
p_shapetrans_p059.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p059.img	CIRCLE	169	INSTALL	14661	1	1:8,20,54,54,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=1845; thr=140	51910fd8137178af0b1641ca4cf673eb3726b8d963342f5cea23e845b6945dc7
p_shapetrans_p060.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p060.img	CIRCLE	734	INSTALL	14103	1	1:21,15,40,41,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=1287; thr=140	d9ce55a73886610fa58611a648db0bcc597e104226f7915ec07e5789b2c1b7f8
p_shapetrans_p061.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p061.img	TRIANGLE	839	INSTALL	13793	1	1:14,19,47,42,0,0	shape TRIANGLE (radial profile, 24 rays)	ncomp=1; fg=977; thr=142	4f22139b4e7e3a61f0e2d30e3fa41f2a08679696110dfffde7e28ec6f3964805
p_shapetrans_p062.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p062.img	CIRCLE	14	WITHHOLD	14547	1	1:17,32,50,51,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=1731; thr=140	b2268d398da123a271c733ecb32c6739169b5dd4b4890083ebe1f9fb27fbfad0
p_shapetrans_p063.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p063.img	CIRCLE	715	INSTALL	13719	1	1:24,22,34,35,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=903; thr=140	5eed2956a43150491f80c7e39c5cf4092ed9e1a0a1e0026bf95a68f7c00abbc7
p_shapetrans_p064.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p064.img	CIRCLE	0	WITHHOLD	13594	1	1:34,46,41,39,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=778; thr=140	d29e58911996d86669d0a56dc98b92ffba4b6db011277533039e31f0388255ff
p_shapetrans_p065.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p065.img	CIRCLE	108	WITHHOLD	13941	1	1:35,17,44,45,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=1125; thr=140	4d284065075941616ff1d22d2cfa66e65801699f8101b437bfbac5bf0607210d
p_shapetrans_p066.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p066.img	CIRCLE	766	INSTALL	14079	1	1:36,36,40,40,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=1263; thr=140	a755dc1354857584b7f6eb36b7c4030f3cde6bf2b84930ed70c4a8300adc4d05
p_shapetrans_p067.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p067.img	CIRCLE	0	WITHHOLD	13299	1	1:36,35,31,32,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=483; thr=140	53abb079b268990925553e946a013c2ba1c0e706c077e7de0efc3024b5de1da9
p_shapetrans_p068.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p068.img	TRIANGLE	400	INSTALL	13978	1	1:22,27,42,42,0,0	shape TRIANGLE (radial profile, 24 rays)	ncomp=1; fg=1162; thr=140	6652078fd71638767777dfcdb58095298fef6206f1a75a9831ed22d934358a4c
p_shapetrans_p069.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p069.img	CIRCLE	686	INSTALL	13963	1	1:36,17,38,38,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=1147; thr=140	6044c3589109de34597dc55425cf22fc76ba0bb85121b6e1102a968df8f0fc9a
p_shapetrans_p070.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p070.img	TRIANGLE	725	INSTALL	13573	1	1:24,28,40,37,0,0	shape TRIANGLE (radial profile, 24 rays)	ncomp=1; fg=757; thr=160	28bf074a6ceb4274d16300b4a73c37d6e885a14e92fa653887a0023898717805
p_shapetrans_p071.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p071.img	CIRCLE	0	WITHHOLD	14247	1	1:16,27,51,51,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=1431; thr=140	c2569e6f45a4945b0dab27b305240eebcbf80aaaf8b5ffbd3060ec3ef8b026ae
p_shapetrans_p072.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p072.img	CIRCLE	744	INSTALL	13821	1	1:18,39,36,36,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=1005; thr=140	036bfae7839bea8ac914d8a4810ffbbdea9c0f1937eb69056400f079d45f69ba
p_shapetrans_p073.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p073.img	TRIANGLE	967	INSTALL	13572	1	1:37,25,40,39,0,0	shape TRIANGLE (radial profile, 24 rays)	ncomp=1; fg=756; thr=141	a25902706787bf684f727e7c6f8bf1c238b44ab20f7d4c1658f85c50fc9b4edd
p_shapetrans_p074.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p074.img	CIRCLE	72	WITHHOLD	14298	1	1:31,29,47,48,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=1482; thr=140	a5ea48728cdb9b03551d85651da37250db8993d993b962fed4c5b3c378932027
p_shapetrans_p075.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p075.img	CIRCLE	709	INSTALL	13747	1	1:34,44,34,34,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=931; thr=140	cfa2f9da4d553a061fbfd6e6c5c6d1b6041182338add4dbd042513fc9ace6201
p_shapetrans_p076.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p076.img	TRIANGLE	899	INSTALL	13377	1	1:30,27,34,33,0,0	shape TRIANGLE (radial profile, 24 rays)	ncomp=1; fg=561; thr=140	2206a2d151a63b0058dc59566ead76002cb7082559b819c516cd113151a18b8c
p_shapetrans_p077.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p077.img	CIRCLE	115	WITHHOLD	13768	1	1:17,21,39,40,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=952; thr=140	19d19845dc79a3c9ce75b5861278b9b7e3580e37d15f8c4195d8eff16fa42316
p_shapetrans_p078.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p078.img	CIRCLE	706	INSTALL	13817	1	1:18,36,36,35,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=1001; thr=141	cfecf5970c187283f5c8e3d6723f22a4ca40732b215ee5d92d2b91d4d707aa60
p_shapetrans_p079.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p079.img	CIRCLE	0	WITHHOLD	13755	1	1:37,23,45,43,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=939; thr=140	34578be6ace311d09a371159c4d9cd5b1b37cdd6d900be5f5562e58edac7dabb
p_shapetrans_p080.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p080.img	CIRCLE	122	WITHHOLD	14466	1	1:24,28,46,46,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=1650; thr=140	be0702bceaccc31a6d66d508613677985737dd4a21cfb5d3d56462d71fa85fb0
p_shapetrans_p081.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p081.img	CIRCLE	683	INSTALL	13854	1	1:35,39,36,36,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=1038; thr=140	2630b786b97cb0f03a42280df57f03d953384c8b636e246a14036433c7a7de6c
p_shapetrans_p082.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p082.img	TRIANGLE	815	INSTALL	13378	1	1:46,32,31,35,0,0	shape TRIANGLE (radial profile, 24 rays)	ncomp=1; fg=562; thr=140	b60a865654cc7d4816e987fd596ecb7816015b186270ef67032bbf498cfa8044
p_shapetrans_p083.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p083.img	CIRCLE	80	WITHHOLD	14647	1	1:28,31,57,57,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=1831; thr=143	df0ee0484171eb08d81f1f11d637f52a95b1dd4e006a706e03e9e8c4d158b13a
p_shapetrans_p084.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p084.img	CIRCLE	679	INSTALL	13740	1	1:39,32,35,35,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=924; thr=140	6e3c9fff96b65ac46e5fb00ca606ba98fcfe45f532308556abba88e4a86f4492
p_shapetrans_p085.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p085.img	TRIANGLE	875	INSTALL	13491	1	1:14,47,38,36,0,0	shape TRIANGLE (radial profile, 24 rays)	ncomp=1; fg=675; thr=140	7420ad28fe295689adf5a341e4753ce10f7886c06be606dd65af201751b58ebe
p_shapetrans_p086.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p086.img	CIRCLE	81	WITHHOLD	13795	1	1:40,41,41,41,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=979; thr=140	80cdb60231f5cf32f087076bbe033c9e16cc2227134a43e116a97ff96e6f3252
p_shapetrans_p087.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p087.img	CIRCLE	708	INSTALL	13559	1	1:42,41,31,31,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=743; thr=140	32fdaebc375167509a49159a97cdc6b23da9979f1c6cdc96b3a1b580967df3bf
p_shapetrans_p088.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p088.img	TRIANGLE	838	INSTALL	13650	1	1:25,30,41,41,0,0	shape TRIANGLE (radial profile, 24 rays)	ncomp=1; fg=834; thr=140	021efebc0b8fb2a6aa286a4c6a8e70a4d71f2b32d28d5b48dd94db47f0e31b39
p_shapetrans_p089.img	shapetrans	senses/rebuild/harness/fixtures/t3_shapetrans/primary/p089.img	CIRCLE	23	WITHHOLD	13955	1	1:24,30,34,34,0,0	shape CIRCLE (radial profile, 24 rays)	ncomp=1; fg=1139; thr=140	bd933fb24c701a89124c44fc8ac6a4fc77c4937201f0648febcf8d6591ef64ef
p_pitchdisc_p000.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p000.pcm	SAME	500	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 SAME vs tone1 (f0 ratio vs 0.5%)	f0a=282.84; f0b=282.84; rel=0.00000; nonstationary=0; xcheck_fail=0	0b266b6ea990513864eb9d6284021f3573f94b76506cd58eae0eaa6d40b76b2e
p_pitchdisc_p001.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p001.pcm	HIGHER	1000	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 HIGHER vs tone1 (f0 ratio vs 0.5%)	f0a=468.18; f0b=479.65; rel=0.02449; nonstationary=0; xcheck_fail=0	ba7c67de2c22c6433e08efc29f010ba175eb0ea5ad0f5b949cfecc0ee652229c
p_pitchdisc_p002.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p002.pcm	LOWER	76	WITHHOLD	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 LOWER vs tone1 (f0 ratio vs 0.5%)	f0a=421.08; f0b=418.65; rel=0.00577; nonstationary=0; xcheck_fail=0	4bedef33dcfd570693b24577650c7e7fc1a28e01d336eec6cb8f5ff499a2bae0
p_pitchdisc_p003.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p003.pcm	SAME	500	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 SAME vs tone1 (f0 ratio vs 0.5%)	f0a=388.77; f0b=388.77; rel=0.00000; nonstationary=0; xcheck_fail=0	2888722f810999c14c647d4d4b6549aac426c67d85ce40ec7421529521959bcf
p_pitchdisc_p004.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p004.pcm	HIGHER	1000	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 HIGHER vs tone1 (f0 ratio vs 0.5%)	f0a=636.73; f0b=723.55; rel=0.13635; nonstationary=0; xcheck_fail=0	a71fd3fdd3001bcb597750e485fe0dff01133180d5b2f75df9e59540175aa2ce
p_pitchdisc_p005.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p005.pcm	LOWER	1000	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 LOWER vs tone1 (f0 ratio vs 0.5%)	f0a=572.00; f0b=557.17; rel=0.02593; nonstationary=0; xcheck_fail=0	90c880f5225e14f50a07f07a4d7db28e7998aeb05581c137cd64c10b777da520
p_pitchdisc_p006.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p006.pcm	SAME	500	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 SAME vs tone1 (f0 ratio vs 0.5%)	f0a=325.91; f0b=325.91; rel=0.00000; nonstationary=0; xcheck_fail=0	c231279f3bf9f34196a1f0c8d49290bca92ef67e877c49db2f4463a1699802e6
p_pitchdisc_p007.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p007.pcm	HIGHER	1000	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 HIGHER vs tone1 (f0 ratio vs 0.5%)	f0a=558.26; f0b=671.88; rel=0.20352; nonstationary=0; xcheck_fail=0	21d52b8f1481fa3a9a4c5dbb218f440a50b68e38cc272ef4f2f5785f7ebca049
p_pitchdisc_p008.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p008.pcm	HIGHER	1000	WITHHOLD	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 HIGHER vs tone1 (f0 ratio vs 0.5%)	f0a=302.16; f0b=528.11; rel=0.74779; nonstationary=0; xcheck_fail=1	263caad05d067ae377a568fa63335be81f5b775d9586d6224f8c1ee7e98fa0f7
p_pitchdisc_p009.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p009.pcm	SAME	500	WITHHOLD	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 SAME vs tone1 (f0 ratio vs 0.5%)	f0a=213.15; f0b=213.15; rel=0.00000; nonstationary=0; xcheck_fail=1	4dbec763e94e0c39d25ce6014fce42f90b6b4722f07e34fff757bac9d5ff8305
p_pitchdisc_p010.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p010.pcm	HIGHER	291	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 HIGHER vs tone1 (f0 ratio vs 0.5%)	f0a=349.36; f0b=352.12; rel=0.00792; nonstationary=0; xcheck_fail=0	81a44b42c9eab24746af0e43b8fad8524bb2b5c77f6a2cef8a3fb8b6ebe8fd58
p_pitchdisc_p011.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p011.pcm	LOWER	1000	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 LOWER vs tone1 (f0 ratio vs 0.5%)	f0a=315.10; f0b=241.86; rel=0.23245; nonstationary=0; xcheck_fail=0	b68abfe5be440b9cea724f622dbbf310658a116b648f18eb3359a3d53d338c9e
p_pitchdisc_p012.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p012.pcm	SAME	500	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 SAME vs tone1 (f0 ratio vs 0.5%)	f0a=287.65; f0b=287.65; rel=0.00000; nonstationary=0; xcheck_fail=0	267abf4fbc2fcdc39b7af6ede670108609775994b343253f1bf26163185071ba
p_pitchdisc_p013.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p013.pcm	HIGHER	1000	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 HIGHER vs tone1 (f0 ratio vs 0.5%)	f0a=231.43; f0b=240.23; rel=0.03802; nonstationary=0; xcheck_fail=0	91daeb57631663a24b650e072ba7d400ffd54e6746ac7c206995e2221d65b020
p_pitchdisc_p014.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p014.pcm	LOWER	64	WITHHOLD	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 LOWER vs tone1 (f0 ratio vs 0.5%)	f0a=363.48; f0b=361.43; rel=0.00565; nonstationary=0; xcheck_fail=0	d6ea860d3558c355e2a2ed786053c0d67135df908aa9b08e581c11ac27f29f82
p_pitchdisc_p015.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p015.pcm	SAME	500	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 SAME vs tone1 (f0 ratio vs 0.5%)	f0a=243.58; f0b=243.58; rel=0.00000; nonstationary=0; xcheck_fail=0	95cf4c637bd75ed3540f6506830a9a871f89aed2dbc3127cba095926d38e9335
p_pitchdisc_p016.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p016.pcm	HIGHER	1000	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 HIGHER vs tone1 (f0 ratio vs 0.5%)	f0a=388.31; f0b=484.80; rel=0.24847; nonstationary=0; xcheck_fail=0	f6096c00cabbc82ab8337db2289f494f06a58911c3fcc3ed546806d68bd0a2e4
p_pitchdisc_p017.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p017.pcm	LOWER	1000	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 LOWER vs tone1 (f0 ratio vs 0.5%)	f0a=260.14; f0b=251.97; rel=0.03142; nonstationary=0; xcheck_fail=0	c0e2c7c0c0452679fa191f01b589091154765c68d5fec56ce1e43a75133ed6ff
p_pitchdisc_p018.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p018.pcm	SAME	500	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 SAME vs tone1 (f0 ratio vs 0.5%)	f0a=270.91; f0b=270.91; rel=0.00000; nonstationary=0; xcheck_fail=0	082a8d2acb023e7bc3e982828e1c61351716830940f91ae902e0f2d037e42dd4
p_pitchdisc_p019.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p019.pcm	HIGHER	1000	WITHHOLD	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 HIGHER vs tone1 (f0 ratio vs 0.5%)	f0a=219.07; f0b=390.91; rel=0.78435; nonstationary=0; xcheck_fail=1	5d912cf499a0ae8bbedf88255e2354ea543a9318bd6429ca0a69b408af7805a3
p_pitchdisc_p020.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p020.pcm	LOWER	1000	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 LOWER vs tone1 (f0 ratio vs 0.5%)	f0a=596.18; f0b=466.51; rel=0.21750; nonstationary=0; xcheck_fail=0	b7294c604f47c3fb3e2cde231e713c7d944621db32b8874497cf7c13d1e56af2
p_pitchdisc_p021.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p021.pcm	SAME	500	WITHHOLD	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 SAME vs tone1 (f0 ratio vs 0.5%)	f0a=213.03; f0b=213.03; rel=0.00000; nonstationary=0; xcheck_fail=1	921a7743d9b3f3b0448209e5ecfb6d89c8002beb23640039cc5142a4b14ebe97
p_pitchdisc_p022.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p022.pcm	HIGHER	98	WITHHOLD	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 HIGHER vs tone1 (f0 ratio vs 0.5%)	f0a=321.41; f0b=323.34; rel=0.00599; nonstationary=0; xcheck_fail=0	fb70a1857833741e658258d2c3438e9ded767ea627863580413b256aa5aa42ac
p_pitchdisc_p023.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p023.pcm	LOWER	1000	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 LOWER vs tone1 (f0 ratio vs 0.5%)	f0a=512.53; f0b=429.03; rel=0.16292; nonstationary=0; xcheck_fail=0	5e903cc71a07eb968e11efc9811faedda11bf26afaaa5041146754c13791be35
p_pitchdisc_p024.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p024.pcm	SAME	500	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 SAME vs tone1 (f0 ratio vs 0.5%)	f0a=408.86; f0b=408.86; rel=0.00000; nonstationary=0; xcheck_fail=0	18b0b0acfb43908612fe24de965ec02d0b2f91d0a32cda4f7424ddaf5efa7377
p_pitchdisc_p025.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p025.pcm	HIGHER	1000	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 HIGHER vs tone1 (f0 ratio vs 0.5%)	f0a=247.35; f0b=256.08; rel=0.03529; nonstationary=0; xcheck_fail=0	23ce879e0a6e1b32230b18039580e169f00ee719e75ad76958a6be42fc641b66
p_pitchdisc_p026.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p026.pcm	LOWER	1000	WITHHOLD	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 LOWER vs tone1 (f0 ratio vs 0.5%)	f0a=480.07; f0b=238.36; rel=0.50349; nonstationary=0; xcheck_fail=1	578519e067c19901069795dff752093cf6cff357196f2215ba85c3e59ed07923
p_pitchdisc_p027.pcm	pitchdisc	senses/rebuild/harness/fixtures/t4_pitchdisc/primary/p027.pcm	SAME	500	INSTALL	3648000	2	0:8,12808,0,0,0,0;0:15368,28168,0,0,0,0	tone2 SAME vs tone1 (f0 ratio vs 0.5%)	f0a=417.46; f0b=417.46; rel=0.00000; nonstationary=0; xcheck_fail=0	4a06bafc58b08a2aa8ed6d2b6cc2ffcbe41eb10544b69cda728e392d38148130
