experiment_schema,tnn_r32_e50_provenance_temporal_contention_representation_discriminator_v1
purpose,two_model_order_invariant_batch_joint_control_vs_grounded_provenance_temporal_contention_representation
models,m0_batch_joint_e47_m1_batch_joint_plus_slots13_22_contention
unknown_target_geometry,grounded_zero_no_unknown_label_or_threshold
batch_method,scaled_complete_dataset_integer_normal_equation_coordinate_sweeps_actual_fixed_point_loss_acceptance
batch_record_order_audit,forward_and_reverse_must_match
sealed_confirmation_ids,49301_49302_49303_49304_49305_49306_allocated_not_executed
seed_manifest_columns,stage_0_aux_1_terminal_2_validation_3_sealed_confirmation,epoch,base_index,base_id,mode,resource,episode,stream_seed
e50_canonical_record,23265,806,735,1000,0,-1000,0,1000,869,0,1000,1000,-869,0,0,0,713,853,147,39,1000,271,1000,0,43,363,354,340,575,576,987,1000,961,61,0,-2000,1000,-2000,0
e50_canonical_record,23266,804,731,1000,0,-1000,0,1000,869,0,1000,1000,-869,0,0,0,797,853,147,39,1000,155,1000,0,59,363,354,340,575,576,987,1000,961,66,0,-2000,1000,-2000,0
e50_canonical_record,23267,799,780,1000,0,-1000,0,1000,869,0,1000,1000,-869,0,0,0,920,853,147,39,1000,211,1000,0,82,363,354,340,575,576,987,1000,961,73,0,-2000,1000,-2000,0
e50_canonical_record,23268,795,690,1000,0,-1000,0,1000,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,220,1000,0,102,363,354,340,575,576,987,1000,961,79,0,-2000,1000,-2000,0
e50_canonical_record,23269,800,908,1000,0,-1000,0,1000,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,137,1000,0,118,363,354,340,575,576,987,1000,961,81,0,-2000,1000,-2000,0
e50_canonical_record,23270,795,667,1000,0,-1000,0,1000,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,177,1000,0,132,363,354,340,575,576,987,1000,961,87,0,-2000,1000,-2000,0
e50_canonical_record,23271,790,702,1000,0,-1000,0,1000,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,185,1000,0,146,363,354,340,575,576,987,1000,961,94,0,-2000,1000,-2000,0
e50_canonical_record,23272,788,795,1000,0,-1000,0,1000,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,122,1000,0,157,363,354,340,575,576,987,1000,961,98,0,-2000,1000,-2000,0
e50_canonical_record,23273,559,-349,456,0,0,0,0,0,0,0,0,0,0,0,39,0,853,147,39,1000,344,122,0,599,307,541,189,628,539,724,1000,475,24,0,-2000,-2000,-2000,0
e50_canonical_record,23274,653,-665,456,0,-217,0,57,869,0,217,1000,869,0,0,67,0,853,147,39,1000,264,209,0,515,307,541,189,628,539,724,1000,475,27,0,-2000,-2000,-2000,0
e50_canonical_record,23275,782,757,456,0,-434,0,114,869,0,434,1000,869,1000,0,0,0,853,147,39,1000,487,393,0,364,307,541,189,628,539,724,1000,475,12,0,-2000,1000,-2000,0
e50_canonical_record,23276,806,888,456,0,-651,0,171,869,0,651,1000,869,1000,0,0,103,853,147,39,1000,505,618,0,222,307,541,189,628,539,724,1000,475,24,0,-2000,1000,-2000,0
e50_canonical_record,23277,814,712,456,0,-869,0,228,869,0,869,1000,869,1000,0,0,154,853,147,39,1000,214,694,0,182,307,541,189,628,539,724,1000,475,27,0,-2000,1000,-2000,0
e50_canonical_record,23278,809,720,456,0,-1000,0,285,869,0,1000,1000,869,1000,0,0,257,853,147,39,1000,339,816,0,122,307,541,189,628,539,724,1000,475,35,0,-2000,1000,-2000,0
e50_canonical_record,23279,830,931,456,0,-1000,0,342,869,0,1000,1000,869,1000,0,0,393,853,147,39,1000,353,980,0,53,307,541,189,628,539,724,1000,475,39,0,-2000,1000,-2000,0
e50_canonical_record,23280,818,703,456,0,-1000,0,399,869,0,1000,1000,869,1000,0,0,468,853,147,39,1000,180,1000,0,29,307,541,189,628,539,724,1000,475,46,0,-2000,1000,-2000,0
e50_canonical_record,23281,827,801,456,0,-1000,0,456,869,0,1000,1000,869,0,0,0,590,853,147,39,1000,260,1000,0,7,307,541,189,628,539,724,1000,475,49,0,-2000,1000,-2000,0
e50_canonical_record,23282,819,732,456,0,-1000,0,513,869,0,1000,1000,869,0,0,0,731,853,147,39,1000,271,1000,0,39,307,541,189,628,539,724,1000,475,57,0,-2000,1000,-2000,0
e50_canonical_record,23283,810,727,456,0,-1000,0,570,869,0,1000,1000,869,0,0,0,815,853,147,39,1000,155,1000,0,56,307,541,189,628,539,724,1000,475,63,0,-2000,1000,-2000,0
e50_canonical_record,23284,807,665,456,0,-1000,0,627,869,0,1000,1000,869,0,0,0,938,853,147,39,1000,211,1000,0,76,307,541,189,628,539,724,1000,475,69,0,-2000,1000,-2000,0
e50_canonical_record,23285,807,871,456,0,-1000,0,684,869,0,1000,1000,869,0,0,0,1000,853,147,39,1000,220,1000,0,102,307,541,189,628,539,724,1000,475,75,0,-2000,1000,-2000,0
e50_canonical_record,23286,804,654,456,0,-1000,0,741,869,0,1000,1000,869,0,0,0,1000,853,147,39,1000,137,1000,0,114,307,541,189,628,539,724,1000,475,79,0,-2000,1000,-2000,0
e50_canonical_record,23287,800,829,456,0,-1000,0,798,869,0,1000,1000,869,0,0,0,1000,853,147,39,1000,177,1000,0,131,307,541,189,628,539,724,1000,475,85,0,-2000,1000,-2000,0
e50_canonical_record,23288,798,641,456,0,-1000,0,855,869,0,1000,1000,869,0,0,0,1000,853,147,39,1000,185,1000,0,145,307,541,189,628,539,724,1000,475,90,0,-2000,1000,-2000,0
e50_canonical_record,23289,794,817,456,0,-1000,0,912,869,0,1000,1000,869,0,0,0,1000,853,147,39,1000,122,1000,0,156,307,541,189,628,539,724,1000,475,96,0,-2000,1000,-2000,0
e50_canonical_record,23290,523,-250,553,0,0,0,0,0,0,0,0,0,0,0,56,0,853,147,39,1000,344,146,0,561,267,388,229,593,580,772,1000,462,33,0,-2000,-2000,-2000,0
e50_canonical_record,23291,594,-674,553,0,-217,0,69,869,0,217,1000,-869,0,0,87,0,853,147,39,1000,264,235,0,477,267,388,229,593,580,772,1000,462,40,0,-2000,-2000,-2000,0
e50_canonical_record,23292,719,779,553,0,-434,0,138,869,0,434,1000,-869,1000,0,0,0,853,147,39,1000,487,424,0,328,267,388,229,593,580,772,1000,462,18,0,-2000,1000,-2000,0
e50_canonical_record,23293,725,831,553,0,-651,0,207,869,0,651,1000,-869,1000,0,0,100,853,147,39,1000,505,634,0,201,267,388,229,593,580,772,1000,462,37,0,-2000,1000,-2000,0
e50_canonical_record,23294,738,795,553,0,-869,0,276,869,0,869,1000,-869,1000,0,0,152,853,147,39,1000,214,719,0,158,267,388,229,593,580,772,1000,462,43,0,-2000,1000,-2000,0
e50_canonical_record,23295,727,608,553,0,-1000,0,345,869,0,1000,1000,-869,1000,0,0,252,853,147,39,1000,339,822,0,110,267,388,229,593,580,772,1000,462,55,0,-2000,1000,-2000,0
e50_canonical_record,23296,749,781,553,0,-1000,0,414,869,0,1000,1000,-869,1000,0,0,380,853,147,39,1000,353,960,0,55,267,388,229,593,580,772,1000,462,60,0,-2000,1000,-2000,0
e50_canonical_record,23297,753,753,553,0,-1000,0,483,869,0,1000,1000,-869,1000,0,0,451,853,147,39,1000,180,1000,0,30,267,388,229,593,580,772,1000,462,65,0,-2000,1000,-2000,0
e50_canonical_record,23298,748,826,553,0,-1000,0,553,869,0,1000,1000,-869,0,0,0,568,853,147,39,1000,260,1000,0,6,267,388,229,593,580,772,1000,462,75,0,-2000,1000,-2000,0
e50_canonical_record,23299,746,749,553,0,-1000,0,622,869,0,1000,1000,-869,0,0,0,704,853,147,39,1000,271,1000,0,38,267,388,229,593,580,772,1000,462,85,0,-2000,1000,-2000,0
e50_canonical_record,23300,741,591,553,0,-1000,0,691,869,0,1000,1000,-869,0,0,0,785,853,147,39,1000,155,1000,0,51,267,388,229,593,580,772,1000,462,91,0,-2000,1000,-2000,0
e50_canonical_record,23301,748,672,553,0,-1000,0,760,869,0,1000,1000,-869,0,0,0,903,853,147,39,1000,211,1000,0,71,267,388,229,593,580,772,1000,462,94,0,-2000,1000,-2000,0
e50_canonical_record,23302,753,657,553,0,-1000,0,829,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,220,1000,0,90,267,388,229,593,580,772,1000,462,97,0,-2000,1000,-2000,0
e50_canonical_record,23303,756,874,553,0,-1000,0,898,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,137,1000,0,106,267,388,229,593,580,772,1000,462,100,0,-2000,1000,-2000,0
e50_canonical_record,23304,755,759,553,0,-1000,0,967,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,177,1000,0,122,267,388,229,593,580,772,1000,462,106,0,-2000,1000,-2000,0
e50_canonical_record,23305,762,806,553,0,-1000,0,1000,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,185,1000,0,139,267,388,229,593,580,772,1000,462,108,0,-2000,1000,-2000,0
e50_canonical_record,23306,757,561,553,0,-1000,0,1000,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,122,1000,0,146,267,388,229,593,580,772,1000,462,114,0,-2000,1000,-2000,0
e50_canonical_record,23307,558,-208,319,0,0,0,0,0,0,0,0,0,0,0,50,0,853,147,39,1000,344,129,0,635,166,431,128,581,534,1000,1000,260,25,0,-2000,-2000,-2000,0
e50_canonical_record,23308,626,-701,319,0,-217,0,39,869,0,217,1000,-869,0,0,79,0,853,147,39,1000,264,221,0,544,166,431,128,581,534,1000,1000,260,33,0,-2000,-2000,-2000,0
e50_canonical_record,23309,868,844,319,0,-434,0,79,869,0,434,1000,-869,1000,0,0,0,853,147,39,1000,487,427,0,387,166,431,128,581,534,1000,1000,260,7,0,-2000,1000,-2000,0
e50_canonical_record,23310,871,776,319,0,-651,0,119,869,0,651,1000,-869,1000,0,0,101,853,147,39,1000,505,623,0,266,166,431,128,581,534,1000,1000,260,14,0,-2000,1000,-2000,0
e50_canonical_record,23311,868,767,319,0,-869,0,159,869,0,869,1000,-869,1000,0,0,152,853,147,39,1000,214,705,0,222,166,431,128,581,534,1000,1000,260,18,0,-2000,1000,-2000,0
e50_canonical_record,23312,869,719,319,0,-1000,0,199,869,0,1000,1000,-869,1000,0,0,255,853,147,39,1000,339,827,0,163,166,431,128,581,534,1000,1000,260,22,0,-2000,1000,-2000,0
e50_canonical_record,23313,877,924,319,0,-1000,0,239,869,0,1000,1000,-869,1000,0,0,390,853,147,39,1000,353,990,0,93,166,431,128,581,534,1000,1000,260,26,0,-2000,1000,-2000,0
e50_canonical_record,23314,871,640,319,0,-1000,0,279,869,0,1000,1000,-869,1000,0,0,465,853,147,39,1000,180,1000,0,70,166,431,128,581,534,1000,1000,260,30,0,-2000,1000,-2000,0
e50_canonical_record,23315,865,648,319,0,-1000,0,319,869,0,1000,1000,-869,1000,0,0,583,853,147,39,1000,260,1000,0,39,166,431,128,581,534,1000,1000,260,35,0,-2000,1000,-2000,0
e50_canonical_record,23316,853,791,319,0,-1000,0,358,869,0,1000,1000,-869,1000,0,0,721,853,147,39,1000,271,1000,0,2,166,431,128,581,534,1000,1000,260,43,0,-2000,1000,-2000,0
e50_canonical_record,23317,844,842,319,0,-1000,0,398,869,0,1000,1000,-869,0,0,0,804,853,147,39,1000,155,1000,0,17,166,431,128,581,534,1000,1000,260,49,0,-2000,1000,-2000,0
e50_canonical_record,23318,836,654,319,0,-1000,0,438,869,0,1000,1000,-869,0,0,0,926,853,147,39,1000,211,1000,0,38,166,431,128,581,534,1000,1000,260,56,0,-2000,1000,-2000,0
e50_canonical_record,23319,826,784,319,0,-1000,0,478,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,220,1000,0,62,166,431,128,581,534,1000,1000,260,64,0,-2000,1000,-2000,0
e50_canonical_record,23320,826,762,319,0,-1000,0,518,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,137,1000,0,76,166,431,128,581,534,1000,1000,260,67,0,-2000,1000,-2000,0
e50_canonical_record,23321,818,771,319,0,-1000,0,558,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,177,1000,0,93,166,431,128,581,534,1000,1000,260,75,0,-2000,1000,-2000,0
e50_canonical_record,23322,814,795,319,0,-1000,0,598,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,185,1000,0,111,166,431,128,581,534,1000,1000,260,81,0,-2000,1000,-2000,0
e50_canonical_record,23323,813,747,319,0,-1000,0,638,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,122,1000,0,121,166,431,128,581,534,1000,1000,260,84,0,-2000,1000,-2000,0
e50_canonical_record,23324,625,-332,259,0,0,0,0,0,0,0,0,0,0,0,63,0,853,147,39,1000,344,169,0,527,116,306,126,600,439,855,1000,407,25,0,-2000,-2000,-2000,0
e50_canonical_record,23325,806,883,259,0,-217,0,32,869,0,217,1000,-869,1000,0,0,0,853,147,39,1000,264,285,0,428,116,306,126,600,439,855,1000,407,7,0,-2000,1000,-2000,0
e50_canonical_record,23326,723,664,259,0,-434,0,64,869,0,434,1000,-869,1000,0,0,67,853,147,39,1000,487,447,0,306,116,306,126,600,439,855,1000,407,26,0,-2000,1000,-2000,0
e50_canonical_record,23327,733,636,259,0,-651,0,97,869,0,651,1000,-869,1000,0,0,178,853,147,39,1000,505,607,0,212,116,306,126,600,439,855,1000,407,39,0,-2000,1000,-2000,0
e50_canonical_record,23328,752,674,259,0,-869,0,129,869,0,869,1000,-869,1000,0,0,232,853,147,39,1000,214,680,0,175,116,306,126,600,439,855,1000,407,42,0,-2000,1000,-2000,0
e50_canonical_record,23329,773,867,259,0,-1000,0,161,869,0,1000,1000,-869,1000,0,0,344,853,147,39,1000,339,827,0,108,116,306,126,600,439,855,1000,407,48,0,-2000,1000,-2000,0
e50_canonical_record,23330,773,754,259,0,-1000,0,194,869,0,1000,1000,-869,1000,0,0,483,853,147,39,1000,353,960,0,54,116,306,126,600,439,855,1000,407,58,0,-2000,1000,-2000,0
e50_canonical_record,23331,766,787,259,0,-1000,0,226,869,0,1000,1000,-869,1000,0,0,561,853,147,39,1000,180,1000,0,28,116,306,126,600,439,855,1000,407,65,0,-2000,1000,-2000,0
e50_canonical_record,23332,756,626,259,0,-1000,0,259,869,0,1000,1000,-869,1000,0,0,683,853,147,39,1000,260,1000,0,0,116,306,126,600,439,855,1000,407,76,0,-2000,1000,-2000,0
e50_canonical_record,23333,766,850,259,0,-1000,0,291,869,0,1000,1000,-869,0,0,0,826,853,147,39,1000,271,1000,0,35,116,306,126,600,439,855,1000,407,80,0,-2000,1000,-2000,0
e50_canonical_record,23334,763,598,259,0,-1000,0,323,869,0,1000,1000,-869,0,0,0,912,853,147,39,1000,155,1000,0,49,116,306,126,600,439,855,1000,407,85,0,-2000,1000,-2000,0
e50_canonical_record,23335,770,864,259,0,-1000,0,356,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,211,1000,0,75,116,306,126,600,439,855,1000,407,89,0,-2000,1000,-2000,0
e50_canonical_record,23336,780,922,259,0,-1000,0,388,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,220,1000,0,102,116,306,126,600,439,855,1000,407,91,0,-2000,1000,-2000,0
e50_canonical_record,23337,784,782,259,0,-1000,0,420,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,137,1000,0,115,116,306,126,600,439,855,1000,407,93,0,-2000,1000,-2000,0
e50_canonical_record,23338,782,841,259,0,-1000,0,453,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,177,1000,0,133,116,306,126,600,439,855,1000,407,99,0,-2000,1000,-2000,0
e50_canonical_record,23339,787,819,259,0,-1000,0,485,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,185,1000,0,150,116,306,126,600,439,855,1000,407,101,0,-2000,1000,-2000,0
e50_canonical_record,23340,784,707,259,0,-1000,0,518,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,122,1000,0,159,116,306,126,600,439,855,1000,407,106,0,-2000,1000,-2000,0
e50_canonical_record,23341,420,-233,704,0,0,0,0,0,0,0,0,0,0,0,35,0,853,147,39,1000,344,99,0,550,264,312,282,571,572,1000,1000,374,34,0,-2000,-2000,-2000,0
e50_canonical_record,23342,552,-666,704,0,-217,0,88,869,0,217,1000,-869,0,0,60,0,853,147,39,1000,264,187,0,461,264,312,282,571,572,1000,1000,374,38,0,-2000,-2000,-2000,0
e50_canonical_record,23343,711,740,704,0,-434,0,176,869,0,434,1000,-869,1000,0,0,0,853,147,39,1000,487,367,0,304,264,312,282,571,572,1000,1000,374,18,0,-2000,1000,-2000,0
e50_canonical_record,23344,665,572,704,0,-651,0,264,869,0,651,1000,-869,1000,0,0,81,853,147,39,1000,505,512,0,203,264,312,282,571,572,1000,1000,374,40,0,-2000,1000,-2000,0
e50_canonical_record,23345,708,933,704,0,-869,0,352,869,0,869,1000,-869,1000,0,0,127,853,147,39,1000,214,612,0,148,264,312,282,571,572,1000,1000,374,43,0,-2000,1000,-2000,0
e50_canonical_record,23346,730,821,704,0,-1000,0,440,869,0,1000,1000,-869,1000,0,0,222,853,147,39,1000,339,751,0,79,264,312,282,571,572,1000,1000,374,52,0,-2000,1000,-2000,0
e50_canonical_record,23347,741,856,704,0,-1000,0,528,869,0,1000,1000,-869,1000,0,0,348,853,147,39,1000,353,902,0,15,264,312,282,571,572,1000,1000,374,62,0,-2000,1000,-2000,0
e50_canonical_record,23348,748,885,704,0,-1000,0,616,869,0,1000,1000,-869,0,0,0,419,853,147,39,1000,180,943,0,14,264,312,282,571,572,1000,1000,374,66,0,-2000,1000,-2000,0
e50_canonical_record,23349,741,629,704,0,-1000,0,704,869,0,1000,1000,-869,0,0,0,533,853,147,39,1000,260,943,0,42,264,312,282,571,572,1000,1000,374,76,0,-2000,1000,-2000,0
e50_canonical_record,23350,734,586,704,0,-1000,0,792,869,0,1000,1000,-869,0,0,0,662,853,147,39,1000,271,943,0,68,264,312,282,571,572,1000,1000,374,86,0,-2000,1000,-2000,0
e50_canonical_record,23351,738,647,704,0,-1000,0,880,869,0,1000,1000,-869,0,0,0,740,853,147,39,1000,155,943,0,83,264,312,282,571,572,1000,1000,374,89,0,-2000,1000,-2000,0
e50_canonical_record,23352,735,630,704,0,-1000,0,968,869,0,1000,1000,-869,0,0,0,853,853,147,39,1000,211,943,0,102,264,312,282,571,572,1000,1000,374,96,0,-2000,1000,-2000,0
e50_canonical_record,23353,743,710,704,0,-1000,0,1000,869,0,1000,1000,-869,0,0,0,980,853,147,39,1000,220,943,0,124,264,312,282,571,572,1000,1000,374,99,0,-2000,1000,-2000,0
e50_canonical_record,23354,748,911,704,0,-1000,0,1000,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,137,943,0,140,264,312,282,571,572,1000,1000,374,101,0,-2000,1000,-2000,0
e50_canonical_record,23355,752,665,704,0,-1000,0,1000,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,177,943,0,155,264,312,282,571,572,1000,1000,374,104,0,-2000,1000,-2000,0
e50_canonical_record,23356,747,690,704,0,-1000,0,1000,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,185,943,0,169,264,312,282,571,572,1000,1000,374,112,0,-2000,1000,-2000,0
e50_canonical_record,23357,747,736,704,0,-1000,0,1000,869,0,1000,1000,-869,0,0,0,1000,853,147,39,1000,122,943,0,179,264,312,282,571,572,1000,1000,374,116,0,-2000,1000,-2000,0
e50_canonical_record,23358,567,-395,194,0,0,0,0,0,0,0,0,0,0,0,52,0,853,147,39,1000,344,152,0,510,138,341,135,561,502,716,1000,177,29,0,-2000,-2000,-2000,0
e50_canonical_record,23359,652,-764,194,0,-217,0,24,869,0,217,1000,869,0,0,85,0,853,147,39,1000,264,253,0,421,138,341,135,561,502,716,1000,177,33,0,-2000,-2000,-2000,0
e50_canonical_record,23360,644,648,194,0,-434,0,48,869,0,434,1000,869,1000,0,0,0,853,147,39,1000,487,411,0,294,138,341,135,561,502,716,1000,177,21,0,-2000,1000,-2000,0
e50_canonical_record,23361,684,755,194,0,-651,0,72,869,0,651,1000,869,1000,0,0,87,853,147,39,1000,505,602,0,179,138,341,135,561,502,716,1000,177,40,0,-2000,1000,-2000,0
e50_canonical_record,23362,694,844,194,0,-869,0,97,869,0,869,1000,869,1000,0,0,134,853,147,39,1000,214,692,0,133,138,341,135,561,502,716,1000,177,48,0,-2000,1000,-2000,0
e50_canonical_record,23363,715,824,194,0,-1000,0,121,869,0,1000,1000,869,1000,0,0,232,853,147,39,1000,339,832,0,70,138,341,135,561,502,716,1000,177,57,0,-2000,1000,-2000,0
e50_canonical_record,23364,734,844,194,0,-1000,0,145,869,0,1000,1000,869,1000,0,0,360,853,147,39,1000,353,981,0,13,138,341,135,561,502,716,1000,177,65,0,-2000,1000,-2000,0
e50_canonical_record,23365,736,735,194,0,-1000,0,169,869,0,1000,1000,869,0,0,0,432,853,147,39,1000,180,1000,0,10,138,341,135,561,502,716,1000,177,71,0,-2000,1000,-2000,0
e50_canonical_record,23366,743,675,194,0,-1000,0,194,869,0,1000,1000,869,0,0,0,546,853,147,39,1000,260,1000,0,39,138,341,135,561,502,716,1000,177,76,0,-2000,1000,-2000,0
e50_canonical_record,23367,751,751,194,0,-1000,0,218,869,0,1000,1000,869,0,0,0,679,853,147,39,1000,271,1000,0,70,138,341,135,561,502,716,1000,177,81,0,-2000,1000,-2000,0
e50_canonical_record,23368,747,730,194,0,-1000,0,242,869,0,1000,1000,869,0,0,0,760,853,147,39,1000,155,1000,0,85,138,341,135,561,502,716,1000,177,88,0,-2000,1000,-2000,0
e50_canonical_record,23369,742,758,194,0,-1000,0,266,869,0,1000,1000,869,0,0,0,878,853,147,39,1000,211,1000,0,106,138,341,135,561,502,716,1000,177,97,0,-2000,1000,-2000,0
e50_canonical_record,23370,747,814,194,0,-1000,0,291,869,0,1000,1000,869,0,0,0,1000,853,147,39,1000,220,1000,0,129,138,341,135,561,502,716,1000,177,102,0,-2000,1000,-2000,0
e50_canonical_record,23371,746,605,194,0,-1000,0,315,869,0,1000,1000,869,0,0,0,1000,853,147,39,1000,137,1000,0,139,138,341,135,561,502,716,1000,177,106,0,-2000,1000,-2000,0
e50_canonical_record,23372,751,727,194,0,-1000,0,339,869,0,1000,1000,869,0,0,0,1000,853,147,39,1000,177,1000,0,154,138,341,135,561,502,716,1000,177,109,0,-2000,1000,-2000,0
e50_canonical_record,23373,746,577,194,0,-1000,0,363,869,0,1000,1000,869,0,0,0,1000,853,147,39,1000,185,1000,0,165,138,341,135,561,502,716,1000,177,116,0,-2000,1000,-2000,0
e50_canonical_record,23374,746,750,194,0,-1000,0,388,869,0,1000,1000,869,0,0,0,1000,853,147,39,1000,122,1000,0,175,138,341,135,561,502,716,1000,177,120,0,-2000,1000,-2000,0
e50_canonical_record,23375,828,-382,581,0,0,0,0,0,0,0,0,0,0,0,74,0,853,147,39,1000,344,198,0,463,236,386,204,585,631,924,1000,573,10,0,-2000,-2000,-2000,0
e50_canonical_record,23376,834,877,581,0,-217,0,72,869,0,217,1000,869,1000,0,0,0,853,147,39,1000,264,314,0,364,236,386,204,585,631,924,1000,573,5,0,-2000,1000,-2000,0
e50_canonical_record,23377,803,867,581,0,-434,0,145,869,0,434,1000,869,1000,0,0,79,853,147,39,1000,487,526,0,215,236,386,204,585,631,924,1000,573,20,0,-2000,1000,-2000,0
e50_canonical_record,23378,778,735,581,0,-651,0,217,869,0,651,1000,869,1000,0,0,209,853,147,39,1000,505,711,0,112,236,386,204,585,631,924,1000,573,36,0,-2000,1000,-2000,0
e50_canonical_record,23379,783,830,581,0,-869,0,290,869,0,869,1000,869,1000,0,0,273,853,147,39,1000,214,800,0,71,236,386,204,585,631,924,1000,573,41,0,-2000,1000,-2000,0
e50_canonical_record,23380,786,726,581,0,-1000,0,363,869,0,1000,1000,869,1000,0,0,396,853,147,39,1000,339,923,0,19,236,386,204,585,631,924,1000,573,49,0,-2000,1000,-2000,0
e50_canonical_record,23381,798,920,581,0,-1000,0,435,869,0,1000,1000,869,0,0,0,552,853,147,39,1000,353,975,0,39,236,386,204,585,631,924,1000,573,56,0,-2000,1000,-2000,0
e50_canonical_record,23382,803,703,581,0,-1000,0,508,869,0,1000,1000,869,0,0,0,638,853,147,39,1000,180,975,0,61,236,386,204,585,631,924,1000,573,58,0,-2000,1000,-2000,0
e50_canonical_record,23383,806,888,581,0,-1000,0,581,869,0,1000,1000,869,0,0,0,776,853,147,39,1000,260,975,0,96,236,386,204,585,631,924,1000,573,64,0,-2000,1000,-2000,0
e50_canonical_record,23384,813,742,581,0,-1000,0,653,869,0,1000,1000,869,0,0,0,934,853,147,39,1000,271,975,0,125,236,386,204,585,631,924,1000,573,66,0,-2000,1000,-2000,0
e50_canonical_record,23385,809,820,581,0,-1000,0,726,869,0,1000,1000,869,0,0,0,1000,853,147,39,1000,155,975,0,142,236,386,204,585,631,924,1000,573,72,0,-2000,1000,-2000,0
e50_canonical_record,23386,803,659,581,0,-1000,0,798,869,0,1000,1000,869,0,0,0,1000,853,147,39,1000,211,975,0,158,236,386,204,585,631,924,1000,573,79,0,-2000,1000,-2000,0
e50_canonical_record,23387,805,737,581,0,-1000,0,871,869,0,1000,1000,869,0,0,0,1000,853,147,39,1000,220,975,0,178,236,386,204,585,631,924,1000,573,83,0,-2000,1000,-2000,0
e50_canonical_record,23388,803,644,581,0,-1000,0,944,869,0,1000,1000,869,0,0,0,1000,853,147,39,1000,137,975,0,188,236,386,204,585,631,924,1000,573,87,0,-2000,1000,-2000,0
e50_canonical_record,23389,800,735,581,0,-1000,0,1000,869,0,1000,1000,869,0,0,0,1000,853,147,39,1000,177,975,0,201,236,386,204,585,631,924,1000,573,92,0,-2000,1000,-2000,0
e50_canonical_record,23390,794,604,581,0,-1000,0,1000,869,0,1000,1000,869,0,0,0,1000,853,147,39,1000,185,975,0,212,236,386,204,585,631,924,1000,573,99,0,-2000,1000,-2000,0
e50_canonical_record,23391,791,807,581,0,-1000,0,1000,869,0,1000,1000,869,0,0,0,1000,853,147,39,1000,122,975,0,221,236,386,204,585,631,924,1000,573,105,0,-2000,1000,-2000,0
e50_canonical_record,23392,402,-337,129,0,0,0,0,0,0,0,0,0,0,0,27,0,853,147,39,1000,344,95,0,589,124,369,112,645,477,684,1000,201,35,0,-2000,-2000,-2000,0
e50_canonical_record,23393,546,-813,129,0,-217,0,16,869,0,217,1000,-869,0,0,54,0,853,147,39,1000,264,202,0,483,124,369,112,645,477,684,1000,201,42,0,-2000,-2000,-2000,0
e50_canonical_record,23394,804,728,129,0,-434,0,32,869,0,434,1000,-869,1000,0,0,0,853,147,39,1000,487,379,0,340,124,369,112,645,477,684,1000,201,10,0,-2000,1000,-2000,0
e50_canonical_record,23395,731,613,129,0,-651,0,48,869,0,651,1000,-869,1000,0,0,83,853,147,39,1000,505,534,0,235,124,369,112,645,477,684,1000,201,30,0,-2000,1000,-2000,0
e50_canonical_record,23396,747,663,129,0,-869,0,64,869,0,869,1000,-869,1000,0,0,126,853,147,39,1000,214,605,0,195,124,369,112,645,477,684,1000,201,34,0,-2000,1000,-2000,0
e50_canonical_record,23397,732,623,129,0,-1000,0,80,869,0,1000,1000,-869,1000,0,0,212,853,147,39,1000,339,711,0,140,124,369,112,645,477,684,1000,201,46,0,-2000,1000,-2000,0
e50_canonical_record,23398,743,663,129,0,-1000,0,96,869,0,1000,1000,-869,1000,0,0,323,853,147,39,1000,353,828,0,87,124,369,112,645,477,684,1000,201,54,0,-2000,1000,-2000,0
e50_canonical_record,23399,737,646,129,0,-1000,0,112,869,0,1000,1000,-869,1000,0,0,384,853,147,39,1000,180,886,0,62,124,369,112,645,477,684,1000,201,60,0,-2000,1000,-2000,0
