trial_idx,fixture_id,fixture_path,task,truth,stratum,family
5299,r21f_pitchdisc_464,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_464.r2a,pitchdisc,SAME,frozen_normal,
5300,r21f_pitchdisc_465,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_465.r2a,pitchdisc,HIGHER,frozen_normal,
5301,r21f_pitchdisc_466,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_466.r2a,pitchdisc,LOWER,frozen_normal,
5302,r21f_pitchdisc_467,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_467.r2a,pitchdisc,SAME,frozen_normal,
5303,r21f_pitchdisc_468,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_468.r2a,pitchdisc,HIGHER,frozen_normal,
5304,r21f_pitchdisc_469,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_469.r2a,pitchdisc,LOWER,frozen_normal,
5305,r21f_pitchdisc_470,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_470.r2a,pitchdisc,SAME,frozen_normal,
5306,r21f_pitchdisc_471,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_471.r2a,pitchdisc,HIGHER,frozen_normal,
5307,r21f_pitchdisc_472,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_472.r2a,pitchdisc,LOWER,frozen_normal,
5308,r21f_pitchdisc_473,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_473.r2a,pitchdisc,SAME,frozen_normal,
5309,r21f_pitchdisc_474,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_474.r2a,pitchdisc,HIGHER,frozen_normal,
5310,r21f_pitchdisc_475,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_475.r2a,pitchdisc,LOWER,frozen_normal,
5311,r21f_pitchdisc_476,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_476.r2a,pitchdisc,SAME,frozen_normal,
5312,r21f_pitchdisc_477,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_477.r2a,pitchdisc,HIGHER,frozen_normal,
5313,r21f_pitchdisc_478,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_478.r2a,pitchdisc,LOWER,frozen_normal,
5314,r21f_pitchdisc_479,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_479.r2a,pitchdisc,SAME,frozen_normal,
5315,r21f_pitchdisc_480,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_480.r2a,pitchdisc,HIGHER,frozen_normal,
5316,r21f_pitchdisc_481,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_481.r2a,pitchdisc,LOWER,frozen_normal,
5317,r21f_pitchdisc_482,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_482.r2a,pitchdisc,SAME,frozen_normal,
5318,r21f_pitchdisc_483,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_483.r2a,pitchdisc,HIGHER,frozen_normal,
5319,r21f_pitchdisc_484,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_484.r2a,pitchdisc,LOWER,frozen_normal,
5320,r21f_pitchdisc_485,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_485.r2a,pitchdisc,SAME,frozen_normal,
5321,r21f_pitchdisc_486,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_486.r2a,pitchdisc,HIGHER,frozen_normal,
5322,r21f_pitchdisc_487,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_487.r2a,pitchdisc,LOWER,frozen_normal,
5323,r21f_pitchdisc_488,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_488.r2a,pitchdisc,SAME,frozen_normal,
5324,r21f_pitchdisc_489,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_489.r2a,pitchdisc,HIGHER,frozen_normal,
5325,r21f_pitchdisc_490,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_490.r2a,pitchdisc,LOWER,frozen_normal,
5326,r21f_pitchdisc_491,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_491.r2a,pitchdisc,SAME,frozen_normal,
5327,r21f_pitchdisc_492,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_492.r2a,pitchdisc,HIGHER,frozen_normal,
5328,r21f_pitchdisc_493,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_493.r2a,pitchdisc,LOWER,frozen_normal,
5329,r21f_pitchdisc_494,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_494.r2a,pitchdisc,SAME,frozen_normal,
5330,r21f_pitchdisc_495,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_495.r2a,pitchdisc,HIGHER,frozen_normal,
5331,r21f_pitchdisc_496,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_496.r2a,pitchdisc,LOWER,frozen_normal,
5332,r21f_pitchdisc_497,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_497.r2a,pitchdisc,SAME,frozen_normal,
5333,r21f_pitchdisc_498,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_498.r2a,pitchdisc,HIGHER,frozen_normal,
5334,r21f_pitchdisc_499,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_499.r2a,pitchdisc,LOWER,frozen_normal,
5335,r21f_pitchdisc_835,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_835.r2a,pitchdisc,LOWER,frozen_adv,
5336,r21f_pitchdisc_836,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_836.r2a,pitchdisc,LOWER,frozen_adv,
5337,r21f_pitchdisc_837,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_837.r2a,pitchdisc,LOWER,frozen_adv,
5338,r21f_pitchdisc_838,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_838.r2a,pitchdisc,LOWER,frozen_adv,
5339,r21f_pitchdisc_839,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_839.r2a,pitchdisc,SAME,frozen_adv,
5340,r21f_pitchdisc_840,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_840.r2a,pitchdisc,LOWER,frozen_adv,
5341,r21f_pitchdisc_841,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_841.r2a,pitchdisc,LOWER,frozen_adv,
5342,r21f_pitchdisc_842,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_842.r2a,pitchdisc,LOWER,frozen_adv,
5343,r21f_pitchdisc_843,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_843.r2a,pitchdisc,LOWER,frozen_adv,
5344,r21f_pitchdisc_844,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_844.r2a,pitchdisc,SAME,frozen_adv,
5345,r21f_pitchdisc_845,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_845.r2a,pitchdisc,LOWER,frozen_adv,
5346,r21f_pitchdisc_846,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_846.r2a,pitchdisc,SAME,frozen_adv,
5347,r21f_pitchdisc_847,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_847.r2a,pitchdisc,SAME,frozen_adv,
5348,r21f_pitchdisc_848,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_848.r2a,pitchdisc,HIGHER,frozen_adv,
5349,r21f_pitchdisc_849,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_849.r2a,pitchdisc,LOWER,frozen_adv,
5350,r21f_pitchdisc_850,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_850.r2a,pitchdisc,SAME,frozen_adv,
5351,r21f_pitchdisc_851,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_851.r2a,pitchdisc,LOWER,frozen_adv,
5352,r21f_pitchdisc_852,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_852.r2a,pitchdisc,HIGHER,frozen_adv,
5353,r21f_pitchdisc_853,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_853.r2a,pitchdisc,LOWER,frozen_adv,
5354,r21f_pitchdisc_854,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_854.r2a,pitchdisc,SAME,frozen_adv,
5355,r21f_pitchdisc_855,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_855.r2a,pitchdisc,LOWER,frozen_adv,
5356,r21f_pitchdisc_856,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_856.r2a,pitchdisc,SAME,frozen_adv,
5357,r21f_pitchdisc_857,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_857.r2a,pitchdisc,SAME,frozen_adv,
5358,r21f_pitchdisc_858,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_858.r2a,pitchdisc,SAME,frozen_adv,
5359,r21f_pitchdisc_859,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_859.r2a,pitchdisc,HIGHER,frozen_adv,
5360,r21f_pitchdisc_860,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_860.r2a,pitchdisc,HIGHER,frozen_adv,
5361,r21f_pitchdisc_861,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_861.r2a,pitchdisc,HIGHER,frozen_adv,
5362,r21f_pitchdisc_862,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_862.r2a,pitchdisc,SAME,frozen_adv,
5363,r21f_pitchdisc_863,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_863.r2a,pitchdisc,HIGHER,frozen_adv,
5364,r21f_pitchdisc_864,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_pitchdisc_864.r2a,pitchdisc,HIGHER,frozen_adv,
5365,r21f_shapetrans_200,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_200.r2a,shapetrans,CIRCLE,frozen_normal,
5366,r21f_shapetrans_201,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_201.r2a,shapetrans,TRIANGLE,frozen_normal,
5367,r21f_shapetrans_202,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_202.r2a,shapetrans,SQUARE,frozen_normal,
5368,r21f_shapetrans_203,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_203.r2a,shapetrans,CIRCLE,frozen_normal,
5369,r21f_shapetrans_204,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_204.r2a,shapetrans,TRIANGLE,frozen_normal,
5370,r21f_shapetrans_205,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_205.r2a,shapetrans,SQUARE,frozen_normal,
5371,r21f_shapetrans_206,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_206.r2a,shapetrans,CIRCLE,frozen_normal,
5372,r21f_shapetrans_207,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_207.r2a,shapetrans,TRIANGLE,frozen_normal,
5373,r21f_shapetrans_208,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_208.r2a,shapetrans,SQUARE,frozen_normal,
5374,r21f_shapetrans_209,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_209.r2a,shapetrans,CIRCLE,frozen_normal,
5375,r21f_shapetrans_210,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_210.r2a,shapetrans,TRIANGLE,frozen_normal,
5376,r21f_shapetrans_211,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_211.r2a,shapetrans,SQUARE,frozen_normal,
5377,r21f_shapetrans_212,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_212.r2a,shapetrans,CIRCLE,frozen_normal,
5378,r21f_shapetrans_213,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_213.r2a,shapetrans,TRIANGLE,frozen_normal,
5379,r21f_shapetrans_214,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_214.r2a,shapetrans,SQUARE,frozen_normal,
5380,r21f_shapetrans_215,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_215.r2a,shapetrans,CIRCLE,frozen_normal,
5381,r21f_shapetrans_216,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_216.r2a,shapetrans,TRIANGLE,frozen_normal,
5382,r21f_shapetrans_217,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_217.r2a,shapetrans,SQUARE,frozen_normal,
5383,r21f_shapetrans_218,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_218.r2a,shapetrans,CIRCLE,frozen_normal,
5384,r21f_shapetrans_219,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_219.r2a,shapetrans,TRIANGLE,frozen_normal,
5385,r21f_shapetrans_220,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_220.r2a,shapetrans,SQUARE,frozen_normal,
5386,r21f_shapetrans_221,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_221.r2a,shapetrans,CIRCLE,frozen_normal,
5387,r21f_shapetrans_222,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_222.r2a,shapetrans,TRIANGLE,frozen_normal,
5388,r21f_shapetrans_223,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_223.r2a,shapetrans,SQUARE,frozen_normal,
5389,r21f_shapetrans_224,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_224.r2a,shapetrans,CIRCLE,frozen_normal,
5390,r21f_shapetrans_225,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_225.r2a,shapetrans,TRIANGLE,frozen_normal,
5391,r21f_shapetrans_226,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_226.r2a,shapetrans,SQUARE,frozen_normal,
5392,r21f_shapetrans_227,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_227.r2a,shapetrans,CIRCLE,frozen_normal,
5393,r21f_shapetrans_228,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_228.r2a,shapetrans,TRIANGLE,frozen_normal,
5394,r21f_shapetrans_229,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_229.r2a,shapetrans,SQUARE,frozen_normal,
5395,r21f_shapetrans_230,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_230.r2a,shapetrans,CIRCLE,frozen_normal,
5396,r21f_shapetrans_231,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_231.r2a,shapetrans,TRIANGLE,frozen_normal,
5397,r21f_shapetrans_232,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_232.r2a,shapetrans,SQUARE,frozen_normal,
5398,r21f_shapetrans_233,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_233.r2a,shapetrans,CIRCLE,frozen_normal,
5399,r21f_shapetrans_234,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_234.r2a,shapetrans,TRIANGLE,frozen_normal,
5400,r21f_shapetrans_235,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_235.r2a,shapetrans,SQUARE,frozen_normal,
5401,r21f_shapetrans_236,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_236.r2a,shapetrans,CIRCLE,frozen_normal,
5402,r21f_shapetrans_237,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_237.r2a,shapetrans,TRIANGLE,frozen_normal,
5403,r21f_shapetrans_238,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_238.r2a,shapetrans,SQUARE,frozen_normal,
5404,r21f_shapetrans_239,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_239.r2a,shapetrans,CIRCLE,frozen_normal,
5405,r21f_shapetrans_240,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_240.r2a,shapetrans,TRIANGLE,frozen_normal,
5406,r21f_shapetrans_241,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_241.r2a,shapetrans,SQUARE,frozen_normal,
5407,r21f_shapetrans_242,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_242.r2a,shapetrans,CIRCLE,frozen_normal,
5408,r21f_shapetrans_243,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_243.r2a,shapetrans,TRIANGLE,frozen_normal,
5409,r21f_shapetrans_244,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_244.r2a,shapetrans,SQUARE,frozen_normal,
5410,r21f_shapetrans_245,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_245.r2a,shapetrans,CIRCLE,frozen_normal,
5411,r21f_shapetrans_246,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_246.r2a,shapetrans,TRIANGLE,frozen_normal,
5412,r21f_shapetrans_247,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_247.r2a,shapetrans,SQUARE,frozen_normal,
5413,r21f_shapetrans_248,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_248.r2a,shapetrans,CIRCLE,frozen_normal,
5414,r21f_shapetrans_249,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_249.r2a,shapetrans,TRIANGLE,frozen_normal,
5415,r21f_shapetrans_250,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_250.r2a,shapetrans,SQUARE,frozen_normal,
5416,r21f_shapetrans_251,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_251.r2a,shapetrans,CIRCLE,frozen_normal,
5417,r21f_shapetrans_252,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_252.r2a,shapetrans,TRIANGLE,frozen_normal,
5418,r21f_shapetrans_253,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_253.r2a,shapetrans,SQUARE,frozen_normal,
5419,r21f_shapetrans_254,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_254.r2a,shapetrans,CIRCLE,frozen_normal,
5420,r21f_shapetrans_255,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_255.r2a,shapetrans,TRIANGLE,frozen_normal,
5421,r21f_shapetrans_256,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_256.r2a,shapetrans,SQUARE,frozen_normal,
5422,r21f_shapetrans_257,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_257.r2a,shapetrans,CIRCLE,frozen_normal,
5423,r21f_shapetrans_258,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_258.r2a,shapetrans,TRIANGLE,frozen_normal,
5424,r21f_shapetrans_259,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_259.r2a,shapetrans,SQUARE,frozen_normal,
5425,r21f_shapetrans_260,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_260.r2a,shapetrans,CIRCLE,frozen_normal,
5426,r21f_shapetrans_261,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_261.r2a,shapetrans,TRIANGLE,frozen_normal,
5427,r21f_shapetrans_262,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_262.r2a,shapetrans,SQUARE,frozen_normal,
5428,r21f_shapetrans_263,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_263.r2a,shapetrans,CIRCLE,frozen_normal,
5429,r21f_shapetrans_264,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_264.r2a,shapetrans,TRIANGLE,frozen_normal,
5430,r21f_shapetrans_265,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_265.r2a,shapetrans,SQUARE,frozen_normal,
5431,r21f_shapetrans_266,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_266.r2a,shapetrans,CIRCLE,frozen_normal,
5432,r21f_shapetrans_267,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_267.r2a,shapetrans,TRIANGLE,frozen_normal,
5433,r21f_shapetrans_268,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_268.r2a,shapetrans,SQUARE,frozen_normal,
5434,r21f_shapetrans_269,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_269.r2a,shapetrans,CIRCLE,frozen_normal,
5435,r21f_shapetrans_270,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_270.r2a,shapetrans,TRIANGLE,frozen_normal,
5436,r21f_shapetrans_271,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_271.r2a,shapetrans,SQUARE,frozen_normal,
5437,r21f_shapetrans_272,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_272.r2a,shapetrans,CIRCLE,frozen_normal,
5438,r21f_shapetrans_273,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_273.r2a,shapetrans,TRIANGLE,frozen_normal,
5439,r21f_shapetrans_274,/home/hatch/workspace/tnn-lab/senses/pam-rebuild/round2/forks/R2-1/src/../suite/r21f_shapetrans_274.r2a,shapetrans,SQUARE,frozen_normal,
