qualification_schema,tnn_r32_e45_native_v1
native_target,linux_x86_64_generic
feature_dimension_per_arm,32
feature_masking,zero_mask_equal_capacity
initiation_policy,one_shared_frozen_value_and_common_feature_block_across_all_arms
shadow_estimator,reduced_e45_12_learner_visible_features_not_v28_parity
temporal_detector,reduced_ordered_best_split_not_full_v16_tv_volatility
hazard_auxiliary,reduced_global_horizon_forecast_not_v40_parity
training_seed_set,45001_45002_45003
validation_seed_set,45101_45102_45103
confirmation_seed_set,45201_45202_45203_45204_45205_45206
confirmation_episodes_per_seed_mode_resource,40
training_schedule,phase0_aux_terminal_2x_phase1_shared_init_1x_phase2_reached_continuation_2x
shadow_validation_n,2700
shadow_target_mean,406
shadow_mae_learned_reduced12,188
shadow_mae_raw_cost,395
shadow_mae_fixed_055,269
shadow_mae_learned_global_scalar,265
shadow_mse_div100_learned_reduced12,874
shadow_mse_div100_raw_cost,2896
shadow_mse_div100_fixed_055,1772
shadow_mse_div100_learned_global_scalar,1839
shadow_r2_per_mille_learned_reduced12,741
shadow_global_ratio_per_mille,509
cell_columns,seed_index,mode,resource,arm,episodes,initiated,beneficial,true_positive,false_positive,completed,success,success_given_oracle_positive_init,premature,regret_sum,resource_spend_sum,opportunity_loss_sum,observations,warrant,budget_refusal,safety_cap,utility_sum,resolvable,unknown_choice,wrong_nonunknown_commit,oracle_positive_success,warrant_sound,init_recall_pm,init_precision_pm,completion_given_init_pm,success_given_oracle_positive_init_pm,mean_observations_x1000
cell,1,8,4,arm,1,40,2,0,0,2,0,40,0,0,603,835,603,2,0,0,0,39397,0,0,0,0,0,0,0,0,0,1000
cell,1,8,4,arm,2,40,2,0,0,2,0,40,0,0,603,835,603,2,0,0,0,39397,0,0,0,0,0,0,0,0,0,1000
cell,1,8,4,arm,3,40,2,0,0,2,0,40,0,0,603,835,603,2,0,0,0,39397,0,0,0,0,0,0,0,0,0,1000
cell,2,0,0,arm,0,40,12,0,0,12,0,0,0,0,1629,5062,1629,12,12,0,0,-49629,0,0,40,0,0,0,0,0,0,1000
cell,2,0,0,arm,1,40,12,0,0,12,0,0,0,0,1629,5062,1629,12,12,0,0,-49629,0,0,40,0,0,0,0,0,0,1000
cell,2,0,0,arm,2,40,12,0,0,12,0,0,0,0,1629,5062,1629,12,12,0,0,-49629,0,0,40,0,0,0,0,0,0,1000
cell,2,0,0,arm,3,40,12,0,0,12,0,0,0,0,1629,5062,1629,12,12,0,0,-49629,0,0,40,0,0,0,0,0,0,1000
cell,2,0,1,arm,0,40,9,0,0,9,0,0,0,0,2137,3295,2137,9,9,0,0,-50137,0,0,40,0,0,0,0,0,0,1000
cell,2,0,1,arm,1,40,9,0,0,9,0,0,0,0,2137,3295,2137,9,9,0,0,-50137,0,0,40,0,0,0,0,0,0,1000
cell,2,0,1,arm,2,40,9,0,0,9,0,0,0,0,2137,3295,2137,9,9,0,0,-50137,0,0,40,0,0,0,0,0,0,1000
cell,2,0,1,arm,3,40,9,0,0,9,0,0,0,0,2137,3295,2137,9,9,0,0,-50137,0,0,40,0,0,0,0,0,0,1000
cell,2,0,2,arm,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,2,0,2,arm,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,2,0,2,arm,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,2,0,2,arm,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,2,0,3,arm,0,40,12,0,0,12,0,0,0,0,1169,5633,1169,12,11,0,0,-49169,0,0,40,0,0,0,0,0,0,1000
cell,2,0,3,arm,1,40,12,0,0,12,0,0,0,0,1169,5633,1169,12,11,0,0,-49169,0,0,40,0,0,0,0,0,0,1000
cell,2,0,3,arm,2,40,12,0,0,12,0,0,0,0,1169,5633,1169,12,11,0,0,-49169,0,0,40,0,0,0,0,0,0,1000
cell,2,0,3,arm,3,40,12,0,0,12,0,0,0,0,1169,5633,1169,12,11,0,0,-49169,0,0,40,0,0,0,0,0,0,1000
cell,2,0,4,arm,0,40,2,0,0,2,0,0,0,0,0,664,0,2,2,0,0,-48000,0,0,40,0,0,0,0,0,0,1000
cell,2,0,4,arm,1,40,2,0,0,2,0,0,0,0,0,664,0,2,2,0,0,-48000,0,0,40,0,0,0,0,0,0,1000
cell,2,0,4,arm,2,40,2,0,0,2,0,0,0,0,0,664,0,2,2,0,0,-48000,0,0,40,0,0,0,0,0,0,1000
cell,2,0,4,arm,3,40,2,0,0,2,0,0,0,0,0,664,0,2,2,0,0,-48000,0,0,40,0,0,0,0,0,0,1000
cell,2,1,0,arm,0,40,12,0,0,12,0,0,0,0,378,4841,378,12,5,0,0,-48378,0,0,40,0,0,0,0,0,0,1000
cell,2,1,0,arm,1,40,12,0,0,12,0,0,0,0,999,6521,999,16,5,0,0,-48999,0,0,40,0,0,0,0,0,0,1333
cell,2,1,0,arm,2,40,12,0,0,12,0,0,0,0,999,6176,999,15,5,0,0,-48999,0,0,40,0,0,0,0,0,0,1250
cell,2,1,0,arm,3,40,12,0,0,12,0,0,0,0,864,6076,864,15,5,0,0,-48864,0,0,40,0,0,0,0,0,0,1250
cell,2,1,1,arm,0,40,5,0,0,5,0,0,0,0,978,1938,978,5,3,0,0,-48978,0,0,40,0,0,0,0,0,0,1000
cell,2,1,1,arm,1,40,5,0,0,5,0,0,0,0,978,1938,978,5,3,0,0,-48978,0,0,40,0,0,0,0,0,0,1000
cell,2,1,1,arm,2,40,5,0,0,5,0,0,0,0,978,1938,978,5,3,0,0,-48978,0,0,40,0,0,0,0,0,0,1000
cell,2,1,1,arm,3,40,5,0,0,5,0,0,0,0,978,1938,978,5,3,0,0,-48978,0,0,40,0,0,0,0,0,0,1000
cell,2,1,2,arm,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,2,1,2,arm,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,2,1,2,arm,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,2,1,2,arm,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,2,1,3,arm,0,40,16,0,0,16,0,0,0,0,1554,6174,1554,16,10,0,0,-49554,0,0,40,0,0,0,0,0,0,1000
cell,2,1,3,arm,1,40,16,0,0,16,0,0,0,0,2029,7780,2029,20,10,0,0,-50029,0,0,40,0,0,0,0,0,0,1250
cell,2,1,3,arm,2,40,16,0,0,16,0,0,0,0,2216,7903,2216,20,10,0,0,-50216,0,0,40,0,0,0,0,0,0,1250
cell,2,1,3,arm,3,40,16,0,0,16,0,0,0,0,1554,6174,1554,16,10,0,0,-49554,0,0,40,0,0,0,0,0,0,1000
cell,2,1,4,arm,0,40,3,0,0,3,0,0,0,0,346,1305,346,3,1,0,0,-48346,0,0,40,0,0,0,0,0,0,1000
cell,2,1,4,arm,1,40,3,0,0,3,0,0,0,0,346,1305,346,3,1,0,0,-48346,0,0,40,0,0,0,0,0,0,1000
cell,2,1,4,arm,2,40,3,0,0,3,0,0,0,0,346,1305,346,3,1,0,0,-48346,0,0,40,0,0,0,0,0,0,1000
cell,2,1,4,arm,3,40,3,0,0,3,0,0,0,0,346,1305,346,3,1,0,0,-48346,0,0,40,0,0,0,0,0,0,1000
cell,2,2,0,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,0,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,0,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,0,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,1,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,1,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,1,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,1,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,2,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,2,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,2,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,2,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,3,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,3,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,3,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,3,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,4,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,4,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,4,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,4,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,3,0,arm,0,40,11,19,11,0,11,32,11,0,20007,4235,1216,11,11,0,0,14784,19,0,8,11,11,578,1000,1000,1000,1000
cell,2,3,0,arm,1,40,11,19,11,0,11,32,11,0,20007,4235,1216,11,11,0,0,14784,19,0,8,11,11,578,1000,1000,1000,1000
cell,2,3,0,arm,2,40,11,19,11,0,11,32,11,0,20007,4235,1216,11,11,0,0,14784,19,0,8,11,11,578,1000,1000,1000,1000
cell,2,3,0,arm,3,40,11,19,11,0,11,32,11,0,20007,4235,1216,11,11,0,0,14784,19,0,8,11,11,578,1000,1000,1000,1000
cell,2,3,1,arm,0,40,8,21,8,0,8,27,8,0,31262,3190,1730,8,8,0,0,-730,21,0,13,8,8,380,1000,1000,1000,1000
cell,2,3,1,arm,1,40,8,21,8,0,8,27,8,0,31262,3190,1730,8,8,0,0,-730,21,0,13,8,8,380,1000,1000,1000,1000
cell,2,3,1,arm,2,40,8,21,8,0,8,27,8,0,31262,3190,1730,8,8,0,0,-730,21,0,13,8,8,380,1000,1000,1000,1000
cell,2,3,1,arm,3,40,8,21,8,0,8,27,8,0,31262,3190,1730,8,8,0,0,-730,21,0,13,8,8,380,1000,1000,1000,1000
cell,2,3,2,arm,0,40,0,19,0,0,0,21,0,0,43857,0,0,0,0,0,0,-17000,19,0,19,0,0,0,0,0,0,0
cell,2,3,2,arm,1,40,0,19,0,0,0,21,0,0,43857,0,0,0,0,0,0,-17000,19,0,19,0,0,0,0,0,0,0
cell,2,3,2,arm,2,40,0,19,0,0,0,21,0,0,43857,0,0,0,0,0,0,-17000,19,0,19,0,0,0,0,0,0,0
cell,2,3,2,arm,3,40,0,19,0,0,0,21,0,0,43857,0,0,0,0,0,0,-17000,19,0,19,0,0,0,0,0,0,0
cell,2,3,3,arm,0,40,14,21,14,0,13,33,14,0,18726,5243,940,14,13,0,0,18060,21,0,7,14,13,666,1000,928,1000,1000
cell,2,3,3,arm,1,40,14,21,14,0,13,33,14,0,18726,5243,940,14,13,0,0,18060,21,0,7,14,13,666,1000,928,1000,1000
cell,2,3,3,arm,2,40,14,21,14,0,13,33,14,0,18726,5243,940,14,13,0,0,18060,21,0,7,14,13,666,1000,928,1000,1000
cell,2,3,3,arm,3,40,14,21,14,0,13,33,14,0,18726,5243,940,14,13,0,0,18060,21,0,7,14,13,666,1000,928,1000,1000
cell,2,3,4,arm,0,40,1,19,1,0,1,22,1,0,43944,300,0,1,1,0,0,-14000,19,0,18,1,1,52,1000,1000,1000,1000
cell,2,3,4,arm,1,40,1,19,1,0,1,22,1,0,43944,300,0,1,1,0,0,-14000,19,0,18,1,1,52,1000,1000,1000,1000
cell,2,3,4,arm,2,40,1,19,1,0,1,22,1,0,43944,300,0,1,1,0,0,-14000,19,0,18,1,1,52,1000,1000,1000,1000
cell,2,3,4,arm,3,40,1,19,1,0,1,22,1,0,43944,300,0,1,1,0,0,-14000,19,0,18,1,1,52,1000,1000,1000,1000
cell,2,4,0,arm,0,40,28,32,28,0,1,1,1,23,73378,44812,17072,99,1,1,4,-94072,40,0,39,1,1,875,1000,35,35,3535
cell,2,4,0,arm,1,40,28,32,28,0,0,0,0,28,60800,12551,1494,31,0,0,0,-81494,40,0,40,0,0,875,1000,0,0,1107
cell,2,4,0,arm,2,40,28,32,28,0,0,0,0,28,61034,12284,1728,30,0,0,0,-81728,40,0,40,0,0,875,1000,0,0,1071
cell,2,4,0,arm,3,40,28,32,28,0,0,0,0,28,60723,11467,1417,28,0,0,0,-81417,40,0,40,0,0,875,1000,0,0,1000
cell,2,4,1,arm,0,40,13,24,13,0,2,2,2,10,33027,19067,12669,49,2,2,1,-86669,40,0,38,2,2,541,1000,153,153,3769
cell,2,4,1,arm,1,40,13,24,13,0,0,0,0,13,28704,4716,2346,14,0,0,0,-82346,40,0,40,0,0,541,1000,0,0,1076
cell,2,4,1,arm,2,40,13,24,13,0,0,0,0,13,28704,4998,2346,15,0,0,0,-82346,40,0,40,0,0,541,1000,0,0,1153
cell,2,4,1,arm,3,40,13,24,13,0,0,0,0,13,28158,4383,1800,13,0,0,0,-81800,40,0,40,0,0,541,1000,0,0,1000
cell,2,4,2,arm,0,40,1,4,0,1,0,0,0,1,2612,293,599,1,0,0,0,-80599,40,0,40,0,0,0,0,0,0,1000
cell,2,4,2,arm,1,40,1,4,0,1,0,0,0,1,2612,293,599,1,0,0,0,-80599,40,0,40,0,0,0,0,0,0,1000
cell,2,4,2,arm,2,40,1,4,0,1,0,0,0,1,2612,293,599,1,0,0,0,-80599,40,0,40,0,0,0,0,0,0,1000
cell,2,4,2,arm,3,40,1,4,0,1,0,0,0,1,2612,293,599,1,0,0,0,-80599,40,0,40,0,0,0,0,0,0,1000
cell,2,4,3,arm,0,40,23,14,13,10,2,2,2,8,35826,47740,13438,123,2,6,3,-87438,40,0,38,2,2,928,565,86,153,5347
cell,2,4,3,arm,1,40,23,14,13,10,0,0,0,13,30086,12404,1698,31,0,0,0,-81698,40,0,40,0,0,928,565,0,0,1347
cell,2,4,3,arm,2,40,23,14,13,10,0,0,0,13,30548,13514,2160,33,0,0,0,-82160,40,0,40,0,0,928,565,0,0,1434
cell,2,4,3,arm,3,40,23,14,13,10,0,0,0,13,29699,9481,1311,23,0,0,0,-81311,40,0,40,0,0,928,565,0,0,1000
cell,2,4,4,arm,0,40,8,15,6,2,3,3,3,3,11807,9985,9571,31,3,3,0,-80571,40,0,37,3,3,400,750,375,500,3875
cell,2,4,4,arm,1,40,8,15,6,2,0,0,0,6,13278,2684,2042,8,0,0,0,-82042,40,0,40,0,0,400,750,0,0,1000
cell,2,4,4,arm,2,40,8,15,6,2,0,0,0,6,13278,2684,2042,8,0,0,0,-82042,40,0,40,0,0,400,750,0,0,1000
cell,2,4,4,arm,3,40,8,15,6,2,0,0,0,6,13278,2684,2042,8,0,0,0,-82042,40,0,40,0,0,400,750,0,0,1000
cell,2,5,0,arm,0,40,26,32,26,0,0,3,3,23,60847,17952,4025,41,0,0,0,-75025,40,0,37,3,0,812,1000,0,115,1576
cell,2,5,0,arm,1,40,26,32,26,0,0,15,15,11,41927,61567,21105,147,0,0,0,-56105,40,0,25,15,0,812,1000,0,576,5653
cell,2,5,0,arm,2,40,26,32,26,0,0,9,9,17,50453,34210,11631,81,0,0,0,-64631,40,0,31,9,0,812,1000,0,346,3115
cell,2,5,0,arm,3,40,26,32,26,0,0,5,5,21,56093,20122,5271,51,0,0,0,-70271,40,0,35,5,0,812,1000,0,192,1961
cell,2,5,1,arm,0,40,10,30,10,0,0,1,1,9,43804,6109,2237,15,0,0,0,-79237,40,0,39,1,0,333,1000,0,100,1500
cell,2,5,1,arm,1,40,10,30,10,0,0,2,2,8,42392,9263,3825,22,0,0,0,-77825,40,0,38,2,0,333,1000,0,200,2200
cell,2,5,1,arm,2,40,10,30,10,0,0,2,2,8,43640,11267,5073,29,0,0,0,-79073,40,0,38,2,0,333,1000,0,200,2900
cell,2,5,1,arm,3,40,10,30,10,0,0,2,2,8,42953,10036,4386,26,0,0,0,-78386,40,0,38,2,0,333,1000,0,200,2600
cell,2,5,2,arm,0,40,0,10,0,0,0,0,0,0,5441,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,2,5,2,arm,1,40,0,10,0,0,0,0,0,0,5441,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,2,5,2,arm,2,40,0,10,0,0,0,0,0,0,5441,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,2,5,2,arm,3,40,0,10,0,0,0,0,0,0,5441,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,2,5,3,arm,0,40,24,30,24,0,0,2,2,22,64118,15622,3632,35,0,0,0,-77632,40,0,38,2,0,800,1000,0,83,1458
cell,2,5,3,arm,1,40,24,30,24,0,0,16,16,8,36011,62784,17525,168,0,1,0,-49525,40,0,24,16,0,800,1000,0,666,7000
cell,2,5,3,arm,2,40,24,30,24,0,0,10,10,14,49631,44675,13145,115,0,3,0,-63145,40,0,30,10,0,800,1000,0,416,4791
cell,2,5,3,arm,3,40,24,30,24,0,0,5,5,19,57249,22584,5763,56,0,1,0,-70763,40,0,35,5,0,800,1000,0,208,2333
cell,2,5,4,arm,0,40,4,21,4,0,0,0,0,4,24297,1581,1661,4,0,0,0,-81661,40,0,40,0,0,190,1000,0,0,1000
cell,2,5,4,arm,1,40,4,21,4,0,0,1,1,3,22862,3616,3226,9,0,0,0,-80226,40,0,39,1,0,190,1000,0,250,2250
cell,2,5,4,arm,2,40,4,21,4,0,0,1,1,3,22862,3616,3226,9,0,0,0,-80226,40,0,39,1,0,190,1000,0,250,2250
cell,2,5,4,arm,3,40,4,21,4,0,0,0,0,4,24297,1581,1661,4,0,0,0,-81661,40,0,40,0,0,190,1000,0,0,1000
cell,2,6,0,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,0,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,0,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,0,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,1,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,1,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,1,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,1,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,2,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,2,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,2,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,2,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,3,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,3,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,3,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,3,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,4,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,4,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,4,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,4,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,7,0,arm,0,40,25,0,0,25,0,40,0,0,3830,17040,3830,31,0,0,0,36170,0,0,0,0,0,0,0,0,0,1240
cell,2,7,0,arm,1,40,25,0,0,25,0,40,0,0,12218,38144,12218,89,0,0,0,27782,0,0,0,0,0,0,0,0,0,3560
cell,2,7,0,arm,2,40,25,0,0,25,0,40,0,0,8694,28883,8694,69,0,0,0,31306,0,0,0,0,0,0,0,0,0,2760
cell,2,7,0,arm,3,40,25,0,0,25,0,40,0,0,13610,41722,13610,104,0,0,3,26390,0,0,0,0,0,0,0,0,0,4160
cell,2,7,1,arm,0,40,13,0,0,13,0,40,0,0,3056,6897,3056,19,0,0,0,36944,0,0,0,0,0,0,0,0,0,1461
cell,2,7,1,arm,1,40,13,0,0,13,0,40,0,0,5528,12963,5528,37,0,0,0,34472,0,0,0,0,0,0,0,0,0,2846
cell,2,7,1,arm,2,40,13,0,0,13,0,40,0,0,3359,9287,3359,26,0,0,0,36641,0,0,0,0,0,0,0,0,0,2000
cell,2,7,1,arm,3,40,13,0,0,13,0,40,0,0,3529,9669,3529,27,0,0,0,36471,0,0,0,0,0,0,0,0,0,2076
cell,2,7,2,arm,0,40,1,0,0,1,0,40,0,0,11,353,11,1,0,0,0,39989,0,0,0,0,0,0,0,0,0,1000
cell,2,7,2,arm,1,40,1,0,0,1,0,40,0,0,11,353,11,1,0,0,0,39989,0,0,0,0,0,0,0,0,0,1000
cell,2,7,2,arm,2,40,1,0,0,1,0,40,0,0,11,353,11,1,0,0,0,39989,0,0,0,0,0,0,0,0,0,1000
cell,2,7,2,arm,3,40,1,0,0,1,0,40,0,0,11,353,11,1,0,0,0,39989,0,0,0,0,0,0,0,0,0,1000
cell,2,7,3,arm,0,40,23,0,0,23,0,40,0,0,3667,14796,3667,35,0,0,0,36333,0,0,0,0,0,0,0,0,0,1521
cell,2,7,3,arm,1,40,23,0,0,23,0,40,0,0,16752,53534,16752,132,0,4,0,23248,0,0,0,0,0,0,0,0,0,5739
cell,2,7,3,arm,2,40,23,0,0,23,0,40,0,0,12621,41547,12621,100,0,4,0,27379,0,0,0,0,0,0,0,0,0,4347
cell,2,7,3,arm,3,40,23,0,0,23,0,40,0,0,7543,25666,7543,62,0,1,1,32457,0,0,0,0,0,0,0,0,0,2695
cell,2,7,4,arm,0,40,3,0,0,3,0,40,0,0,506,1131,506,3,0,0,0,39494,0,0,0,0,0,0,0,0,0,1000
cell,2,7,4,arm,1,40,3,0,0,3,0,40,0,0,506,1131,506,3,0,0,0,39494,0,0,0,0,0,0,0,0,0,1000
cell,2,7,4,arm,2,40,3,0,0,3,0,40,0,0,506,1131,506,3,0,0,0,39494,0,0,0,0,0,0,0,0,0,1000
cell,2,7,4,arm,3,40,3,0,0,3,0,40,0,0,506,1131,506,3,0,0,0,39494,0,0,0,0,0,0,0,0,0,1000
cell,2,8,0,arm,0,40,27,0,0,27,0,40,0,0,1779,10314,1779,27,0,0,0,38221,0,0,0,0,0,0,0,0,0,1000
cell,2,8,0,arm,1,40,27,0,0,27,0,40,0,0,2452,13785,2452,37,0,0,0,37548,0,0,0,0,0,0,0,0,0,1370
cell,2,8,0,arm,2,40,27,0,0,27,0,40,0,0,2061,11006,2061,29,0,0,0,37939,0,0,0,0,0,0,0,0,0,1074
cell,2,8,0,arm,3,40,27,0,0,27,0,40,0,0,1779,10623,1779,28,0,0,0,38221,0,0,0,0,0,0,0,0,0,1037
cell,2,8,1,arm,0,40,11,0,0,11,0,40,0,0,3051,4197,3051,11,0,0,0,36949,0,0,0,0,0,0,0,0,0,1000
cell,2,8,1,arm,1,40,11,0,0,11,0,40,0,0,3759,5371,3759,14,0,0,0,36241,0,0,0,0,0,0,0,0,0,1272
cell,2,8,1,arm,2,40,11,0,0,11,0,40,0,0,3145,4495,3145,12,0,0,0,36855,0,0,0,0,0,0,0,0,0,1090
cell,2,8,1,arm,3,40,11,0,0,11,0,40,0,0,3051,4197,3051,11,0,0,0,36949,0,0,0,0,0,0,0,0,0,1000
cell,2,8,2,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,8,2,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,8,2,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,8,2,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,8,3,arm,0,40,27,0,0,27,0,40,0,0,2876,10531,2876,28,0,0,0,37124,0,0,0,0,0,0,0,0,0,1037
cell,2,8,3,arm,1,40,27,0,0,27,0,40,0,0,5385,21801,5385,58,0,0,0,34615,0,0,0,0,0,0,0,0,0,2148
cell,2,8,3,arm,2,40,27,0,0,27,0,40,0,0,4637,17714,4637,47,0,0,0,35363,0,0,0,0,0,0,0,0,0,1740
cell,2,8,3,arm,3,40,27,0,0,27,0,40,0,0,2940,10860,2940,29,0,0,0,37060,0,0,0,0,0,0,0,0,0,1074
cell,2,8,4,arm,0,40,3,0,0,3,0,40,0,0,1320,977,1320,3,0,0,0,38680,0,0,0,0,0,0,0,0,0,1000
cell,2,8,4,arm,1,40,3,0,0,3,0,40,0,0,1320,977,1320,3,0,0,0,38680,0,0,0,0,0,0,0,0,0,1000
cell,2,8,4,arm,2,40,3,0,0,3,0,40,0,0,1320,977,1320,3,0,0,0,38680,0,0,0,0,0,0,0,0,0,1000
cell,2,8,4,arm,3,40,3,0,0,3,0,40,0,0,1320,977,1320,3,0,0,0,38680,0,0,0,0,0,0,0,0,0,1000
