qualification_schema,tnn_r32_e45_native_v1
native_target,linux_x86_64_generic
feature_dimension_per_arm,32
feature_masking,zero_mask_equal_capacity
initiation_policy,one_shared_frozen_value_and_common_feature_block_across_all_arms
shadow_estimator,reduced_e45_12_learner_visible_features_not_v28_parity
temporal_detector,reduced_ordered_best_split_not_full_v16_tv_volatility
hazard_auxiliary,reduced_global_horizon_forecast_not_v40_parity
training_seed_set,45001_45002_45003
validation_seed_set,45101_45102_45103
confirmation_seed_set,45201_45202_45203_45204_45205_45206
confirmation_episodes_per_seed_mode_resource,40
training_schedule,phase0_aux_terminal_2x_phase1_shared_init_1x_phase2_reached_continuation_2x
shadow_validation_n,2700
shadow_target_mean,406
shadow_mae_learned_reduced12,188
shadow_mae_raw_cost,395
shadow_mae_fixed_055,269
shadow_mae_learned_global_scalar,265
shadow_mse_div100_learned_reduced12,874
shadow_mse_div100_raw_cost,2896
shadow_mse_div100_fixed_055,1772
shadow_mse_div100_learned_global_scalar,1839
shadow_r2_per_mille_learned_reduced12,741
shadow_global_ratio_per_mille,509
cell_columns,seed_index,mode,resource,arm,episodes,initiated,beneficial,true_positive,false_positive,completed,success,success_given_oracle_positive_init,premature,regret_sum,resource_spend_sum,opportunity_loss_sum,observations,warrant,budget_refusal,safety_cap,utility_sum,resolvable,unknown_choice,wrong_nonunknown_commit,oracle_positive_success,warrant_sound,init_recall_pm,init_precision_pm,completion_given_init_pm,success_given_oracle_positive_init_pm,mean_observations_x1000
cell,1,8,4,arm,1,40,2,0,0,2,0,40,0,0,603,835,603,2,0,0,0,39397,0,0,0,0,0,0,0,0,0,1000
cell,1,8,4,arm,2,40,2,0,0,2,0,40,0,0,603,835,603,2,0,0,0,39397,0,0,0,0,0,0,0,0,0,1000
cell,1,8,4,arm,3,40,2,0,0,2,0,40,0,0,603,835,603,2,0,0,0,39397,0,0,0,0,0,0,0,0,0,1000
cell,2,0,0,arm,0,40,12,0,0,12,0,0,0,0,1629,5062,1629,12,12,0,0,-49629,0,0,40,0,0,0,0,0,0,1000
cell,2,0,0,arm,1,40,12,0,0,12,0,0,0,0,1629,5062,1629,12,12,0,0,-49629,0,0,40,0,0,0,0,0,0,1000
cell,2,0,0,arm,2,40,12,0,0,12,0,0,0,0,1629,5062,1629,12,12,0,0,-49629,0,0,40,0,0,0,0,0,0,1000
cell,2,0,0,arm,3,40,12,0,0,12,0,0,0,0,1629,5062,1629,12,12,0,0,-49629,0,0,40,0,0,0,0,0,0,1000
cell,2,0,1,arm,0,40,9,0,0,9,0,0,0,0,2137,3295,2137,9,9,0,0,-50137,0,0,40,0,0,0,0,0,0,1000
cell,2,0,1,arm,1,40,9,0,0,9,0,0,0,0,2137,3295,2137,9,9,0,0,-50137,0,0,40,0,0,0,0,0,0,1000
cell,2,0,1,arm,2,40,9,0,0,9,0,0,0,0,2137,3295,2137,9,9,0,0,-50137,0,0,40,0,0,0,0,0,0,1000
cell,2,0,1,arm,3,40,9,0,0,9,0,0,0,0,2137,3295,2137,9,9,0,0,-50137,0,0,40,0,0,0,0,0,0,1000
cell,2,0,2,arm,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,2,0,2,arm,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,2,0,2,arm,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,2,0,2,arm,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,2,0,3,arm,0,40,12,0,0,12,0,0,0,0,1169,5633,1169,12,11,0,0,-49169,0,0,40,0,0,0,0,0,0,1000
cell,2,0,3,arm,1,40,12,0,0,12,0,0,0,0,1169,5633,1169,12,11,0,0,-49169,0,0,40,0,0,0,0,0,0,1000
cell,2,0,3,arm,2,40,12,0,0,12,0,0,0,0,1169,5633,1169,12,11,0,0,-49169,0,0,40,0,0,0,0,0,0,1000
cell,2,0,3,arm,3,40,12,0,0,12,0,0,0,0,1169,5633,1169,12,11,0,0,-49169,0,0,40,0,0,0,0,0,0,1000
cell,2,0,4,arm,0,40,2,0,0,2,0,0,0,0,0,664,0,2,2,0,0,-48000,0,0,40,0,0,0,0,0,0,1000
cell,2,0,4,arm,1,40,2,0,0,2,0,0,0,0,0,664,0,2,2,0,0,-48000,0,0,40,0,0,0,0,0,0,1000
cell,2,0,4,arm,2,40,2,0,0,2,0,0,0,0,0,664,0,2,2,0,0,-48000,0,0,40,0,0,0,0,0,0,1000
cell,2,0,4,arm,3,40,2,0,0,2,0,0,0,0,0,664,0,2,2,0,0,-48000,0,0,40,0,0,0,0,0,0,1000
cell,2,1,0,arm,0,40,12,0,0,12,0,0,0,0,378,4841,378,12,5,0,0,-48378,0,0,40,0,0,0,0,0,0,1000
cell,2,1,0,arm,1,40,12,0,0,12,0,0,0,0,999,7167,999,18,4,0,0,-48999,0,0,40,0,0,0,0,0,0,1500
cell,2,1,0,arm,2,40,12,0,0,12,0,0,0,0,999,6176,999,15,5,0,0,-48999,0,0,40,0,0,0,0,0,0,1250
cell,2,1,0,arm,3,40,12,0,0,12,0,0,0,0,1274,7901,1274,20,5,0,0,-49274,0,0,40,0,0,0,0,0,0,1666
cell,2,1,1,arm,0,40,5,0,0,5,0,0,0,0,978,1938,978,5,3,0,0,-48978,0,0,40,0,0,0,0,0,0,1000
cell,2,1,1,arm,1,40,5,0,0,5,0,0,0,0,978,1938,978,5,3,0,0,-48978,0,0,40,0,0,0,0,0,0,1000
cell,2,1,1,arm,2,40,5,0,0,5,0,0,0,0,978,1938,978,5,3,0,0,-48978,0,0,40,0,0,0,0,0,0,1000
cell,2,1,1,arm,3,40,5,0,0,5,0,0,0,0,978,1938,978,5,3,0,0,-48978,0,0,40,0,0,0,0,0,0,1000
cell,2,1,2,arm,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,2,1,2,arm,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,2,1,2,arm,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,2,1,2,arm,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48000,0,0,40,0,0,0,0,0,0,0
cell,2,1,3,arm,0,40,16,0,0,16,0,0,0,0,1554,6174,1554,16,10,0,0,-49554,0,0,40,0,0,0,0,0,0,1000
cell,2,1,3,arm,1,40,16,0,0,16,0,0,0,0,2029,7780,2029,20,10,0,0,-50029,0,0,40,0,0,0,0,0,0,1250
cell,2,1,3,arm,2,40,16,0,0,16,0,0,0,0,2216,7903,2216,20,10,0,0,-50216,0,0,40,0,0,0,0,0,0,1250
cell,2,1,3,arm,3,40,16,0,0,16,0,0,0,0,1745,6626,1745,17,10,0,0,-49745,0,0,40,0,0,0,0,0,0,1062
cell,2,1,4,arm,0,40,3,0,0,3,0,0,0,0,346,1305,346,3,1,0,0,-48346,0,0,40,0,0,0,0,0,0,1000
cell,2,1,4,arm,1,40,3,0,0,3,0,0,0,0,346,1305,346,3,1,0,0,-48346,0,0,40,0,0,0,0,0,0,1000
cell,2,1,4,arm,2,40,3,0,0,3,0,0,0,0,346,1305,346,3,1,0,0,-48346,0,0,40,0,0,0,0,0,0,1000
cell,2,1,4,arm,3,40,3,0,0,3,0,0,0,0,346,1305,346,3,1,0,0,-48346,0,0,40,0,0,0,0,0,0,1000
cell,2,2,0,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,0,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,0,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,0,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,1,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,1,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,1,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,1,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,2,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,2,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,2,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,2,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,3,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,3,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,3,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,3,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,4,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,4,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,4,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,2,4,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,3,0,arm,0,40,11,19,11,0,11,32,11,0,20007,4235,1216,11,11,0,0,14784,19,0,8,11,11,578,1000,1000,1000,1000
cell,2,3,0,arm,1,40,11,19,11,0,11,32,11,0,20007,4235,1216,11,11,0,0,14784,19,0,8,11,11,578,1000,1000,1000,1000
cell,2,3,0,arm,2,40,11,19,11,0,11,32,11,0,20007,4235,1216,11,11,0,0,14784,19,0,8,11,11,578,1000,1000,1000,1000
cell,2,3,0,arm,3,40,11,19,11,0,11,32,11,0,20007,4235,1216,11,11,0,0,14784,19,0,8,11,11,578,1000,1000,1000,1000
cell,2,3,1,arm,0,40,8,21,8,0,8,27,8,0,31262,3190,1730,8,8,0,0,-730,21,0,13,8,8,380,1000,1000,1000,1000
cell,2,3,1,arm,1,40,8,21,8,0,8,27,8,0,31262,3190,1730,8,8,0,0,-730,21,0,13,8,8,380,1000,1000,1000,1000
cell,2,3,1,arm,2,40,8,21,8,0,8,27,8,0,31262,3190,1730,8,8,0,0,-730,21,0,13,8,8,380,1000,1000,1000,1000
cell,2,3,1,arm,3,40,8,21,8,0,8,27,8,0,31262,3190,1730,8,8,0,0,-730,21,0,13,8,8,380,1000,1000,1000,1000
cell,2,3,2,arm,0,40,0,19,0,0,0,21,0,0,43857,0,0,0,0,0,0,-17000,19,0,19,0,0,0,0,0,0,0
cell,2,3,2,arm,1,40,0,19,0,0,0,21,0,0,43857,0,0,0,0,0,0,-17000,19,0,19,0,0,0,0,0,0,0
cell,2,3,2,arm,2,40,0,19,0,0,0,21,0,0,43857,0,0,0,0,0,0,-17000,19,0,19,0,0,0,0,0,0,0
cell,2,3,2,arm,3,40,0,19,0,0,0,21,0,0,43857,0,0,0,0,0,0,-17000,19,0,19,0,0,0,0,0,0,0
cell,2,3,3,arm,0,40,14,21,14,0,13,33,14,0,18726,5243,940,14,13,0,0,18060,21,0,7,14,13,666,1000,928,1000,1000
cell,2,3,3,arm,1,40,14,21,14,0,13,33,14,0,18726,5243,940,14,13,0,0,18060,21,0,7,14,13,666,1000,928,1000,1000
cell,2,3,3,arm,2,40,14,21,14,0,13,33,14,0,18726,5243,940,14,13,0,0,18060,21,0,7,14,13,666,1000,928,1000,1000
cell,2,3,3,arm,3,40,14,21,14,0,13,33,14,0,18726,5243,940,14,13,0,0,18060,21,0,7,14,13,666,1000,928,1000,1000
cell,2,3,4,arm,0,40,1,19,1,0,1,22,1,0,43944,300,0,1,1,0,0,-14000,19,0,18,1,1,52,1000,1000,1000,1000
cell,2,3,4,arm,1,40,1,19,1,0,1,22,1,0,43944,300,0,1,1,0,0,-14000,19,0,18,1,1,52,1000,1000,1000,1000
cell,2,3,4,arm,2,40,1,19,1,0,1,22,1,0,43944,300,0,1,1,0,0,-14000,19,0,18,1,1,52,1000,1000,1000,1000
cell,2,3,4,arm,3,40,1,19,1,0,1,22,1,0,43944,300,0,1,1,0,0,-14000,19,0,18,1,1,52,1000,1000,1000,1000
cell,2,4,0,arm,0,40,27,32,27,0,1,5,5,20,67999,56990,23693,128,5,1,6,-88693,40,0,35,5,5,843,1000,37,185,4740
cell,2,4,0,arm,1,40,27,32,27,0,0,0,0,27,61068,12837,1762,32,0,0,0,-81762,40,0,40,0,0,843,1000,0,0,1185
cell,2,4,0,arm,2,40,27,32,27,0,0,0,0,27,61203,12177,1897,30,0,0,0,-81897,40,0,40,0,0,843,1000,0,0,1111
cell,2,4,0,arm,3,40,27,32,27,0,0,0,0,27,60701,12433,1395,31,0,0,0,-81395,40,0,40,0,0,843,1000,0,0,1148
cell,2,4,1,arm,0,40,13,24,13,0,2,3,3,10,30027,19067,12669,49,3,2,1,-83669,40,0,37,3,3,541,1000,153,230,3769
cell,2,4,1,arm,1,40,13,24,13,0,0,0,0,13,28704,4716,2346,14,0,0,0,-82346,40,0,40,0,0,541,1000,0,0,1076
cell,2,4,1,arm,2,40,13,24,13,0,0,0,0,13,28704,4716,2346,14,0,0,0,-82346,40,0,40,0,0,541,1000,0,0,1076
cell,2,4,1,arm,3,40,13,24,13,0,0,0,0,13,28158,4665,1800,14,0,0,0,-81800,40,0,40,0,0,541,1000,0,0,1076
cell,2,4,2,arm,0,40,0,4,0,0,0,0,0,0,2013,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,2,4,2,arm,1,40,0,4,0,0,0,0,0,0,2013,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,2,4,2,arm,2,40,0,4,0,0,0,0,0,0,2013,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,2,4,2,arm,3,40,0,4,0,0,0,0,0,0,2013,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,2,4,3,arm,0,40,24,16,16,8,2,2,2,9,42520,53056,15001,129,2,7,3,-89001,40,0,38,2,2,1000,666,83,125,5375
cell,2,4,3,arm,1,40,24,16,16,8,0,0,0,16,35543,13823,2024,33,0,0,0,-82024,40,0,40,0,0,1000,666,0,0,1375
cell,2,4,3,arm,2,40,24,16,16,8,0,0,0,16,35610,13985,2091,33,0,0,0,-82091,40,0,40,0,0,1000,666,0,0,1375
cell,2,4,3,arm,3,40,24,16,16,8,0,0,0,16,35142,11478,1623,27,0,0,0,-81623,40,0,40,0,0,1000,666,0,0,1125
cell,2,4,4,arm,0,40,8,15,6,2,2,2,2,4,12370,7388,7134,24,2,2,0,-81134,40,0,38,2,2,400,750,250,333,3000
cell,2,4,4,arm,1,40,8,15,6,2,0,0,0,6,13278,2684,2042,8,0,0,0,-82042,40,0,40,0,0,400,750,0,0,1000
cell,2,4,4,arm,2,40,8,15,6,2,0,0,0,6,13278,2684,2042,8,0,0,0,-82042,40,0,40,0,0,400,750,0,0,1000
cell,2,4,4,arm,3,40,8,15,6,2,0,0,0,6,13278,2684,2042,8,0,0,0,-82042,40,0,40,0,0,400,750,0,0,1000
cell,2,5,0,arm,0,40,26,32,26,0,0,5,5,21,57169,22312,6347,51,0,0,0,-71347,40,0,35,5,0,812,1000,0,192,1961
cell,2,5,0,arm,1,40,26,32,26,0,0,15,15,11,47518,71542,26696,169,0,0,0,-61696,40,0,25,15,0,812,1000,0,576,6500
cell,2,5,0,arm,2,40,26,32,26,0,0,9,9,17,51103,36597,12281,87,0,0,0,-65281,40,0,31,9,0,812,1000,0,346,3346
cell,2,5,0,arm,3,40,26,32,26,0,0,17,17,9,43052,77162,28230,190,0,1,7,-57230,40,0,23,17,0,812,1000,0,653,7307
cell,2,5,1,arm,0,40,10,30,10,0,0,1,1,9,43804,6109,2237,15,0,0,0,-79237,40,0,39,1,0,333,1000,0,100,1500
cell,2,5,1,arm,1,40,10,30,10,0,0,3,3,7,41385,13270,5818,33,0,0,0,-76818,40,0,37,3,0,333,1000,0,300,3300
cell,2,5,1,arm,2,40,10,30,10,0,0,2,2,8,43640,11267,5073,29,0,0,0,-79073,40,0,38,2,0,333,1000,0,200,2900
cell,2,5,1,arm,3,40,10,30,10,0,0,2,2,8,44347,12418,5780,32,0,0,0,-79780,40,0,38,2,0,333,1000,0,200,3200
cell,2,5,2,arm,0,40,0,10,0,0,0,0,0,0,5441,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,2,5,2,arm,1,40,0,10,0,0,0,0,0,0,5441,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,2,5,2,arm,2,40,0,10,0,0,0,0,0,0,5441,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,2,5,2,arm,3,40,0,10,0,0,0,0,0,0,5441,0,0,0,0,0,0,-80000,40,0,40,0,0,0,0,0,0,0
cell,2,5,3,arm,0,40,24,30,24,0,0,3,3,21,62123,17594,4637,39,0,0,0,-75637,40,0,37,3,0,800,1000,0,125,1625
cell,2,5,3,arm,1,40,24,30,24,0,0,15,15,9,38900,62089,17414,165,0,2,0,-52414,40,0,25,15,0,800,1000,0,625,6875
cell,2,5,3,arm,2,40,24,30,24,0,0,10,10,14,49631,44675,13145,115,0,3,0,-63145,40,0,30,10,0,800,1000,0,416,4791
cell,2,5,3,arm,3,40,24,30,24,0,0,9,9,15,48853,34823,9367,88,0,3,0,-62367,40,0,31,9,0,800,1000,0,375,3666
cell,2,5,4,arm,0,40,4,21,4,0,0,0,0,4,24297,1581,1661,4,0,0,0,-81661,40,0,40,0,0,190,1000,0,0,1000
cell,2,5,4,arm,1,40,4,21,4,0,0,1,1,3,22862,3616,3226,9,0,0,0,-80226,40,0,39,1,0,190,1000,0,250,2250
cell,2,5,4,arm,2,40,4,21,4,0,0,1,1,3,22862,3616,3226,9,0,0,0,-80226,40,0,39,1,0,190,1000,0,250,2250
cell,2,5,4,arm,3,40,4,21,4,0,0,0,0,4,24297,1581,1661,4,0,0,0,-81661,40,0,40,0,0,190,1000,0,0,1000
cell,2,6,0,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,0,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,0,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,0,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,1,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,1,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,1,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,1,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,2,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,2,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,2,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,2,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,3,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,3,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,3,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,3,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,4,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,4,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,4,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,6,4,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,7,0,arm,0,40,24,0,0,24,0,40,0,0,5560,23379,5560,48,0,0,0,34440,0,0,0,0,0,0,0,0,0,2000
cell,2,7,0,arm,1,40,24,0,0,24,0,40,0,0,22462,64617,22462,151,0,0,0,17538,0,0,0,0,0,0,0,0,0,6291
cell,2,7,0,arm,2,40,24,0,0,24,0,40,0,0,8604,28820,8604,69,0,0,0,31396,0,0,0,0,0,0,0,0,0,2875
cell,2,7,0,arm,3,40,24,0,0,24,0,40,0,0,29111,80340,29111,203,0,1,8,10889,0,0,0,0,0,0,0,0,0,8458
cell,2,7,1,arm,0,40,13,0,0,13,0,40,0,0,3056,6897,3056,19,0,0,0,36944,0,0,0,0,0,0,0,0,0,1461
cell,2,7,1,arm,1,40,13,0,0,13,0,40,0,0,5528,12963,5528,37,0,0,0,34472,0,0,0,0,0,0,0,0,0,2846
cell,2,7,1,arm,2,40,13,0,0,13,0,40,0,0,3359,9287,3359,26,0,0,0,36641,0,0,0,0,0,0,0,0,0,2000
cell,2,7,1,arm,3,40,13,0,0,13,0,40,0,0,7566,15829,7566,43,0,0,1,32434,0,0,0,0,0,0,0,0,0,3307
cell,2,7,2,arm,0,40,1,0,0,1,0,40,0,0,11,353,11,1,0,0,0,39989,0,0,0,0,0,0,0,0,0,1000
cell,2,7,2,arm,1,40,1,0,0,1,0,40,0,0,11,353,11,1,0,0,0,39989,0,0,0,0,0,0,0,0,0,1000
cell,2,7,2,arm,2,40,1,0,0,1,0,40,0,0,11,353,11,1,0,0,0,39989,0,0,0,0,0,0,0,0,0,1000
cell,2,7,2,arm,3,40,1,0,0,1,0,40,0,0,11,353,11,1,0,0,0,39989,0,0,0,0,0,0,0,0,0,1000
cell,2,7,3,arm,0,40,24,0,0,24,0,40,0,0,3818,15293,3818,36,0,0,0,36182,0,0,0,0,0,0,0,0,0,1500
cell,2,7,3,arm,1,40,24,0,0,24,0,40,0,0,20750,65920,20750,158,0,7,0,19250,0,0,0,0,0,0,0,0,0,6583
cell,2,7,3,arm,2,40,24,0,0,24,0,40,0,0,13957,46020,13957,109,0,5,0,26043,0,0,0,0,0,0,0,0,0,4541
cell,2,7,3,arm,3,40,24,0,0,24,0,40,0,0,10879,34626,10879,82,0,3,0,29121,0,0,0,0,0,0,0,0,0,3416
cell,2,7,4,arm,0,40,3,0,0,3,0,40,0,0,506,1131,506,3,0,0,0,39494,0,0,0,0,0,0,0,0,0,1000
cell,2,7,4,arm,1,40,3,0,0,3,0,40,0,0,506,1131,506,3,0,0,0,39494,0,0,0,0,0,0,0,0,0,1000
cell,2,7,4,arm,2,40,3,0,0,3,0,40,0,0,506,1131,506,3,0,0,0,39494,0,0,0,0,0,0,0,0,0,1000
cell,2,7,4,arm,3,40,3,0,0,3,0,40,0,0,506,1131,506,3,0,0,0,39494,0,0,0,0,0,0,0,0,0,1000
cell,2,8,0,arm,0,40,27,0,0,27,0,40,0,0,2167,11220,2167,29,0,0,0,37833,0,0,0,0,0,0,0,0,0,1074
cell,2,8,0,arm,1,40,27,0,0,27,0,40,0,0,3500,17537,3500,47,0,0,0,36500,0,0,0,0,0,0,0,0,0,1740
cell,2,8,0,arm,2,40,27,0,0,27,0,40,0,0,2353,12277,2353,32,0,0,0,37647,0,0,0,0,0,0,0,0,0,1185
cell,2,8,0,arm,3,40,27,0,0,27,0,40,0,0,3296,18383,3296,49,0,0,0,36704,0,0,0,0,0,0,0,0,0,1814
cell,2,8,1,arm,0,40,11,0,0,11,0,40,0,0,3051,4197,3051,11,0,0,0,36949,0,0,0,0,0,0,0,0,0,1000
cell,2,8,1,arm,1,40,11,0,0,11,0,40,0,0,3759,5371,3759,14,0,0,0,36241,0,0,0,0,0,0,0,0,0,1272
cell,2,8,1,arm,2,40,11,0,0,11,0,40,0,0,3051,4197,3051,11,0,0,0,36949,0,0,0,0,0,0,0,0,0,1000
cell,2,8,1,arm,3,40,11,0,0,11,0,40,0,0,3555,5865,3555,16,0,0,0,36445,0,0,0,0,0,0,0,0,0,1454
cell,2,8,2,arm,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,8,2,arm,1,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,8,2,arm,2,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,8,2,arm,3,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0
cell,2,8,3,arm,0,40,27,0,0,27,0,40,0,0,3144,11850,3144,31,0,0,0,36856,0,0,0,0,0,0,0,0,0,1148
cell,2,8,3,arm,1,40,27,0,0,27,0,40,0,0,6313,25338,6313,69,0,0,0,33687,0,0,0,0,0,0,0,0,0,2555
cell,2,8,3,arm,2,40,27,0,0,27,0,40,0,0,4637,17714,4637,47,0,0,0,35363,0,0,0,0,0,0,0,0,0,1740
cell,2,8,3,arm,3,40,27,0,0,27,0,40,0,0,3330,13344,3330,36,0,0,0,36670,0,0,0,0,0,0,0,0,0,1333
cell,2,8,4,arm,0,40,3,0,0,3,0,40,0,0,1320,977,1320,3,0,0,0,38680,0,0,0,0,0,0,0,0,0,1000
cell,2,8,4,arm,1,40,3,0,0,3,0,40,0,0,1320,977,1320,3,0,0,0,38680,0,0,0,0,0,0,0,0,0,1000
cell,2,8,4,arm,2,40,3,0,0,3,0,40,0,0,1320,977,1320,3,0,0,0,38680,0,0,0,0,0,0,0,0,0,1000
cell,2,8,4,arm,3,40,3,0,0,3,0,40,0,0,1320,977,1320,3,0,0,0,38680,0,0,0,0,0,0,0,0,0,1000
